Length of Username,Sex,Is Professional Account,Country Block_1,Country Block_2,Number of Followers,Is Joined Recently,Number of Posts,Number of Mutual Followers,Percentage of Following,Is Business Account,Number of Video Posts,Class,Is Verified,Is Private,Length of Biography,Mean Post Likes
0.3979824469406691,1.0,1.0,0.0,0.0,0.435235015748033,1.0,0.5901576570150354,0.4035959151981401,0.7821972077690909,1.0,0.5819934348048006,1,1,1,28.083057796483487,34.04679620330083
0.6384693994051858,0.0,0.0,0.0,0.0,0.2663387740183186,1.0,0.6328218847530405,0.4129640362579372,0.7980541329022043,0.0,0.4666183567820174,1,1,1,100.01903694870042,37.85962643007432
0.5567567197855839,0.0,1.0,0.0,0.0,0.2523165347266193,1.0,0.5426214136316091,0.2951312528311278,0.7580809209844305,1.0,0.6536165742802236,1,0,1,70.10611421623976,38.60921239905439
0.6272097386567368,0.0,0.0,0.0,0.0,0.289534239916717,1.0,0.5356699317667253,0.4992664866191275,0.7536617939439905,1.0,0.4407128804120083,1,1,1,40.446858309048864,33.86235102421952
0.4037728817520097,1.0,1.0,0.0,0.0,0.289378501812031,1.0,0.7575453777551631,0.4005815159752319,0.8488750820417525,1.0,0.6730507082651492,1,1,1,85.67746543125993,33.18618299672316
0.5402068438533734,0.0,1.0,0.0,0.0,0.3736072600142907,1.0,0.7196373885086208,0.516354897516591,0.7575635582647693,0.0,0.723613872103835,1,1,1,86.04379971614516,29.15426390618958
0.3827615653084038,0.0,1.0,0.0,0.0,0.4503552733013694,1.0,0.6021869667466578,0.43567337214341,0.7909394111556761,0.0,0.768836882139006,0,0,1,78.25869861050909,-24.305572472658028
0.4738438966154322,1.0,1.0,0.0,0.0,0.3146248728459472,0.0,0.5264262665096482,0.5086906629504939,0.7852847017786894,0.0,0.5879317634742517,1,1,1,18.295811888620108,34.445101104046145
0.4886164647202372,0.0,1.0,0.0,0.0,0.3622011078426093,1.0,0.5267672117869012,0.3855452754039107,0.7442232194363854,1.0,0.5354687906454904,0,1,0,94.72120445996356,19.37641987906513
0.687167611108239,1.0,1.0,0.0,0.0,0.3608337915144479,1.0,0.6734703984191428,0.3556237558847788,0.8068557074384677,0.0,0.3561304596312087,1,1,1,80.57036430841558,39.53597262769907
0.5434471974793835,1.0,0.0,0.0,0.0,0.3661874230098559,0.0,0.5968314903673833,0.5347480599039144,0.7472226081723702,1.0,0.6761658143897499,1,1,1,73.80813091770075,32.89788458264523
0.4103342044526681,1.0,1.0,0.0,0.0,0.1971524553842301,0.0,0.5425742366542169,0.5468504427628904,0.767062847601609,1.0,0.3829072344210044,0,0,1,133.70874035496303,85.24920917565328
0.524873153781834,1.0,0.0,0.0,0.0,0.3855289649008702,1.0,0.5886776434444706,0.4181011199529562,0.7737911882056097,0.0,0.6183747609131944,0,0,0,107.15515169450153,61.78787141957321
0.6807080333226091,1.0,0.0,0.0,0.0,0.3673351084941059,1.0,0.7182549797939044,0.5310830527974972,0.777501157446209,0.0,0.5389265170498844,0,1,0,83.21439373211014,53.85102163600198
0.4586109754786719,0.0,0.0,0.0,0.0,0.3988421006335174,1.0,0.5369770150305828,0.3335578280776484,0.8049984843835214,0.0,0.5670678522416212,1,1,1,56.28062659086277,18.82564827293568
0.4523479912426237,1.0,1.0,0.0,0.0,0.4537649221681524,1.0,0.6037464797734402,0.3717031739902066,0.7743625011956462,0.0,0.5160164972520916,0,0,1,84.19315393631085,142.75192778765492
0.4724620131762335,1.0,1.0,0.0,0.0,0.4439077294056295,1.0,0.5223252098199863,0.3424517119935567,0.8355881458840605,1.0,0.5202144175431025,0,0,0,120.41905449757049,95.0397716568186
0.5263863992903968,1.0,0.0,0.0,0.0,0.2720693179421196,1.0,0.5287882511315156,0.485379441092203,0.8425114468878185,0.0,0.4382974924455234,0,0,0,81.61275483696636,63.90570239032262
0.4555717750228244,1.0,0.0,0.0,0.0,0.317406004012384,1.0,0.7053473680816021,0.5483230027119895,0.845861716288506,1.0,0.4513689154616416,1,1,1,98.60773778937372,29.28296935740032
0.420500056984362,0.0,1.0,0.0,0.0,0.2993125838947048,0.0,0.5890515691282989,0.5292748195032002,0.7800147056631583,1.0,0.6584900298330595,1,1,1,62.3644330806489,27.521126611066784
0.5144085819435649,1.0,0.0,0.0,0.0,0.3625366132965958,1.0,0.6489592249306543,0.4946878110033024,0.807382927664252,1.0,0.6025759780701295,0,1,0,72.11830777898132,85.06875647231738
0.4153961819670633,1.0,0.0,0.0,0.0,0.2723828964041256,1.0,0.6751625834515613,0.5090086070289183,0.7518809515523787,0.0,0.6770274364493104,0,0,0,76.07200412408945,19.185562027414903
0.4917224598419163,1.0,1.0,0.0,0.0,0.4481539786394667,1.0,0.62877609218799,0.5370011979598267,0.8391775274940275,0.0,0.7583459411327418,1,1,1,53.164167046282,29.865939225391067
0.6565186967733594,0.0,0.0,0.0,0.0,0.3973344944486582,1.0,0.641128282891933,0.5267376064659188,0.8393489240798067,1.0,0.4931981331713311,1,1,1,77.20016815301449,32.981379209633566
0.4641800566435691,1.0,0.0,0.0,0.0,0.2631164934163289,1.0,0.5607428624173039,0.3899931977627902,0.8238756004770079,1.0,0.6285931623001644,1,1,1,74.44692360245429,37.986597440646335
0.487473388855991,1.0,0.0,0.0,0.0,0.2495526717593905,1.0,0.666465323566157,0.4674667747035824,0.7969063170985792,0.0,0.4948554250707592,1,1,1,58.7169963070084,37.21343014232106
0.3875145145217119,1.0,1.0,0.0,0.0,0.4293690388480342,0.0,0.5990932431510756,0.5099336962410737,0.7998644231967034,0.0,0.6398221268378796,1,1,1,40.96717681945655,36.81857119956785
0.514645860026918,1.0,1.0,0.0,0.0,0.3673902184190908,1.0,0.5751805001004388,0.5045614193609274,0.7772334380570725,1.0,0.8118276825817045,0,1,0,62.61485432316134,60.599103493365945
0.5345329854412828,1.0,0.0,0.0,0.0,0.2479109647672614,0.0,0.6395321941325408,0.5185163977551466,0.7834057695806136,1.0,0.6727486253086636,0,1,0,56.403252969239546,66.64186478289344
0.5645105422635882,0.0,1.0,0.0,0.0,0.0993145471378555,1.0,0.6266893906290775,0.5135700403889424,0.7503463536390325,0.0,0.7043917910394096,1,1,1,101.34466074579298,35.74572213489871
0.5446916118436497,1.0,0.0,0.0,0.0,0.2824414563885464,1.0,0.6684912687406513,0.433987422691603,0.7522949803924598,0.0,0.5105040837869137,1,1,1,58.14718880777166,38.06718206523367
0.5097845134601013,1.0,1.0,0.0,0.0,0.4214497568331972,1.0,0.5785888556347111,0.5391654338680768,0.794684448261735,1.0,0.5376916301395558,0,0,0,103.71378918528038,87.78237429297592
0.8719999791512691,0.0,0.0,0.0,0.0,0.3572898994712574,1.0,0.5335304150281581,0.5161341667545783,0.7768193412907832,0.0,0.6633766265121896,1,1,1,81.21219631945213,34.57509639253575
0.3839321261360232,1.0,0.0,0.0,0.0,0.3316658224010484,1.0,0.6772060287496063,0.5132284982748401,0.7402976412226024,1.0,0.5258692054075363,0,0,1,88.19603071001295,46.804465602959255
0.6361706779518002,1.0,0.0,0.0,0.0,0.3989903331977372,1.0,0.5250023183164104,0.3979099487659948,0.8116707483141103,0.0,0.5440251050227164,0,0,1,93.34386584663233,22.378505371884746
0.5394318170563387,1.0,0.0,0.0,0.0,0.4370504155622446,0.0,0.6342968790989846,0.3163033280217244,0.7201100857060556,0.0,0.7865271795824162,1,1,1,43.951252867067936,37.36698993169954
0.5548418321796379,0.0,0.0,0.0,0.0,0.1526660883323138,0.0,0.6108795000229069,0.3588720980796291,0.7708817522154618,1.0,0.4255616698615809,1,1,1,79.94127291688459,36.48736687948894
0.4164592261456437,1.0,0.0,0.0,0.0,0.3008782778445061,1.0,0.6847932451997327,0.464201515355806,0.7958198655508961,1.0,0.6461941226286863,1,1,1,68.60391511133449,33.52266290017345
0.6748999269455452,0.0,1.0,0.0,0.0,0.4469532426124092,1.0,0.5802594386726353,0.3739117176711229,0.8007624585253488,0.0,0.6191046394531425,0,0,1,66.67229466575193,76.84306078801396
0.6187793174036822,0.0,1.0,0.0,0.0,0.0277374397457466,1.0,0.5946378701261458,0.5208492662744477,0.8341111405618578,1.0,0.4162975805187893,1,1,1,60.462779753181216,33.56697670059032
0.4291378014779292,1.0,0.0,0.0,0.0,0.4641173852551484,1.0,0.7843846458385111,0.4077504270888084,0.7535788274301138,0.0,0.6251376578073448,0,0,0,40.818207172832096,112.38437734615874
0.6077941006966032,0.0,1.0,0.0,0.0,0.3920077904354748,1.0,0.6093498585229189,0.3860717610013684,0.7849096153929225,1.0,0.6639262972192299,1,1,1,71.87894978192577,35.309887440021136
0.5001929167116099,1.0,1.0,0.0,0.0,0.3458733039121892,1.0,0.5707784708601098,0.5396460601977056,0.8341133312980329,1.0,0.475495018072137,0,1,0,23.31257094249752,-47.84555820501478
0.5625324215974954,0.0,0.0,0.0,0.0,0.3962955928674009,0.0,0.6086479019120216,0.5286800114348752,0.8450784887702181,0.0,0.5832586046959612,0,0,1,82.88144441514821,98.31279087766136
0.6124181570434768,1.0,1.0,0.0,0.0,0.3116843124159139,1.0,0.661990252457482,0.4688176014967594,0.833999497761851,0.0,0.6228829159354018,1,0,1,51.91325036533976,36.51845636528076
0.5269047980802144,1.0,1.0,0.0,0.0,0.3468058727334385,1.0,0.6544055740210935,0.4285470406101357,0.7708547277886838,0.0,0.600800764963798,1,1,1,114.03017928162646,33.437847163974055
0.4577990453750126,1.0,0.0,0.0,0.0,0.355103256793177,1.0,0.5375585842918383,0.3575383954939131,0.8106675319028155,0.0,0.819714865626318,0,1,0,125.39488535168476,40.89576205282871
0.5020187886772528,0.0,1.0,0.0,0.0,0.4230722708184978,1.0,0.5827178174209866,0.533922974292826,0.7137599843270632,1.0,0.5066210344874209,0,0,0,99.46967411631992,33.16241904167841
0.5888308802021578,0.0,1.0,0.0,0.0,0.3635740704114673,1.0,0.5845016892222634,0.4568061488390817,0.8194402844650839,1.0,0.4956801758818653,1,1,1,54.42810792835988,32.479010822868034
0.56277383886402,1.0,0.0,0.0,0.0,0.4296252772916866,0.0,0.5562642063528361,0.533095990179187,0.8242855286566484,1.0,0.54380066603627,0,0,0,72.17322516390297,64.35636895907565
0.4629086228703243,1.0,1.0,0.0,0.0,0.4040468104434673,1.0,0.6359658113722343,0.4673860790480404,0.81443839162056,0.0,0.6401725658805346,1,1,0,119.28872882268486,29.59750842665288
0.7210027150843923,1.0,1.0,0.0,0.0,0.3555440778937475,1.0,0.6216689418253915,0.4742396247135101,0.7361332077992717,1.0,0.5083513757471202,0,0,0,65.42142262216989,70.3774062507356
0.4552302395866998,1.0,0.0,0.0,0.0,0.2770023972034446,0.0,0.5870382128415511,0.4527419963839464,0.8066494750487658,1.0,0.6561872320665454,1,1,0,66.78181862021542,32.65351889339562
0.4440008161670894,1.0,0.0,0.0,0.0,0.415318227631528,1.0,0.587753953537419,0.429824514303167,0.770007742009115,0.0,0.667411346133265,1,1,1,100.36861377822986,34.409817585600976
0.4295079258528918,0.0,0.0,0.0,0.0,0.4453062274574721,1.0,0.620436367403412,0.5360243182950712,0.8098145528962203,1.0,0.7906377068738419,0,0,0,105.07211560944567,25.71613186327908
0.4808762837651406,1.0,0.0,0.0,0.0,0.4234535214593953,1.0,0.5284109348311886,0.5216581038291969,0.8030202240659563,0.0,0.3475802226925586,0,0,0,88.49077428145495,46.29532844059334
0.6088103473064692,0.0,0.0,0.0,0.0,0.3953246562292322,1.0,0.5966330645677868,0.3910664494820118,0.781695317044959,0.0,0.5619287481892141,1,0,1,32.482930281921924,32.8536689469498
0.3853689106420241,1.0,1.0,0.0,0.0,0.3269525785314643,0.0,0.5970952783372897,0.464459516080709,0.8201663456081026,0.0,0.4933107297222636,0,1,0,70.03211271738311,156.7958122612319
0.3914220315227964,1.0,0.0,0.0,0.0,0.3965308194289207,1.0,0.614130374972627,0.5386783199029774,0.7784509163778232,0.0,0.4215954793898165,0,1,1,95.23788145703794,44.07659331104662
0.4244790876627943,1.0,1.0,0.0,0.0,0.339653552677975,0.0,0.5559473057877606,0.4145557301896854,0.8123551625986627,0.0,0.7112535636480326,1,1,1,67.07782263859524,35.43863098397221
0.5550507137564505,1.0,0.0,0.0,0.0,0.3740557993775838,0.0,0.7502448791084709,0.4231191100034608,0.7916342253107587,0.0,0.694889428418413,0,0,1,56.14934912962144,152.45395774879904
0.3978152819657166,1.0,1.0,0.0,0.0,0.3434501108883191,1.0,0.565594387602147,0.4104710021072089,0.8099612453935185,0.0,0.5535413467763979,1,1,1,83.19576624349416,32.4903297739568
0.3812597119199878,1.0,0.0,0.0,0.0,0.3639811036189485,1.0,0.783431939168191,0.3219692975161087,0.7733453483688165,1.0,0.5007011109361229,0,0,0,36.26734507697312,87.59697804780873
0.4395356115525716,1.0,1.0,0.0,0.0,0.4334980279602577,1.0,0.6087851572888259,0.5142093662459915,0.7961577581220096,0.0,0.459395955258283,1,1,1,61.09237182847744,30.561604321724715
0.4129671864399811,0.0,1.0,0.0,0.0,0.3311141999610987,0.0,0.6464284455687116,0.4724371428907929,0.7598335198287933,1.0,0.5710768304045167,0,1,0,80.12927734390027,123.79554001298412
0.462860553807478,1.0,1.0,0.0,0.0,0.2419047228240558,1.0,0.5921177311067687,0.4444657624911577,0.7973282614765385,1.0,0.7303921760880874,1,1,1,100.0535090727682,30.409051857601032
0.4824423912762763,1.0,1.0,0.0,0.0,0.3570778009058801,0.0,0.6742414067303153,0.3919790213701501,0.788254328652733,1.0,0.5886774723945656,0,0,1,91.76569510887458,26.347594205771188
0.3985821930612295,0.0,0.0,0.0,0.0,0.3978052736331124,1.0,0.5634437309666003,0.3814680620209802,0.7693822259323799,1.0,0.6317643178089658,0,1,1,39.61091246218322,84.46862175181276
0.5470378691616722,0.0,0.0,0.0,0.0,0.4278006917653604,0.0,0.5525018318420116,0.3252125317991785,0.7776629098792824,1.0,0.6776060486089854,0,1,0,40.81332765946636,101.45106740496126
0.4229550867488861,1.0,0.0,0.0,0.0,0.4125493299403787,1.0,0.6709381895961669,0.4832000366127226,0.8650453508415602,0.0,0.5071125776050044,1,1,1,73.45264266604127,31.790771459623905
0.4404033005684392,1.0,1.0,0.0,0.0,0.3296216498869452,1.0,0.5573386115583241,0.4968220643151728,0.7804940581342972,0.0,0.5178144976037042,0,1,0,89.82271247952956,85.27922156515856
0.6948001254305856,0.0,0.0,0.0,0.0,0.3050195147558693,0.0,0.586916312005015,0.376263377372159,0.8596346744727119,0.0,0.5497338623467289,0,0,0,91.61339512959424,77.56705674997157
0.4732004569974569,0.0,0.0,0.0,0.0,0.4317634790085897,1.0,0.7134484393456245,0.4619446524996744,0.7817225849929185,0.0,0.4013574724609384,0,0,1,89.84031018740707,34.30665785457481
0.6903260420077685,0.0,1.0,0.0,0.0,0.2967563303978381,1.0,0.5717338799526291,0.3517618542117675,0.7881531250048105,0.0,0.5924190168183694,1,1,1,60.481562678131255,25.665185172366044
0.4489090671310062,1.0,0.0,0.0,0.0,0.4043601668881041,0.0,0.6240053914037633,0.5038150303226655,0.7635256150991954,0.0,0.5811273309536505,0,1,1,134.1369015866867,85.2209496838778
0.6896803904137956,0.0,0.0,0.0,0.0,0.4398823727620227,1.0,0.6058654132511133,0.4968537190074885,0.855518964533311,1.0,0.5523719617567935,0,1,0,51.36612934843983,101.63575379614778
0.7892660871015821,0.0,1.0,0.0,0.0,0.3987923011282155,1.0,0.6657960227486504,0.4857886412787955,0.7701121445795686,0.0,0.452321442832118,1,1,1,74.87963554300522,32.167149715422894
0.8018478978694514,1.0,0.0,0.0,0.0,0.3631819096331675,1.0,0.526218293532153,0.4971909612087458,0.7963889099613006,0.0,0.3862076060778192,1,1,1,43.98739957651215,20.644774243121205
0.5191498376254043,1.0,0.0,0.0,0.0,0.4170250753886622,1.0,0.9454797550809824,0.4757969897909236,0.7947859635378587,0.0,0.4706642498068845,1,1,1,100.193570766362,36.63841690146855
0.4780895448468276,1.0,0.0,0.0,0.0,0.2896019387263422,1.0,0.7200061694957876,0.4174137025914437,0.8009723665710553,0.0,0.5610553801415412,0,0,1,140.90306663804603,32.549822946311295
0.6561002409302085,1.0,1.0,0.0,0.0,0.4159280587514204,1.0,0.5498310700838352,0.4638486798069297,0.7779376618567726,1.0,0.5698258835584028,0,1,1,83.64149617093047,58.68798759506157
0.5030865795198867,1.0,0.0,0.0,0.0,0.3073582320772168,1.0,0.6153182267647512,0.4592846377353385,0.7503164071362034,0.0,0.5416386116276148,1,1,1,53.07571377283624,29.092901026343256
0.3896713239691965,1.0,0.0,0.0,0.0,0.3031819812735153,1.0,0.5905529354751281,0.4847641428499211,0.7716835638770358,0.0,0.4748428378592221,1,1,1,102.88887094793203,36.88702380921276
0.478194871253883,1.0,1.0,0.0,0.0,0.2700882375675972,0.0,0.7628202725789236,0.4562469454752494,0.7902581689135668,1.0,0.5156812323216059,1,1,1,91.61424115162984,35.06815957141895
0.5571071734113963,0.0,0.0,0.0,0.0,0.2573115452025807,0.0,0.5290811793976837,0.4887775072767789,0.7857893173841374,0.0,0.5315175263793126,1,1,1,55.44319462017337,40.56481719637805
0.5757638370284953,1.0,0.0,0.0,0.0,0.2131387284188918,1.0,0.6343612059552899,0.5182892039455348,0.876565617074724,0.0,0.6143456141592224,1,1,1,112.15830938928627,39.3459986669352
0.4876984572067545,1.0,0.0,0.0,0.0,0.2373387323161049,1.0,0.5821917692963622,0.5016664855031516,0.8197948290206762,0.0,0.5225464519930579,1,0,1,102.73760769732527,38.5722467037927
0.3951737929221963,1.0,0.0,0.0,0.0,0.339761557670815,1.0,0.644557594220762,0.5070261781193298,0.723682483374276,1.0,0.4891582888530392,1,1,1,84.15861878310795,34.243417032799705
0.4781651869510208,1.0,0.0,0.0,0.0,0.3085980714339825,0.0,0.6244647797684286,0.5332525480944617,0.8060234411978358,0.0,0.5604281738952765,1,1,1,105.42985785018004,37.53107148199392
0.6670764842532078,1.0,0.0,0.0,0.0,0.3112603266147592,1.0,0.5433941778898853,0.3878182179937519,0.785764634950682,1.0,0.586612928565055,1,1,0,98.92065470828166,34.60311084282011
0.4549609502349513,0.0,1.0,0.0,0.0,0.4349368788083368,0.0,0.6481732954960118,0.4715025859082742,0.7613910558727841,0.0,0.4496019150663197,1,1,1,85.95153496069045,31.524089365802443
0.4782255561197783,1.0,0.0,0.0,0.0,0.3925751013809743,1.0,0.5931517292496841,0.4742217121648621,0.7692202232239642,1.0,0.5291664910388859,1,1,1,61.61956547079279,37.8652440634118
0.6292885759276059,0.0,0.0,0.0,0.0,0.3351400183502219,0.0,0.6298903831924455,0.5047047535713766,0.7564410617221486,0.0,0.5127775952911461,1,1,1,28.965500891505023,35.14363503487921
0.4214478892793634,0.0,0.0,0.0,0.0,0.4269237891695762,1.0,0.7415568664227694,0.4421977179871935,0.7988381637703666,0.0,0.684195622724298,0,1,0,59.72648835117063,60.065005158691335
0.4187247237029907,1.0,0.0,0.0,0.0,0.361183815552437,1.0,0.6229030158511055,0.5295697740210378,0.7217385288747422,0.0,0.3745584723999929,1,1,1,63.23057782306644,32.21546448662426
0.4924510686848182,1.0,0.0,0.0,0.0,0.4439842219358316,1.0,0.6233342767132976,0.4695970925594457,0.7535664950539778,1.0,0.6811127891713452,0,1,0,74.71876970522497,25.830247153627745
0.6659527372392668,1.0,1.0,0.0,0.0,0.3925698582157546,0.0,0.7249956542421547,0.4481115850392464,0.7701744660308747,1.0,0.5422684094362498,1,1,1,48.9221828163496,29.825350588570547
0.459408074088503,1.0,1.0,0.0,0.0,0.3321351937033236,1.0,0.640497984700333,0.3756577515396772,0.8089070283558727,0.0,0.5577760520034694,0,0,0,103.95047684551236,106.49357493336896
0.7051217706135842,0.0,1.0,0.0,0.0,0.3706448056802001,1.0,0.5433154857807645,0.3170444484262541,0.724706514608669,0.0,0.4471139811625917,1,1,1,99.6916078834298,44.623788696584
0.4446729701231074,0.0,1.0,0.0,0.0,0.2566600161801563,0.0,0.6451289770322457,0.382400626101357,0.8067618514804049,1.0,0.4778258920633151,0,0,0,142.65682772896392,126.11230162068566
0.4209196131237263,1.0,0.0,0.0,0.0,0.3381938227991907,1.0,0.5454627267362585,0.4026584410023968,0.8256933504933786,0.0,0.6262007515400301,0,0,0,111.95027902539296,121.2153228843965
0.8267288910498152,0.0,0.0,0.0,0.0,0.3069692155377843,0.0,0.693739318564798,0.3779969436697084,0.8100431458612134,1.0,0.5248728910443787,1,1,1,54.49081949815071,33.8069815808343
