Number of Followers,Is Private,Number of Posts,Number of Mutual Followers,Mean Post Likes,Percentage of Following,Is Business Account,Length of Biography,Class,Is Verified,Country Block_2,Country Block_1,Is Professional Account,Sex,Is Joined Recently,Length of Username,Number of Video Posts
0.4237367486660802,0.0,0.5539584453503159,0.481155332188123,0.49422008479816,0.7867199977701022,0.0,0.5119863859421663,1,0,0,1,1,1,1,85.92199004592797,41.87283199978508
0.3328300728753803,0.0,0.5864753555331164,0.3068257227247633,0.5778599781462633,0.7478127841754052,0.0,0.3944821949087493,0,1,1,0,1,1,0,90.38595980353216,-175.76882546723084
0.385882985735165,0.0,0.566906543891214,0.4959281494040151,0.6186017561378432,0.847657332521426,0.0,0.3746574828081905,1,1,1,1,1,1,1,49.88942273492571,7.0597554827915605
0.3842043819849804,0.0,0.5367898033354417,0.4235208252276621,0.6427842870983903,0.7749571535787102,1.0,0.3348891241191443,0,1,1,1,0,0,0,106.83311679730409,-89.7998171824538
0.3830714193558563,0.0,0.6385951939577925,0.54228461214511,0.4971583923450136,0.7705153199201407,0.0,0.3744208824497256,0,0,0,0,1,1,0,29.07691443862042,-53.17077210179166
0.4089142163672614,0.0,0.6055037538556453,0.4368744886613898,0.6038158992944276,0.7233508691152581,0.0,0.5016170847355492,0,0,0,0,0,0,0,56.23319431379611,-62.16984747643886
0.1526685821615976,0.0,0.648679211912506,0.5245972580383702,0.455337118854956,0.8595537250569754,1.0,0.3243490489390842,0,0,0,0,1,1,0,72.49829356247314,31.590942874750887
0.4077023896886645,0.0,0.5400436169176094,0.4924598705270298,0.5735698655634363,0.794280498166732,1.0,0.2979660721639554,1,1,1,1,1,1,1,-78.49787812707127,27.016456560490973
0.3293801827339826,0.0,0.735502599573424,0.3841401448700043,0.5388755044648953,0.7796008512717649,1.0,0.3084025781910893,1,1,1,0,1,1,1,59.63962962253342,4.826523563345447
0.3008782778445061,1.0,0.6847932451997327,0.464201515355806,0.5149044048657793,0.7958198655508961,1.0,0.389089469579794,1,0,1,1,1,1,1,-44.48777662729914,37.76061001608197
0.4462052631340248,1.0,0.6782259528535362,0.3665142226190794,0.4630601464156277,0.7341458331841466,1.0,0.5270936367270174,0,0,1,0,1,1,0,105.0581891218287,193.07540362498625
0.2980765319511242,0.0,0.7250884514249164,0.5188258696575272,0.5026591378942851,0.7562085954778034,0.0,0.4755839142137776,0,0,1,1,1,1,0,105.3021799244025,-101.20934153789676
0.3666118386599497,0.0,0.7324392435872116,0.3313240302202269,0.4856546546841356,0.7784015842486635,0.0,0.2890874554219568,0,0,1,0,1,1,0,99.64427811390968,25.69593379348919
0.3993866938248684,0.0,0.5237381180952476,0.4767480425110469,0.5587279252717259,0.7766047950824793,0.0,0.5033105797019889,0,1,1,0,1,1,1,-0.4385821377665735,-31.96658128198788
0.3445678065655461,0.0,0.551586841592285,0.4601488426276202,0.6957556830795817,0.7848595836564751,0.0,0.5961719466505891,0,0,1,0,1,0,0,58.65920923171536,105.00603568033304
0.46271213130994,0.0,0.8142571024985804,0.4877261287545688,0.6168432530659602,0.7979044812141999,0.0,0.5441515149785202,0,0,1,1,1,0,1,151.00091387086715,-50.50973204487371
0.4103420604864982,0.0,0.6955836364968835,0.3772637403132411,0.478336005756396,0.7948036318092314,1.0,0.3645156021361076,0,0,1,0,0,1,0,102.26827683764516,145.15429566380223
0.3450996009472259,0.0,0.5562574830278588,0.2720387583396165,0.4754949763671708,0.8220982718148675,1.0,0.269549894748841,1,0,0,1,1,0,1,71.63943098471412,21.75984389900193
0.4075360534257832,0.0,0.6317871333994979,0.5146211902188689,0.5325722182746503,0.8349303549673492,1.0,0.3223852083175422,0,0,0,0,1,1,0,78.53460560416582,79.49366704003546
0.2667399707300069,1.0,0.6289764347582679,0.4848336382867445,0.4631690996304047,0.8169875390754145,0.0,0.4472011160690268,0,1,1,0,1,0,0,232.43705730722976,131.30156581808197
0.3297869335781663,0.0,0.6116887214142154,0.513939728050325,0.5920183993567323,0.796487545762754,0.0,0.677764597621204,0,1,0,0,1,0,0,74.74592970250214,-28.11902139704231
0.4228383835901638,0.0,0.5794409964114025,0.3190351903011648,0.4933087925401252,0.7832714849078758,1.0,0.4123549878240232,1,0,0,1,1,0,1,-51.31215777856367,26.18679279583342
0.2041470540211846,0.0,0.5957307819701588,0.3888393232508894,0.4471476597767194,0.8336411394724181,1.0,0.4050461706424541,0,0,1,0,0,1,0,67.72417718315269,278.447279397397
0.2595582140241863,1.0,0.5470489418724124,0.4902411022217718,0.4551545477750174,0.7941286547291326,0.0,0.2309010767719749,1,0,1,1,1,1,1,104.1555958314571,9.755625298686706
0.4529569465229607,0.0,0.5550870286831966,0.4719197935795299,0.494538967610399,0.8411830801005746,0.0,0.5065552543323624,1,0,0,1,0,1,1,-78.09583952479734,14.494725374476118
0.2734215612601225,0.0,0.5518615754941777,0.5125091689673285,0.4754548325467985,0.7513451911400003,0.0,0.4613401734717871,1,0,1,1,1,1,1,0.8514221718154298,40.37333125345104
0.1898369830422922,0.0,0.7364884297338145,0.392465103650388,0.7036750028600162,0.8397183079633005,0.0,0.5169564398825157,1,0,1,1,0,1,1,2.046448145290458,46.465911412904646
0.382648217170437,0.0,0.593733923394254,0.2575780129638743,0.5349561682612534,0.7681260054651151,0.0,0.5186365933816766,1,1,1,1,0,1,1,-23.41787854635337,-4.2307309445342085
0.3365990216929966,0.0,0.5218750793361163,0.4713780606112148,0.6324701487340941,0.7789562495716029,0.0,0.3142401926080369,0,0,0,0,1,1,0,82.27022098118472,-35.105558229447865
0.0277374397457466,1.0,0.5946378701261458,0.5208492662744477,0.52027102519279,0.8341111405618578,1.0,0.2668692287505116,1,1,1,0,1,0,1,-4.160650088195265,28.334325617088368
0.2704541985710174,1.0,0.5386155508970946,0.4206226618274462,0.6723366104014532,0.8017983493602511,1.0,0.4405462644944846,0,0,0,1,1,1,0,57.99381684060542,-80.48795942915201
0.4417506400682707,0.0,0.5410299511765503,0.4797393789142943,0.635111367844497,0.8103429756620606,1.0,0.4277092944818254,1,1,1,1,0,1,1,37.04949788232196,46.41198870614322
0.4275797765270388,0.0,0.5332891872134654,0.4582979293557904,0.5238696188249696,0.7822271763047242,1.0,0.3352224444466007,0,0,0,0,1,1,1,88.0570076966861,66.00491220589998
0.2815258981031203,0.0,0.6176391251171395,0.2952244896091112,0.5928610654149733,0.7553912034821062,0.0,0.3007112136126716,0,1,0,0,1,0,0,154.55180608249557,-170.6374542087423
0.1356073754484159,0.0,0.7197141997683315,0.5359457571328975,0.5705238630059122,0.8013777173622786,1.0,0.3300030245351965,1,0,1,1,0,1,1,60.921202999778544,32.99778213863156
0.3654324053636191,0.0,0.5841093058327782,0.5421950915481456,0.5559550860115507,0.7899993834450452,0.0,0.5037344746274992,0,0,1,0,0,1,0,93.1588630369749,26.33014216254405
0.4246957112485441,0.0,0.5337667053789789,0.4763459569332049,0.6364049221952808,0.8019254218045684,1.0,0.2731020609665836,0,0,1,0,1,1,0,5.851084144058447,-13.642037981088372
0.3316658224010484,0.0,0.6772060287496063,0.5132284982748401,0.4863133415144526,0.7402976412226024,1.0,0.5302971932941775,0,0,0,0,1,1,0,116.43176024790394,-113.49756380257024
0.3667639935359316,0.0,0.6598963239545859,0.3948458169688338,0.5870153005049156,0.7655586254191046,0.0,0.3004616992446263,0,0,1,0,1,1,1,117.34898701160895,51.09566423278213
0.4040468104434673,0.0,0.6359658113722343,0.4673860790480404,0.648250722734219,0.81443839162056,0.0,0.4894754277119883,1,1,1,0,1,1,1,-99.80606807007509,26.28695745712432
0.4140160399109484,0.0,0.5624753756120645,0.5120192824229145,0.5288717803608376,0.8128036915123945,0.0,0.3099304633823541,1,1,1,1,1,0,1,44.06634127834504,4.907232518954762
0.3782213064275375,0.0,0.6076800205506564,0.3217545688834992,0.5731825080701353,0.770598534332873,1.0,0.5370922519014703,0,0,1,0,1,1,0,99.79144374879274,-82.18658376123057
0.3386277157929859,0.0,0.7034363319388577,0.4855223667000969,0.5425628032883989,0.8076538970515006,0.0,0.3120386452877396,0,0,0,1,1,1,1,46.17138725395833,18.975293788567782
0.2638947198332159,1.0,0.5223227621676275,0.5134420488148279,0.4847734828048582,0.8107214454416707,1.0,0.428845853850206,1,0,1,1,1,0,1,103.85610947887332,19.528358431503754
0.4399870810758998,0.0,0.6388723086566608,0.4493449047347681,0.4686398860321615,0.76235468761133,0.0,0.3862252099400906,1,0,1,1,1,0,1,30.567182010517342,28.8990161305898
0.3963844281118382,1.0,0.5746581692894621,0.4280230027962289,0.4976762834797956,0.8227702110761724,1.0,0.5926267020878478,0,0,0,0,0,1,1,23.97564586249092,-64.29812207931987
0.3922254815153345,1.0,0.6452170105975887,0.4847463351947439,0.5417795745050197,0.7795453727757223,1.0,0.3089986023078975,1,0,1,0,0,1,1,-2.4541570071064287,-5.832792005935357
0.4458615796506743,0.0,0.5822023728736604,0.4016704429855995,0.5064438329411514,0.7460841875893424,0.0,0.6508963487259465,0,0,1,0,1,0,0,179.39576145529745,-108.36383757315522
0.432431235849341,0.0,0.5564489640020823,0.5432023824677501,0.4636434441557212,0.7554949884424725,1.0,0.4014081929803026,1,0,1,1,0,0,1,-34.842762478187154,15.059522236037813
0.0993145471378555,1.0,0.6266893906290775,0.5135700403889424,0.4740957520135837,0.7503463536390325,0.0,0.2995469225917287,1,0,1,1,1,1,1,-65.7914842978598,4.410558682124465
0.3050195147558693,0.0,0.586916312005015,0.376263377372159,0.4693880590775217,0.8596346744727119,0.0,0.4691876759750342,0,1,1,0,1,1,0,59.6287310028448,117.06509498372388
0.382379339721865,0.0,0.6530161659940235,0.3829192111859034,0.6430568387996897,0.7675008744642351,0.0,0.3182698486329646,1,1,1,1,1,0,1,16.16548464607137,19.652096296658154
0.2845173434379021,0.0,0.7051260363619116,0.5450274061111415,0.5186802816550979,0.8151863981346867,1.0,0.3134998259287831,1,0,1,1,0,1,1,-49.79987560701867,7.640476442424328
0.3635740704114673,1.0,0.5845016892222634,0.4568061488390817,0.4793143647009808,0.8194402844650839,1.0,0.3440458028745171,1,1,1,1,0,1,1,-0.7846883023283047,25.429765400117542
0.4270162557722929,0.0,0.7330419304536596,0.3841846367236581,0.5364386897744098,0.8666309663151471,0.0,0.3768277945216241,1,1,1,1,1,1,1,32.10592443109684,29.425236226758628
0.3853594005173246,0.0,0.6403021895826192,0.4951104469091632,0.5663122409336554,0.7933141193209223,0.0,0.427670906245329,0,1,1,0,0,0,0,115.7158239947057,98.84618939388336
0.418649677176524,0.0,0.6511675829363569,0.529629882624527,0.4406726539044281,0.7714358015916811,1.0,0.3751192516629066,1,1,0,0,0,1,1,18.9272275579815,54.05719392180007
0.3988421006335174,1.0,0.5369770150305828,0.3335578280776484,0.4928226767592501,0.8049984843835214,0.0,0.3271820698837816,1,0,1,1,1,1,1,54.07973127070716,6.028455529158324
0.4413380697805591,0.0,0.5745534915683361,0.5457698525539498,0.6266616004581601,0.7934980478941939,1.0,0.2515009783350341,0,0,0,0,1,1,0,101.29549942770356,145.47316888345532
0.3962955928674009,1.0,0.6086479019120216,0.5286800114348752,0.5033554628482092,0.8450784887702181,0.0,0.4177997122258806,0,0,1,1,1,0,0,-5.573713568614011,111.5783692586826
0.4143180723993191,0.0,0.5632710568455104,0.2970347162628102,0.4809700951934488,0.7693025463366274,0.0,0.3295632072351094,0,1,0,0,0,0,1,41.89758690255085,-51.978334508069615
0.3961210698952184,0.0,0.6179507712942991,0.4867348621414837,0.498893792271132,0.7717612870177976,1.0,0.3634852428343566,0,0,1,0,0,1,1,32.27174264331204,-75.51781664304492
0.4265294412311252,1.0,0.656378486104897,0.3595067278479666,0.6361194922806479,0.7977156750397414,1.0,0.2710350344049499,1,1,1,1,1,1,1,-32.2978394606354,51.58021072333675
0.2527636097623719,0.0,0.7091956726890353,0.4929679746202893,0.5618766361878691,0.7697053008196122,0.0,0.382686887592654,0,1,1,1,1,1,0,14.841458852664232,-81.46056199018064
0.2219956917538321,1.0,0.5267519423583159,0.5464023676980341,0.4789668939841058,0.7628309014604011,1.0,0.3845093874185811,1,0,1,1,0,1,1,-33.1397175183984,23.9288281424067
0.2719428218113668,0.0,0.5554969098629294,0.5328049410597617,0.5349638826777388,0.7677837294589978,1.0,0.3686981937968011,0,0,0,0,0,0,0,182.77270305743008,-29.08909343514928
0.2281447463084475,0.0,0.5268791711057226,0.5222484844204145,0.7391655484093211,0.8189444938687243,1.0,0.3481581036787354,1,1,1,1,1,1,1,-41.48928644851094,21.88217379101281
0.3104355643482538,0.0,0.5621534167787723,0.4071296991291042,0.6015497890954558,0.8166786474100198,0.0,0.448586052921074,1,1,1,1,1,1,1,-22.511953766744927,13.46835745211901
0.4641173852551484,1.0,0.7843846458385111,0.4077504270888084,0.5576755798107605,0.7535788274301138,0.0,0.3425685660948599,0,0,1,0,1,1,1,195.1829171072597,-128.0451059272187
0.3351400183502219,0.0,0.6298903831924455,0.5047047535713766,0.4680063345752536,0.7564410617221486,0.0,0.5980311553051478,1,0,1,1,1,1,1,-9.165308907280188,-5.436677434743224
0.2909501042079001,1.0,0.6088310127030406,0.4721034514177951,0.4763898477776683,0.7753481751553376,0.0,0.3053404127942082,0,0,0,0,1,0,0,94.89047411763524,-46.03189324254631
0.2455574835521364,0.0,0.7003594013251195,0.5204982644864641,0.4734534246810368,0.8607415904244972,0.0,0.587286200623459,1,0,1,1,0,1,1,5.831564417916159,27.35435787181344
0.3555440778937475,0.0,0.6216689418253915,0.4742396247135101,0.6117304526937477,0.7361332077992717,1.0,0.3695600180982167,0,1,0,1,1,1,0,144.5822730812286,26.88630201375737
0.1526660883323138,0.0,0.6108795000229069,0.3588720980796291,0.645417049163311,0.7708817522154618,1.0,0.3500754913593205,1,0,1,1,1,1,1,11.65758941256547,40.19228963344965
0.3944977208605827,0.0,0.6339821474282327,0.5227097096816498,0.5942484943421051,0.8263483507996788,0.0,0.4799522297008138,0,0,1,0,1,0,0,39.6222921853788,59.19110089452892
0.4441028382273696,0.0,0.5746169512031595,0.4439773758757678,0.5498755707011063,0.7402285857441286,1.0,0.3963032874862462,1,1,1,1,0,0,1,61.483021934673,-13.480068417057645
0.3969464861452634,0.0,0.5349516496006836,0.5392541371851158,0.4736283912244269,0.7287966834674376,1.0,0.4409554421950613,1,1,1,1,0,1,1,2.7352518423569663,3.7432399552185256
0.3320889075910455,1.0,0.6142425397413437,0.4744670862628711,0.4605365390244477,0.8289789947865784,1.0,0.4050832488223198,0,1,1,0,0,1,0,36.95074415907995,180.50192274812724
0.2556529895309073,1.0,0.8083766551671574,0.4493595813073129,0.4950485564440257,0.8142185376336739,0.0,0.4346312396598195,1,0,1,1,1,1,1,61.016691045283466,4.767725988377155
0.24985874861415,0.0,0.5525973901474329,0.4830739674539273,0.5351137764036034,0.7671836196769835,1.0,0.466870809737564,1,1,1,1,1,0,1,-74.24144922339748,-21.84136946238138
0.3911633710211933,0.0,0.6942372812709242,0.4322946606688701,0.4956364085915938,0.7642645800627832,0.0,0.4606127393260571,0,1,1,0,1,0,0,164.84829002446526,51.04805075474718
0.3146248728459472,0.0,0.5264262665096482,0.5086906629504939,0.4572216739271136,0.7852847017786894,0.0,0.2815750576426172,1,0,1,1,0,0,1,-100.3103606305667,-15.235471847817411
0.4189219593462313,0.0,0.6861637299208376,0.5035316426385604,0.5148256390996043,0.7943395280327953,0.0,0.4836511912801179,1,1,1,1,1,1,1,-103.62737360620632,28.15316322452336
0.4488511815160462,0.0,0.6842245069398658,0.3926341561084208,0.4725311613029318,0.7398405030653104,0.0,0.4442579411899213,1,1,0,1,0,1,1,-56.32045332258642,22.317632715479565
0.4354006690868131,0.0,0.6085646908621667,0.5350470293657124,0.484701056445009,0.774621756676656,0.0,0.4869041275660498,0,1,1,0,1,1,0,95.0849217353814,106.35574625489018
0.3864028338215898,0.0,0.6430898824054081,0.5299581829997291,0.6188226537543453,0.7372400801440031,1.0,0.2809590571411197,0,0,0,1,1,1,0,41.38291996005216,97.95859111754656
0.2904884626424944,0.0,0.5830409876170642,0.3325176167784204,0.5200023195934692,0.7978573674330962,0.0,0.4050683908964501,0,1,0,1,0,1,0,178.21605177783186,165.42673404912475
0.4216595366493326,1.0,0.5797235377347615,0.3802109808475249,0.4880609694173725,0.7931155814219057,0.0,0.5239326832809993,1,1,1,1,1,0,1,-17.67054208381419,26.17749188668853
0.4251968347931668,1.0,0.7222971416460412,0.2900488172708674,0.5484491849860139,0.7324761652704307,1.0,0.5002160984611868,0,1,1,0,1,1,0,44.350008278883706,67.76201016935798
0.4116322317093114,0.0,0.6570997644731256,0.5296372604131021,0.4941862531655948,0.7939191957389095,1.0,0.5038817871983932,1,0,1,1,0,0,1,41.67280434357646,4.6098363850652575
0.175399713699708,0.0,0.6967234479501845,0.4791784975453218,0.450703154306883,0.79022166232342,0.0,0.3614947216810359,0,0,0,0,1,1,0,155.5942295423336,36.90242617705587
0.3520590674366697,0.0,0.6233862502504127,0.3340433468618911,0.514633475880004,0.8155619172482482,0.0,0.2647975236957032,0,0,0,0,1,1,1,102.81590324303616,-106.22516654001404
0.3095000985307523,1.0,0.7926481535236289,0.4120875381507017,0.5573824634983578,0.7860547299452294,0.0,0.3316571219477862,0,1,1,0,1,1,0,64.24493193163077,38.49843459124224
0.3678310075639137,0.0,0.5560713174600095,0.4952980598843085,0.4611243608766636,0.7230711313506627,1.0,0.4028298143472693,0,0,1,0,1,0,0,218.79127543286296,69.95452918560528
0.3774464756687355,1.0,0.6124670759436034,0.5100937114563731,0.4644985870146423,0.7849128110746361,0.0,0.3402072223926484,1,0,1,1,1,0,1,21.699749967982427,27.234535829106186
0.372415747116989,0.0,0.5395277495758054,0.3158827129857594,0.4853973565117716,0.8309407002337271,0.0,0.2152254956930835,1,1,1,1,0,0,1,21.034855090117617,4.428492030459763
0.3033834085002063,0.0,0.5784086315191885,0.5104714565613471,0.4369421601043834,0.8537325043744461,0.0,0.3609981872738743,0,0,1,0,1,0,0,5.097408300223918,43.97483322044717
0.3087785417213414,0.0,0.6202064118037882,0.5237758468230447,0.4771732461900823,0.7634967377155737,0.0,0.4350387940149618,0,0,1,0,1,1,0,136.20405443570922,39.06814175879129
0.4297716734575569,0.0,0.5680165969463778,0.5019118558578658,0.50024672097293,0.7927374493650817,0.0,0.5924726686399597,1,0,1,1,1,1,1,-31.236784947235183,17.68167301783847
0.3665954908750992,0.0,0.6480643201591639,0.426469120508224,0.5208401814800818,0.8554989157779401,1.0,0.2762860407332358,1,0,0,1,0,1,1,11.457588290196933,27.37850951163505
0.3296216498869452,0.0,0.5573386115583241,0.4968220643151728,0.6552886670742427,0.7804940581342972,0.0,0.4048510764574803,0,0,1,0,1,1,0,186.53388988461128,126.18303436998454
0.1578413263482634,0.0,0.7555284179501622,0.5097320887553595,0.5190900952132705,0.790662842062678,0.0,0.4489711363278854,1,1,0,1,1,0,1,-67.49375448017287,-12.362933898917518
0.4512504294471533,0.0,0.5385362635242842,0.475067653796089,0.5586239993542298,0.7533505284651038,0.0,0.2208858472791361,1,0,1,1,1,1,1,-90.3262197091678,12.61862797821707
0.3795108547124053,0.0,0.6283831128464905,0.4595130251934893,0.4370893466265703,0.7834726783077232,0.0,0.4981643933796937,1,1,1,1,0,1,1,38.89511451698703,20.36634193389672
0.341250943100973,0.0,0.6859508331766123,0.5003059847081137,0.4913628714577521,0.7805686774616339,0.0,0.4881543844445,1,1,1,1,1,0,1,27.398999819896343,22.03298661052815
0.2812016846222224,0.0,0.5248844649756533,0.5300565952891912,0.5910639020084245,0.8318611398858714,1.0,0.2668464430356473,0,0,1,1,1,1,0,77.12366241721895,-52.20169274113503
0.1690269456759867,1.0,0.5261437354693789,0.3652250572789932,0.553377018140211,0.8448657094004979,0.0,0.4565100037462543,0,1,1,0,1,1,1,48.20097987811276,-33.77389828524428
0.4469532426124092,0.0,0.5802594386726353,0.3739117176711229,0.6481800824536277,0.8007624585253488,0.0,0.4020242323730763,0,0,1,0,1,1,0,130.12598146062345,-117.23408586445208
0.3265887323123535,1.0,0.5212318306997257,0.4469373819539572,0.5547930841218297,0.8464678340903523,1.0,0.2952820829065814,1,1,1,1,1,0,1,-81.78620902873244,-3.6515470811858783
0.3311141999610987,0.0,0.6464284455687116,0.4724371428907929,0.5406443464549883,0.7598335198287933,1.0,0.3761868008944896,0,0,0,0,1,0,1,148.20127716934726,18.809748497978923
0.4344261904785609,0.0,0.5452450719627576,0.2993459550934813,0.5445533972725709,0.8419537491747674,1.0,0.597779412158792,0,1,1,1,1,1,0,77.57242747419822,191.8447221070276
0.3834281536240785,0.0,0.5249372501861821,0.3417311029507947,0.6273225575381332,0.8056973758433346,0.0,0.4329204800531548,0,0,1,0,1,1,0,32.62852418432788,57.2637881675365
0.3754451646126921,0.0,0.5964001163309636,0.5139108373244733,0.5572240061476831,0.7939075397433516,1.0,0.5643400778136932,1,1,1,1,1,0,1,66.87277992479697,0.4942472585923276
0.2233945357790601,0.0,0.7108609687383877,0.5299118707956547,0.5840604910083551,0.7892913374214018,1.0,0.4795618096219531,0,0,1,0,1,1,0,95.68359151672117,-100.20061471241428
0.1578589806822589,0.0,0.6873353156901946,0.3996881733040013,0.5876769475658652,0.7871841238959394,0.0,0.4926224189905002,0,1,1,0,1,1,0,108.4867266036887,74.49387283862127
0.3474648575865495,0.0,0.6320518289818099,0.0,0.4912607975109527,0.7953426855999001,0.0,0.5811300298923296,0,0,0,0,1,0,0,138.3161867183923,35.17462019293768
0.4293690388480342,0.0,0.5990932431510756,0.5099336962410737,0.5648403765959102,0.7998644231967034,0.0,0.2734241930247071,1,1,1,0,0,0,1,-133.84328187406868,16.026620044782284
0.3952351454398452,1.0,0.7252996505022077,0.313153427503796,0.6216761505428149,0.8135504720109425,0.0,0.5320828434271926,0,0,0,0,1,1,0,135.25221381621154,52.03809663569688
0.281357344887449,1.0,0.5947406349660436,0.5287118955499512,0.5861491312880396,0.7535800863750673,0.0,0.2913114866073011,0,0,1,0,0,0,0,200.98192063569687,-121.57350746360528
0.4084898779237519,1.0,0.6273452597799614,0.345797155201031,0.5572736844345607,0.7882624274494278,1.0,0.3033707373481724,0,0,0,0,1,0,0,52.69433158183467,108.88922168779392
0.3878752205608921,0.0,0.5995010662055623,0.3521589203259946,0.4564411259115439,0.8318232675984084,0.0,0.2723724639784669,1,0,0,1,1,1,1,-54.64439877274841,33.097251150845125
0.209115219703454,0.0,0.5332351730089969,0.538508478457044,0.4899440405432191,0.7860646608797444,1.0,0.4036487173695487,1,0,1,1,0,1,1,42.17044079211198,3.857013909511032
0.3311370660330688,1.0,0.5867700562215127,0.5249058100752997,0.7067636545288909,0.8238817113040232,1.0,0.547108985883035,1,0,1,1,1,1,1,-0.5624762043925435,-10.594498572304062
0.4528153644924101,0.0,0.6395620488889455,0.4754982529872421,0.4946736790165169,0.7903206986358908,0.0,0.5295345652820715,1,1,0,1,0,0,1,52.14340744024239,0.917592052499149
0.2814053716982108,0.0,0.5487952799878639,0.3947979703257011,0.6287663990587006,0.7311547154088748,1.0,0.2150370127135333,0,0,1,0,0,1,1,98.97148657549198,112.87260294036447
0.2977305452329994,0.0,0.6978169364623406,0.3473566136717079,0.4885414242738582,0.7832617741955694,1.0,0.5226065402350049,1,1,1,1,0,1,1,40.46678059618745,15.52566244540212
0.3345554446651594,0.0,0.5217063157732308,0.5433616199045039,0.4888871897044951,0.8399183662073151,1.0,0.5654511077287282,0,0,1,0,1,0,0,82.38948402414218,-125.345984717202
0.3132815465488899,0.0,0.5858173372249369,0.5406460629967166,0.5944021936884711,0.8078999002262512,1.0,0.4195311607502971,1,1,1,1,0,1,1,129.6540220968515,44.34579081764892
0.3284383788034279,0.0,0.7336636226755506,0.46576659925836,0.5473490992136085,0.8139894193531616,1.0,0.2977047600506164,0,0,1,0,1,1,0,203.8741090865616,-26.29289396750548
0.3875163653766202,0.0,0.6989182817650417,0.5121529836082923,0.5940679798501881,0.8664755071495098,0.0,0.2888015628641806,1,0,1,1,1,1,1,91.53709736722917,-1.4430008976323627
0.4218657674236703,1.0,0.5578388139063939,0.4366537398941034,0.5409614325374235,0.8616072793032274,0.0,0.4202445577165302,1,0,1,1,0,0,1,25.15291444629476,4.643813458216407
0.4022594607771459,0.0,0.658183293176239,0.4841950393198486,0.5091662283974063,0.8213298199470558,0.0,0.421226490179051,1,0,1,1,1,1,1,-25.59104657107888,32.0089596160267
0.3327975080809582,0.0,0.5327300045531658,0.524864271230752,0.4220404794846077,0.7705345800337144,0.0,0.4036549851561536,1,0,1,1,0,1,1,10.476516078875274,40.07922546845592
0.370864414803239,1.0,0.6157988354784685,0.5214096134382131,0.5300350490011296,0.7253117648762237,0.0,0.4311523067952983,0,0,1,0,1,0,1,58.414126551969794,-113.94047865756528
0.2663387740183186,1.0,0.6328218847530405,0.4129640362579372,0.4823492847354114,0.7980541329022043,0.0,0.3972289031112299,1,0,0,1,1,0,1,77.62963625356095,-10.809457471850711
0.2957917921839309,0.0,0.610309145104309,0.316301220990571,0.5446924629805007,0.8153049428153097,0.0,0.279589849899814,1,0,1,1,0,0,1,21.79086223189905,27.64706730596325
0.3009432210413747,0.0,0.6469833808527424,0.488709307755028,0.4803565957870356,0.8201519119714944,0.0,0.4475153993969119,1,0,1,1,0,1,1,49.8367479105218,-7.870970424533105
