Length of Username,Is Professional Account,Country Block_1,Country Block_2,Number of Followers,Number of Posts,Percentage of Following,Is Business Account,Class,Is Verified,Is Private,Sex,Is Joined Recently,Number of Video Posts,Length of Biography,Mean Post Likes,Number of Mutual Followers
0.6375295740765006,0.0,0.0,0.0,0.4454916068702955,0.5215457199832653,0.7817609205496294,0.0,1,1,1,1,1,27.11351334159924,120.1084686725523,-73.76497973737307,2.203285155159153
0.5696609711976313,1.0,0.0,0.0,0.4222068897426004,0.6391906609049337,0.7972689893675644,1.0,1,1,0,1,1,46.63318618550167,32.53312736371447,-31.738727819688464,-0.6516004416555763
0.5065651571244801,0.0,0.0,0.0,0.3994297371976034,0.6484195437883763,0.8229137123505242,0.0,1,1,1,1,0,13.997534131156756,63.91230510596904,89.27067981478147,28.646225486776626
0.4781651869510208,0.0,0.0,0.0,0.3085980714339825,0.6244647797684286,0.8060234411978358,0.0,1,0,0,1,0,23.206802493518506,29.32314005618295,-27.655390276007584,-1.2068367204267505
0.338443455889552,1.0,0.0,0.0,0.4117606058430139,0.6382970085422379,0.8385100238535427,0.0,0,0,1,1,0,131.32732800074865,16.16832453122884,29.667159027639684,109.17666971641889
0.421083561790648,0.0,0.0,0.0,0.462206308490001,0.6423165564417778,0.8128916242334643,0.0,0,1,1,1,0,-74.96352131427281,83.72312066152676,80.19259691823224,51.99859005768317
0.6174865931977821,0.0,0.0,0.0,0.4475490567427243,0.5446056863524872,0.8517471358397863,1.0,1,0,1,1,1,30.35876569989823,170.36047236107095,31.26150171995977,16.36913181552108
0.4952179049921124,0.0,0.0,0.0,0.3914371567687536,0.5543292642063551,0.8008517642948568,1.0,1,1,0,0,1,23.89377310518495,138.23432607508292,-63.62377784563395,-3.2432386085258944
0.4329594866120909,1.0,0.0,0.0,0.4280081111838767,0.6282481276890167,0.8152524570244718,1.0,1,0,1,0,0,-6.257899523341088,147.35857944616137,42.8999935221961,29.31002766829577
0.509799622781898,1.0,0.0,0.0,0.3804640621695618,0.6837438354878669,0.8127074940296786,1.0,1,0,0,0,1,6.392923581658604,164.34238194027083,-87.0714108234296,15.067227046038631
0.537880497825891,0.0,0.0,0.0,0.3729627947042295,0.5259027578250987,0.8197551697695019,1.0,1,0,1,0,0,2.600770366247673,24.94509828670803,76.93714410056414,9.80049552750885
0.5370967095101364,0.0,0.0,0.0,0.3335010994529431,0.5783938445629061,0.795910604962915,0.0,0,0,0,1,0,-3.3669933038154127,0.775945914995944,78.75880668524063,129.2350371548722
0.4130234820229957,0.0,0.0,0.0,0.4076463736134506,0.5516417324605174,0.7657277252179265,0.0,0,1,0,0,1,86.84197214190115,28.73414338975069,45.00021944463768,112.28001996779012
0.390417902232993,0.0,0.0,0.0,0.2957917921839309,0.610309145104309,0.8153049428153097,0.0,1,1,0,1,1,27.371874321598987,224.9724391412043,-98.26838458090864,4.455413131812112
0.6121228248818762,0.0,0.0,0.0,0.3588198979541703,0.5348055876537557,0.835914802565093,0.0,0,0,0,1,1,-79.90710969763886,60.84541250717948,80.74884676240171,-1.7382078178980578
0.4618441604070407,0.0,0.0,0.0,0.2769757391478785,0.7136687892530718,0.7926908919983449,0.0,0,0,0,0,0,11.702294369510897,49.99125208069752,94.41032911545332,24.117532694273898
0.5156509883273629,1.0,0.0,0.0,0.2289627593798314,0.6092449728181549,0.8315628348465683,1.0,1,0,0,1,1,25.883283287992096,36.704386282056,-156.14254341575852,4.928712663920756
0.4250397436291535,1.0,0.0,0.0,0.3642306459227169,0.813718692995253,0.7921231559304946,1.0,0,0,1,1,1,53.66432682467575,91.1655263565678,-14.81358799186063,47.02852908852838
0.4886164647202372,1.0,0.0,0.0,0.3622011078426093,0.5267672117869012,0.7442232194363854,1.0,0,1,0,0,1,89.57033803690767,54.93768671602157,143.9946006343152,125.1522483812594
0.6584659117505383,1.0,0.0,0.0,0.4091558559086439,0.7231139173859774,0.8190478830736317,0.0,1,0,0,0,0,16.76835935329845,29.86570948433696,1.5713706269958352,-0.8747305237677363
0.6006845558580094,1.0,0.0,0.0,0.444798711892504,0.5789896272689465,0.7680192567126333,0.0,1,0,0,0,0,26.62592963869072,40.52028155122424,-60.7349233537181,5.520091843977793
0.4606638845289321,0.0,0.0,0.0,0.1865576574666622,0.6026389129311828,0.7924735835676342,1.0,1,0,0,1,0,1.6743724762133851,-10.527115883212744,-63.23487143508048,12.245056503765372
0.5311843200193164,0.0,0.0,0.0,0.4307591056693008,0.5989696027242268,0.8268115538105217,1.0,0,0,0,1,1,-2.313983586559804,35.3509746918897,71.26123721832633,64.10394574567734
0.4458183626114639,0.0,0.0,0.0,0.3961210698952184,0.6179507712942991,0.7717612870177976,1.0,0,1,0,1,0,15.51762360116318,86.6086749056117,102.9431079030075,43.479515580124215
0.5263863992903968,0.0,0.0,0.0,0.2720693179421196,0.5287882511315156,0.8425114468878185,0.0,0,0,0,0,1,35.07713621617091,39.94058247329451,86.99028599571369,14.2493208494151
0.5620439039626853,1.0,0.0,0.0,0.209115219703454,0.5332351730089969,0.7860646608797444,1.0,1,0,0,1,0,39.05679756083179,133.69468507789412,-79.35762164192626,14.68055884081139
0.6476837709490029,0.0,0.0,0.0,0.4174042630641229,0.6179886414808768,0.7501723144577881,0.0,0,0,0,0,1,13.806259673970338,80.62053161253405,119.43646163183082,110.137855133364
0.7629102801297203,1.0,0.0,0.0,0.3733826295250525,0.7880588581975381,0.741746976125794,1.0,1,1,1,1,0,72.33304819613119,177.6731466437096,7.677185401418196,13.708366057835809
0.4156746208582038,0.0,0.0,0.0,0.3774646985663455,0.5664755966130802,0.7750529851369294,0.0,0,0,0,1,1,90.5923191406783,43.34107272574476,73.80188391702885,-10.401885342330502
0.6329342454282775,0.0,0.0,0.0,0.2215954839844907,0.6007130601728679,0.7884868952320545,1.0,1,1,0,1,0,48.463373063511206,165.00198892693393,-20.898438797957706,-0.3372613619862594
0.5943230492029228,1.0,0.0,0.0,0.3863052874086446,0.6971081404377072,0.7835512809591282,1.0,1,0,0,0,1,31.24818272566915,82.45968238393773,29.27062482727664,22.887632540329705
0.488894234705236,0.0,0.0,0.0,0.2281447463084475,0.5268791711057226,0.8189444938687243,1.0,1,1,0,1,1,38.98382499287072,85.02212591741458,18.2996653899268,13.67861115427488
0.515306133133158,0.0,0.0,0.0,0.3940036584701826,0.588847454009945,0.8007897263508272,1.0,1,0,0,1,1,25.81119873153653,-37.41814864024002,41.66616422146417,8.23759390111902
0.4150930992442404,1.0,0.0,0.0,0.2291781635572793,0.5492021117167443,0.7731402659891685,0.0,0,1,0,0,1,4.743137199380126,74.38912095418303,83.33309743216434,-57.7322958011674
0.4778666990293717,0.0,0.0,0.0,0.2010223832899862,0.7257804260122849,0.8328730929955542,0.0,0,1,0,0,0,-5.627164670472716,45.95333105006368,118.070991923473,107.90922211797746
0.4501639059576771,0.0,0.0,0.0,0.432431235849341,0.5564489640020823,0.7554949884424725,1.0,1,0,0,1,0,58.10971191276536,188.4719292963635,-45.09918838870972,-13.298118958007104
0.4731943224617214,0.0,0.0,0.0,0.3217085994308002,0.5780709855851167,0.789026085156008,0.0,0,0,0,1,0,68.94447496713278,76.67407177513894,18.378193052076988,56.34370977913343
0.4533259174563613,0.0,0.0,0.0,0.3970159998811737,0.7344765154032098,0.8003166064787713,0.0,0,1,1,1,1,8.42606916723873,111.3525234707945,55.87201053267069,114.47966794918742
0.4451535342070958,1.0,0.0,0.0,0.3207641552310997,0.6150032638464487,0.8200713225116981,0.0,0,1,0,0,1,73.29118291419191,42.39046785998256,84.80308447873175,58.1267125200913
0.3978919052248097,1.0,0.0,0.0,0.3795108547124053,0.6283831128464905,0.7834726783077232,0.0,1,0,0,1,0,22.138545451780384,83.99673605227908,19.21460866404928,16.671752201710618
0.5603672508070248,0.0,0.0,0.0,0.4097961358639026,0.5597605879517843,0.7860547327710835,1.0,1,0,0,0,0,11.449789837705204,-28.237795217091303,46.42412490790031,13.276050567330582
0.4102215900491932,1.0,0.0,0.0,0.4472283061797055,0.7357486489932725,0.7404061926439628,0.0,1,0,0,1,0,29.172002786354955,62.99513197826577,39.02324501465796,10.019181336939988
0.5083346249142519,0.0,0.0,0.0,0.410166459881319,0.7423916704518456,0.77938450469384,1.0,0,0,0,1,0,13.333151907912177,125.87904587367136,64.26012418616293,78.85179715375617
0.4676777448957141,1.0,0.0,0.0,0.4457561041278207,0.6520865323330729,0.7993101090296204,1.0,0,1,0,1,1,34.98080572108242,52.72098062587603,131.79926943452938,109.47516959590894
0.3920016864162963,1.0,0.0,0.0,0.2487620823751877,0.6963300573695181,0.7530250123477887,0.0,0,1,1,0,0,98.9408719329962,62.89698490707568,102.82461205051086,120.691590988283
0.6567107398789113,1.0,0.0,0.0,0.3942753520212173,0.6332535601588137,0.8535609456901443,0.0,1,1,0,1,0,41.22729087049467,172.94613630905295,-127.37460024077473,21.225075730335234
0.7061807691864302,0.0,0.0,0.0,0.3348061649513503,0.5213054263479351,0.8187319395224042,1.0,1,0,0,0,1,11.305655389304365,121.70527906641505,26.586283825155387,14.21304586592102
0.5514699482923279,1.0,0.0,0.0,0.367385745669939,0.5666217514983223,0.7865945402717269,1.0,1,0,1,1,1,3.740029034344623,70.45037227577173,-90.10492688243124,7.574207816928744
0.459408074088503,1.0,0.0,0.0,0.3321351937033236,0.640497984700333,0.8089070283558727,0.0,0,0,0,1,0,16.515361663165454,88.3039330499382,67.56651386446697,40.86323074738727
0.5202883132980143,1.0,0.0,0.0,0.2029176108503694,0.6226589942800249,0.8164799053218882,0.0,1,1,0,0,0,-3.152570730660951,52.775045257557885,-53.13229311784459,13.825113650399524
0.4934318896908929,1.0,0.0,0.0,0.3899455509976463,0.6831069728670548,0.7946954483951043,0.0,0,1,0,1,0,58.85200920737429,68.92634650792633,45.855157988442585,66.21784097615077
0.5724046577079698,1.0,0.0,0.0,0.3562785175107576,0.665254147546782,0.75274433505644,0.0,0,0,0,0,1,89.6321292604421,24.713744413747904,67.85301557662785,69.98194046587138
0.6885847057021559,0.0,0.0,0.0,0.4248219284699737,0.8038962458692109,0.7572575172272018,0.0,0,0,0,1,0,61.74123182590969,52.90424828566799,139.35047542302792,23.267702878447466
0.4035211484608718,0.0,0.0,0.0,0.3466989108639421,0.6988387998728199,0.8055824089176524,1.0,1,1,0,0,1,51.388700876269056,68.59549256696056,-42.43874463502702,12.0210717408067
0.6482474939699865,0.0,0.0,0.0,0.4309551254186968,0.7374181090961248,0.8100805498624062,1.0,1,0,1,1,1,10.464964946317998,120.8169213126469,9.918504664109363,23.248956265315904
0.599466472147285,1.0,0.0,0.0,0.2909501042079001,0.6088310127030406,0.7753481751553376,0.0,0,0,1,1,0,21.00349809899337,46.63670632795629,121.13064779657728,96.74900072254611
0.7926953082479724,0.0,0.0,0.0,0.3945110686098574,0.6109841038936905,0.7790964725893662,0.0,0,0,0,1,1,0.8929855732229015,52.46547880050044,78.94835834859924,59.81126562942853
0.4829310646674321,1.0,0.0,0.0,0.2794663528952554,0.6378170474892713,0.7989285732016727,0.0,1,0,0,1,0,-8.780295484661046,-27.515928627080186,68.91952458562987,-1.4398571646453853
0.5574940615142534,0.0,0.0,0.0,0.3433505253761181,0.5871175644600267,0.7178740793335029,0.0,0,0,0,1,0,-42.58264364569598,87.72226027993054,49.29121087363688,114.67061429709
0.5782509314808838,1.0,0.0,0.0,0.4409420939095142,0.5343623195470797,0.7973517491834503,0.0,0,0,1,1,1,51.66328756271908,64.15759321624255,90.09441980568562,62.76372867605814
0.5482335609926061,0.0,0.0,0.0,0.4089142163672614,0.6055037538556453,0.7233508691152581,0.0,0,1,1,1,1,-35.96554938666081,69.38083770660026,34.684547190883684,-13.002160604790731
0.6781202597795686,0.0,0.0,0.0,0.3205583628046517,0.5536735789256906,0.8078422786938313,0.0,1,0,0,1,0,-1.610097668218689,79.56743007495298,32.69758836594819,20.51549641809309
0.4657830567761711,0.0,0.0,0.0,0.3509945455736819,0.7685367303279882,0.7520947479665296,0.0,0,1,0,1,1,-64.33619836813145,7.253338809356357,78.46472613891424,82.8969482964741
0.7487604872439202,1.0,0.0,0.0,0.3992559915611319,0.6142993562120093,0.8043162966416302,0.0,0,1,0,0,1,-73.84926238889025,89.01639079547277,63.42554434525645,44.44294717141948
0.3889257995078026,0.0,0.0,0.0,0.3438936205159796,0.8971058052553076,0.7757636795291614,0.0,1,0,0,1,0,24.60988538844118,72.48630482400708,59.49297226289366,18.56522937768361
0.4041826068379436,1.0,0.0,0.0,0.3665954908750992,0.6480643201591639,0.8554989157779401,1.0,1,0,0,0,0,46.59761897555164,100.61948498393392,76.05019834302031,4.71094431765367
0.4489090671310062,0.0,0.0,0.0,0.4043601668881041,0.6240053914037633,0.7635256150991954,0.0,0,0,0,1,1,-25.491510280846768,-7.360763257808841,105.18583231391592,95.8289398768638
0.3911392952453789,0.0,0.0,0.0,0.2645437112354782,0.5858428805309113,0.7780448350520073,1.0,0,0,1,1,1,62.88183818391665,59.76081620203856,41.24978790731869,96.24420881266649
0.5094931799799527,0.0,0.0,0.0,0.2695897819387752,0.6001523831309098,0.7649298746724041,1.0,0,0,0,0,1,7.863655698170053,47.60023021772739,58.71462207567417,45.28781580291823
0.508081439827091,0.0,0.0,0.0,0.3358814998275114,0.5972001459988836,0.7550747661024696,1.0,0,0,0,0,0,58.72193057966323,103.85591321319458,10.489019404032504,69.32501541217582
0.514645860026918,1.0,0.0,0.0,0.3673902184190908,0.5751805001004388,0.7772334380570725,1.0,0,0,1,0,1,3.949176194106282,30.156983743591617,45.71504543193696,95.2048348143692
0.4163016580041977,0.0,0.0,0.0,0.4407422012039213,0.5423952368465957,0.7731211635481029,0.0,0,0,0,0,0,-23.075313164215142,66.98579703547426,125.99093724161662,54.94396684024486
0.4738438966154322,1.0,0.0,0.0,0.3146248728459472,0.5264262665096482,0.7852847017786894,0.0,1,0,0,1,0,4.939344307296306,151.38038054892507,-64.93125807045425,-16.468938501678338
0.6652673635811862,1.0,0.0,0.0,0.3954965412448102,0.6606577948458535,0.7899090869101603,0.0,1,0,1,1,0,25.0244117012929,102.21546554333123,-50.84564370016156,10.309024622002315
0.4440008161670894,0.0,0.0,0.0,0.415318227631528,0.587753953537419,0.770007742009115,0.0,1,1,1,1,0,34.16018379462689,94.91418803967235,25.180160005671983,22.088238913461662
0.5937963009613104,0.0,0.0,0.0,0.2279564626882409,0.5298086738219735,0.9000690420253026,0.0,0,1,0,1,0,-50.33011224734847,58.71888566758943,101.58427198129846,61.55276401633393
0.4842994323229868,0.0,0.0,0.0,0.3474648575865495,0.6320518289818099,0.7953426855999001,0.0,0,0,0,1,0,-24.62568887856257,-2.655745486846257,70.89201766346142,110.87321912016156
0.4586887551332055,1.0,0.0,0.0,0.4064975143455219,0.6130316210324761,0.7596830002631552,1.0,1,1,0,1,1,-3.289834128105156,168.74472333927082,-125.73891770605692,19.808409745142267
0.4452622168073326,1.0,0.0,0.0,0.4009266074784937,0.5747720647879035,0.8527965317185751,0.0,1,1,0,0,1,-9.652633149901092,2.718991327932514,116.99339376875616,1.1322972337243034
0.6492049673701821,0.0,0.0,0.0,0.4044760347161766,0.5407471920009641,0.7976362802728301,1.0,1,1,0,1,1,81.02782000194526,149.84071713906,12.74392467480935,23.707850575782388
0.4052835318958963,1.0,0.0,0.0,0.4499057879004636,0.7266024686346595,0.7965975210652994,1.0,1,0,1,1,0,47.27300447519305,176.92972877289947,-10.501875973452002,0.0797692128495519
0.394201982938261,0.0,0.0,0.0,0.2598550505575264,0.5398881861928986,0.7751474626550864,0.0,0,0,1,1,0,-13.402772646360935,22.70591485779908,93.51296397920116,8.355024728840824
0.4470488511895379,0.0,0.0,0.0,0.3800013110694065,0.6332421604980099,0.8238583985800797,0.0,0,0,0,1,1,5.554921433441386,119.79777909307688,61.392019131144906,33.61553224589979
0.4923159073762162,0.0,0.0,0.0,0.4492205187000824,0.5743754961560537,0.8126256667966341,1.0,0,1,1,0,0,-8.896967008991219,30.13384371320285,95.49243589690931,40.81623778954223
0.5440898670107523,0.0,0.0,0.0,0.3439489641190851,0.5526251575652991,0.7992429364697884,0.0,0,1,0,0,1,59.901443718173205,41.735083539966325,78.9449833745376,156.16958064197843
0.6424853397701065,0.0,0.0,0.0,0.400669484606461,0.6965715519783628,0.7850377755888507,1.0,1,1,0,0,1,28.853866357571818,73.78000460509756,187.84315803793825,5.252226137305657
0.4229396018775078,0.0,0.0,0.0,0.3277646809501059,0.568789039338543,0.8202061397629353,1.0,0,0,0,1,0,-10.200815120594308,91.118966778344,49.57165389048696,83.73459902498112
0.3900196693957762,0.0,0.0,0.0,0.343185744586724,0.5616753229593118,0.7768649807493502,1.0,1,0,0,1,0,-2.0289338642119112,34.79184570137741,19.206648475828256,-9.08098500574955
0.649967547059656,1.0,0.0,0.0,0.3904881151887093,0.6369342542669684,0.8160507247792117,0.0,0,1,0,1,0,6.03762963004511,40.561694016146845,85.02287540205486,71.4343144937319
0.6322483261577393,1.0,0.0,0.0,0.3605237448961259,0.6675613831194611,0.7877511267679579,0.0,0,0,0,1,0,16.672948491462513,34.11264686320687,65.63761396813159,35.67890245149621
0.5183975190346285,1.0,0.0,0.0,0.3932040116339473,0.717281227618061,0.796302656080631,0.0,0,0,0,1,1,107.76405449237328,25.90315065223577,92.62505716041854,111.78489057235883
0.5664616496872432,0.0,0.0,0.0,0.4527485672862304,0.5995539574572608,0.7755261702283951,0.0,1,0,0,1,0,25.435330093262348,203.2703126217714,9.60123674149178,8.143818490760871
0.4248559892168563,1.0,0.0,0.0,0.3496460167037284,0.6560779239100522,0.7541728416496922,0.0,0,0,0,1,1,54.18765448431369,-14.444029437405405,90.23628047928446,97.89520986717524
0.4666598903442256,0.0,0.0,0.0,0.4200451716561643,0.6887321357348751,0.7654947067535043,0.0,1,0,0,0,0,12.18421194676406,166.9602453287278,-29.52527738781044,5.724263142079888
0.3985821930612295,0.0,0.0,0.0,0.3978052736331124,0.5634437309666003,0.7693822259323799,1.0,0,0,1,1,1,96.3885307067431,55.57397561770735,112.45913177086926,74.4254808608008
0.4182918738143931,1.0,0.0,0.0,0.3251281377723423,0.6075607042087936,0.7906202301011703,1.0,0,1,0,1,1,94.56577961085084,56.317889154779785,51.69695159808738,99.5579617229815
0.5230356764523005,0.0,0.0,0.0,0.2858620372763197,0.6030184908035786,0.8030616065428092,0.0,0,1,0,0,0,46.20045376281468,134.906212526745,99.25860015873072,83.31362451695993
0.4354132609046584,0.0,0.0,0.0,0.3627975106725393,0.6832309847981481,0.7952728065835616,1.0,0,0,0,1,1,-2.7927947480565507,68.46565184108937,47.04763067431076,140.14928477715927
0.4114976382284031,0.0,0.0,0.0,0.4351762457494168,0.5854904614765508,0.7704216400991212,1.0,1,1,0,1,0,28.19691691669773,166.61925153709475,-58.63060772877931,5.53194420905084
0.4339262014118069,0.0,0.0,0.0,0.4010877052902892,0.5977836914446151,0.8596859792574227,0.0,0,1,0,1,1,99.09037378526818,117.24109523554996,58.948742964006826,47.758603863238505
0.4088048541283784,0.0,0.0,0.0,0.4229765962314847,0.6331255263465398,0.8479911482406675,0.0,1,1,0,1,1,23.86863789712625,141.2002267094615,90.63606037652018,11.166293086724322
0.6272097386567368,0.0,0.0,0.0,0.289534239916717,0.5356699317667253,0.7536617939439905,1.0,1,0,1,1,0,6.475064760132586,-9.325997889705846,4.796414417960025,4.4499384867073575
0.7960759947725407,0.0,0.0,0.0,0.4173676867645194,0.6499040223001962,0.8132632993290609,0.0,1,0,0,0,0,52.92360971689698,150.49157051634535,-25.64923221780599,17.27155137104495
0.5490567210920403,0.0,0.0,0.0,0.4302880147297359,0.5232074811575342,0.8037848675374311,1.0,0,1,0,0,0,-71.69647773857707,83.48828368540764,114.4175085433919,90.7273380208512
0.5127255874816622,0.0,0.0,0.0,0.3816700672514149,0.8591865912442747,0.8343727098013796,0.0,1,0,1,0,0,56.120968964998816,189.16592652201652,-100.20166033782452,15.00428604151934
0.585708944941137,1.0,0.0,0.0,0.4406661601797055,0.672274911881664,0.7725563270022862,0.0,0,1,0,1,0,34.26954533200372,112.28130073162774,7.408434957607078,53.47521856351585
0.6116413543455406,0.0,0.0,0.0,0.2840228538614476,0.7636565744830885,0.7604127001381437,1.0,0,1,0,1,1,76.79680371681394,111.65298883877244,4.379102370486315,80.55962308764931
0.630476374337841,1.0,0.0,0.0,0.4178657276166275,0.7082324960847743,0.7293027527175804,1.0,0,0,0,1,1,21.899440005380097,133.41675916136353,42.0940750789167,117.29045209605754
0.4282183479923884,1.0,0.0,0.0,0.2852557831705982,0.650478772691635,0.7894357043046234,0.0,0,0,0,1,1,29.904858455901664,34.662486350027415,98.63508220382998,34.75998246600814
0.3996982961552485,0.0,0.0,0.0,0.4391268811567496,0.685336918310805,0.8071105514437862,0.0,1,1,0,1,0,16.062867308368926,132.1652289452221,19.35499952461055,4.556300384373749
0.6565186967733594,0.0,0.0,0.0,0.3973344944486582,0.641128282891933,0.8393489240798067,1.0,1,0,1,1,1,27.85455982827593,81.50798028178997,23.329514663549137,29.155811474933216
0.4594162694821573,0.0,0.0,0.0,0.4259257331246141,0.5434383400185637,0.7704108026736658,0.0,1,0,1,0,0,44.02768790860856,95.45574368768766,-87.15737693338265,6.184233543787194
0.6223363414232768,0.0,0.0,0.0,0.2410734876097081,0.5991710887859603,0.8022281312331523,1.0,1,0,1,0,1,24.12495643842045,220.41592709039887,-64.44388119056254,4.288062448522098
0.4005593472861779,1.0,0.0,0.0,0.4425442579524092,0.6394352753381817,0.8211115852774854,1.0,1,0,0,0,1,6.722276268061819,180.9526062815304,-7.44187073016921,9.879491407517166
0.5627426427821115,1.0,0.0,0.0,0.3175502567608825,0.6751948601201654,0.7576270700920351,0.0,1,1,0,0,1,19.48900908513659,84.74467164927093,-61.86665341941144,10.734816596736104
0.544986066174642,0.0,0.0,0.0,0.2996256742947605,0.628037770321955,0.7868830858162305,0.0,1,0,0,1,0,79.35064224144519,98.46230136655512,3.2909933115957464,7.554907718293332
0.7030620612408203,0.0,0.0,0.0,0.3117785108963474,0.5666200494435334,0.7833987933076529,0.0,0,0,0,1,1,-38.20304257904181,67.73861682736596,45.09806729916121,67.23069282345637
0.7447961811705812,1.0,0.0,0.0,0.3716024008296697,0.6917145680940525,0.7871445261362249,0.0,0,0,0,1,1,21.606065067174683,90.80212187846732,74.47498366944312,84.913467937476
0.416930758243466,0.0,0.0,0.0,0.4501898315951037,0.5207965687505757,0.7046390261265094,1.0,0,0,0,1,1,39.19359196761039,75.54101987144544,64.56940936139875,53.62073358988236
0.4014455044047425,0.0,0.0,0.0,0.3726702118453978,0.671830642809883,0.7847602499769005,0.0,1,0,0,1,1,9.218641044606064,238.1027534643452,27.36454925419289,13.358595352568384
0.4586109754786719,0.0,0.0,0.0,0.3988421006335174,0.5369770150305828,0.8049984843835214,0.0,1,0,0,1,0,-2.022719540640214,92.31654612377363,-5.752288191859428,8.528982903262161
0.4800454868088391,0.0,0.0,0.0,0.2957890630313152,0.7232413689495877,0.7973755782941128,0.0,1,1,0,0,1,11.76124333082213,2.9785317846999533,19.718973814099773,5.761868801392835
0.6459776555410333,0.0,0.0,0.0,0.2223428411510072,0.5597033931905371,0.8100407217457053,0.0,0,0,1,0,1,-51.7445205067196,29.51080240908261,83.1599561301552,103.52446725343997
0.5863226081111097,0.0,0.0,0.0,0.3645637656523665,0.660830296430734,0.8025541090090935,0.0,0,1,0,0,0,38.702516932460185,67.10496031085437,17.786719692030076,59.263381173010174
0.4555717750228244,0.0,0.0,0.0,0.317406004012384,0.7053473680816021,0.845861716288506,1.0,1,0,0,1,0,48.05745212012517,201.314652039126,37.94873820781095,13.074509368558656
0.4227451282736767,0.0,0.0,0.0,0.4070853832507111,0.7932753354781231,0.8132521709681303,1.0,1,0,0,0,1,-9.840047806885536,92.10264933562826,-18.49519338566021,0.6023153405363164
0.4620156060582766,0.0,0.0,0.0,0.4219374122230285,0.5243722767688002,0.7497122694769135,0.0,0,1,1,1,0,20.962361177780885,63.89714532710257,125.69218541538346,72.27096695104325
0.4730293038348613,0.0,0.0,0.0,0.2517510468628684,0.6396478278651723,0.8230772604158506,1.0,0,0,0,1,1,-92.14370621958894,37.85724171726034,46.25821575054361,29.60206590108175
0.6589544093554088,1.0,0.0,0.0,0.3327975080809582,0.5327300045531658,0.7705345800337144,0.0,1,0,0,1,0,17.22700368782828,100.3416243380991,-43.74350745214737,2.329847787241076
0.4416799696472472,0.0,0.0,0.0,0.4441912169550303,0.5514775255314182,0.7959638859952205,1.0,1,0,0,0,0,16.449523971093065,213.5681989736332,55.78455764341791,28.99180447774196
0.4985702177817368,0.0,0.0,0.0,0.2719428218113668,0.5554969098629294,0.7677837294589978,1.0,0,1,1,0,0,37.73732002014323,21.65629027316165,110.19543328099606,99.94131191785318
0.4128863443542137,0.0,0.0,0.0,0.4091505285860186,0.5384153842977784,0.8228328637640644,1.0,1,1,0,1,0,18.21213849113381,135.20289857021578,65.51255360288303,2.7376742578512285
0.7234497706667051,1.0,0.0,0.0,0.4228383835901638,0.5794409964114025,0.7832714849078758,1.0,1,0,0,0,0,38.55442339894438,103.53829459320968,31.3144188440289,7.855512306249479
0.4736598330616785,0.0,0.0,0.0,0.4140160399109484,0.5624753756120645,0.8128036915123945,0.0,1,0,1,0,1,15.285795452779627,20.481485717552346,-9.1066689174398,-5.537650384256008
0.437597064210987,1.0,0.0,0.0,0.4141981346744486,0.6344669749192701,0.8021973800946415,1.0,1,0,1,1,0,6.904978427693997,-61.91402058752453,-26.42905030677603,20.4956884475394
