Length of Username,Country Block_1,Country Block_2,Number of Followers,Number of Posts,Number of Mutual Followers,Percentage of Following,Is Business Account,Class,Is Verified,Is Private,Is Professional Account,Sex,Is Joined Recently,Number of Video Posts,Length of Biography,Mean Post Likes
0.4406300527058804,0.0,0.0,0.3819113348541,0.6144336171286763,0.4100985942887849,0.8137402860410426,0.0,0,0,1,0,1,0,23.65545417506113,95.47251654654498,-4.124684941725464
0.4147595548755947,0.0,0.0,0.3538001460302063,0.5447543573475314,0.5240301328190998,0.8025306283360093,0.0,1,0,0,0,0,0,81.31656432267357,68.19331857219684,115.3581987959333
0.6891063531043168,0.0,0.0,0.45895699342493,0.6924969185050568,0.3499477897568419,0.7690671445522627,1.0,1,0,0,0,1,1,105.41694195423858,25.778413481171583,61.06474535158465
0.3788781261479432,0.0,0.0,0.3979304285812466,0.6165488100582275,0.3281098765961688,0.7858542593084831,0.0,1,0,0,0,1,1,92.42625427047376,90.17300218624732,139.92796464301597
0.6507589583630392,0.0,0.0,0.322625494773749,0.7165124458907519,0.5260057355807874,0.8462934848847645,0.0,0,0,0,0,0,1,171.900272749039,87.232528434952,17.23182687307871
0.3937121128104323,0.0,0.0,0.3341299886214105,0.5861370953406058,0.5325514340611391,0.8142844282755362,0.0,0,0,0,0,1,1,69.23918528642852,16.50679094698775,98.14154282554225
0.6218649918032584,0.0,0.0,0.2886558567569924,0.6142761076688895,0.3976279718692797,0.7298945540252485,0.0,0,0,1,0,1,1,191.08123693016492,74.4363562986461,-9.236113081018289
0.6025128907285006,0.0,0.0,0.4217341641669689,0.5698404081302438,0.4208434814432943,0.8492217901786743,0.0,1,1,0,0,1,0,117.54250402815634,72.95147878488835,-10.823441317425877
0.5813354485693031,0.0,0.0,0.2632748767992341,0.5548115249724027,0.3866922021441383,0.7981666694905631,0.0,0,0,0,0,0,1,46.10500855067387,59.74135022784589,61.35522207657924
0.3973443513487333,0.0,0.0,0.4469303118479925,0.741637484561988,0.3968479986994028,0.7730313311770197,0.0,1,0,0,0,1,1,83.18298392326543,63.07475691658405,-51.86649150603505
0.3959619523924482,0.0,0.0,0.399404376123626,0.5360361006460973,0.4869043069713031,0.8187952804672847,0.0,1,1,0,1,1,1,180.2419990786024,97.3620991742132,108.92190529487247
0.3999556951472152,0.0,0.0,0.1639228166565315,0.5699604493378946,0.3957293744637963,0.7271438337998337,0.0,1,0,0,1,0,0,117.91175328204224,105.81907148838968,151.40441536525208
0.4658897994914199,0.0,0.0,0.380216768970545,0.6566749925820802,0.4931358590219721,0.8432771673242437,0.0,1,1,0,1,1,1,-30.186293607763048,47.94964314223004,110.3918818539712
0.4795006579530105,0.0,0.0,0.2120427878193299,0.6988433348216521,0.5129642460035854,0.7708936218633732,0.0,0,0,0,0,1,1,70.64207983713314,131.04681723827372,-37.98422101808449
0.4559651368422587,0.0,0.0,0.2726655815082107,0.6163548562302867,0.4508467014212358,0.7954361469875952,1.0,1,0,0,0,1,1,62.49080804525003,60.39841806064207,154.15730267491006
0.8460704825648867,0.0,0.0,0.2062873677533719,0.5906249217531274,0.4832890729495152,0.8404703495333159,1.0,1,1,0,1,1,0,224.2984277281724,115.23468875644348,-61.16972385543066
0.4952179049921124,0.0,0.0,0.3914371567687536,0.5543292642063551,0.4960698578725399,0.8008517642948568,1.0,1,1,0,1,1,0,88.86421894646242,108.5770243723938,1.4901832135818225
0.5356828843797866,0.0,0.0,0.298683279616182,0.7936805024740075,0.5134866911154399,0.769005624863253,0.0,1,0,0,0,1,1,161.14248256954335,0.7724692911627784,-24.29609522236868
0.7559460251715966,0.0,0.0,0.3332629631042139,0.6253697530009212,0.3410360667847246,0.7828930014762285,0.0,0,0,1,0,0,1,-20.01823858763818,107.94628415404952,-15.570567544985645
0.434336976169855,0.0,0.0,0.3180343630579795,0.7644623166869606,0.4673700580199257,0.7771744325227349,1.0,0,0,0,0,1,1,177.89124503744043,71.04688723305645,-20.941532622041613
0.6482474939699865,0.0,0.0,0.4309551254186968,0.7374181090961248,0.4454935588048312,0.8100805498624062,1.0,1,0,0,1,1,0,174.92262259952616,112.90930999033606,-140.200726662611
0.6459776555410333,0.0,0.0,0.2223428411510072,0.5597033931905371,0.4140378019315247,0.8100407217457053,0.0,0,0,0,0,0,1,147.9924859013397,33.797242123332374,16.78792069216405
0.4757981539073341,0.0,0.0,0.4321781626757341,0.5552310733016323,0.4911124962796662,0.8124452234753589,0.0,0,0,0,0,0,1,126.93952947538786,28.45517539760668,40.1465704134699
0.4732004569974569,0.0,0.0,0.4317634790085897,0.7134484393456245,0.4619446524996744,0.7817225849929185,0.0,0,0,0,0,0,1,165.13004505694676,107.43750886993828,26.929612933678698
0.5536404347429954,0.0,0.0,0.2404374410040837,0.6625629002647445,0.4980863056001454,0.8263392456362587,0.0,0,0,1,0,1,1,248.32120612649248,47.46348338483136,8.546137081274985
0.7863872098316109,0.0,0.0,0.3365990216929966,0.5218750793361163,0.4713780606112148,0.7789562495716029,0.0,0,0,0,0,1,1,-7.195684075353199,93.58769736665468,-65.66199570847338
0.6211416858496602,0.0,0.0,0.4524408473025535,0.6033696412664467,0.409109396772559,0.789667690242742,1.0,1,0,0,1,1,1,69.69816473911908,67.07211326569801,97.49109162021637
0.5370967095101364,0.0,0.0,0.3335010994529431,0.5783938445629061,0.5147403747362678,0.795910604962915,0.0,0,0,0,0,1,1,102.16424024721172,86.98683908401821,3.048394825829302
0.5051476829968213,0.0,0.0,0.3323420072374706,0.6478262086489148,0.53204503174685,0.7420467973539149,0.0,0,1,0,0,1,1,114.4934962067002,77.24645551531971,-6.195788100589057
0.4471543297197514,0.0,0.0,0.3180256518676262,0.5978933761825216,0.4337507234947454,0.7581899340654279,0.0,0,0,1,0,1,0,63.38552513758547,92.17641019673135,4.015091556576142
0.4097500669213644,0.0,0.0,0.3632099409300546,0.6016587572222938,0.5157275382191627,0.8217635606236016,0.0,0,0,1,0,0,1,74.66881756208285,66.15397659926451,-51.01632922728878
0.5625661332041727,0.0,0.0,0.4050585164867401,0.7649775069615399,0.5460143520617832,0.8254065100930806,1.0,1,0,0,0,0,1,107.4917377925592,28.66391249784578,28.18553149938716
0.4829310646674321,0.0,0.0,0.2794663528952554,0.6378170474892713,0.5249540540628475,0.7989285732016727,0.0,1,0,0,1,1,1,74.78351622397564,80.31954807766984,84.44282528056365
0.7621282105948815,0.0,0.0,0.3922603836019097,0.6603220233892506,0.5303640569425894,0.7950801540235427,0.0,1,0,0,1,1,0,11.765321245447184,64.45403936522408,113.42572493517086
0.5264685255023182,0.0,0.0,0.390345020588653,0.7183048325165629,0.4961870132653098,0.7590879321855895,1.0,0,0,1,0,1,1,45.65312845542061,41.50716122806194,-65.62502079344038
0.3915096782409862,0.0,0.0,0.3983468184788926,0.5524062386476554,0.542618000536323,0.8118177917052035,0.0,1,0,0,1,0,1,68.4891348413498,58.513085071556446,60.68570274767761
0.5089800189703343,0.0,0.0,0.343369953967959,0.7990316316004888,0.4511641549376848,0.7972973781704996,0.0,0,1,1,0,0,1,68.8806814985256,58.24870562804966,-11.12820801611208
0.4676777448957141,0.0,0.0,0.4457561041278207,0.6520865323330729,0.0742352603480564,0.7993101090296204,1.0,0,0,0,0,1,0,134.63713844635717,48.126282516806334,-20.55069661478015
0.540463540202285,0.0,0.0,0.3492584473755284,0.6829610439427856,0.5314205158647556,0.7829502086386886,1.0,0,0,0,0,1,1,97.13616837745646,99.34934467329327,-12.78708834586
0.5863079200202994,0.0,0.0,0.3654919897568362,0.6294637086945203,0.4433339510013971,0.7650360335203534,0.0,1,1,0,1,0,1,73.72773316394188,80.5753952776067,118.49963435514351
0.5692367740202587,0.0,0.0,0.4125306133132588,0.6232287794668815,0.5239442872735159,0.7253992878571338,0.0,1,1,0,0,1,1,136.4267019141746,43.21829422581781,236.27700863971165
0.5400471244444763,0.0,0.0,0.4419650977243921,0.7122044380627492,0.5318137368757925,0.7956500366504503,1.0,0,0,0,0,1,1,64.0536920281134,68.78793409129023,96.67390614388708
0.4080985100435734,0.0,0.0,0.2839769842641003,0.6423286173172327,0.5197079315205192,0.7668313480596878,1.0,0,0,1,0,1,1,41.44702284196301,17.975382358674857,-3.158569466552409
0.5603672508070248,0.0,0.0,0.4097961358639026,0.5597605879517843,0.5233102300852743,0.7860547327710835,1.0,1,1,0,1,1,1,121.28056965320378,58.2409977932562,10.565425489323625
0.4444663978318268,0.0,0.0,0.3351575301996143,0.589674446205177,0.5380626911065677,0.8731870965843234,1.0,1,0,0,1,1,1,134.66142962258797,37.98742099661968,-55.03775872789876
0.3924471233206562,0.0,0.0,0.3398210790341638,0.5609652412248174,0.4388871003359209,0.7792651762464017,0.0,0,1,0,0,1,0,188.42887095842872,108.57862735974106,0.2991549489615304
0.373512812013362,0.0,0.0,0.3946254933326762,0.5304920266358872,0.4857500451816035,0.7977615161251113,1.0,1,1,0,0,1,0,68.93769894158643,146.1759996761079,90.40079922332578
0.5409829907838348,0.0,0.0,0.2641847922449511,0.7361829385761892,0.5339290756163285,0.7910984939626333,1.0,0,1,1,0,1,1,127.07148361426437,62.48938999211375,63.57891446841799
0.4924510686848182,0.0,0.0,0.4439842219358316,0.6233342767132976,0.4695970925594457,0.7535664950539778,1.0,0,0,1,0,1,1,110.5861012445031,100.9139832611745,-5.866822180762807
0.3953208858435263,0.0,0.0,0.2364328230757525,0.5328434687753792,0.4151366326297376,0.8058240598671752,0.0,0,0,0,0,1,1,28.004750235593903,40.94128018833855,81.38894558737097
0.384691494285403,0.0,0.0,0.4324950425513113,0.6804844915296963,0.5224367753603544,0.8058940540401176,1.0,1,0,0,0,1,0,136.58986265120714,61.23105245155289,-70.11561197806066
0.486845674581746,0.0,0.0,0.4545525528100156,0.5443585665467584,0.4637791937799674,0.796404391877875,0.0,1,1,0,0,0,1,123.911298519153,141.953358593214,169.41857005400448
0.6332121766277191,0.0,0.0,0.3977502999180038,0.5773577827365123,0.4168145227414307,0.7550135876724691,0.0,1,1,0,1,0,1,83.48052645013125,34.89318084114632,28.77212746342004
0.4119678988476737,0.0,0.0,0.4420930114901207,0.57288596594076,0.3519569458665536,0.8466312756413127,0.0,0,1,1,0,1,0,46.93665270954765,63.442906747281214,22.862904169068464
0.4702776417455803,0.0,0.0,0.2000723686700705,0.5538425994582467,0.5128432320416325,0.8015008248120516,0.0,1,1,0,1,0,1,116.67246026108606,57.41321860083801,146.07599298152775
0.4452622168073326,0.0,0.0,0.4009266074784937,0.5747720647879035,0.5325095598391435,0.8527965317185751,0.0,1,1,0,0,1,1,48.29108920570075,124.10934756464796,115.9758582406847
0.3833927064705563,0.0,0.0,0.3859544739840407,0.5336413751000464,0.5283772649281753,0.7882671247541698,0.0,0,0,0,1,1,1,43.425221695385446,102.91800567518402,148.00851736944583
0.391952120746206,0.0,0.0,0.232806456315001,0.5311977095178592,0.5081298143667676,0.784751676608402,1.0,1,1,0,1,1,1,106.82927424279312,97.93428503623026,27.16486341925919
0.6351432926158763,0.0,0.0,0.3977739433345316,0.5678065792157322,0.4007610408541667,0.7461989832129309,0.0,0,0,0,0,0,1,122.92504375661348,66.54500294506097,-42.96191988119345
0.4368825739879983,0.0,0.0,0.3026938401317512,0.52190958767989,0.3659931686270092,0.7172928302841058,0.0,1,1,0,1,0,0,97.298417000852,85.72984411347366,141.50605115330114
0.4150930992442404,0.0,0.0,0.2291781635572793,0.5492021117167443,0.4946066648897237,0.7731402659891685,0.0,0,0,1,0,1,1,82.89116695483933,95.38945181823352,-112.58194960491858
0.5765617039652486,0.0,0.0,0.1017783784775013,0.6270435647834719,0.4526707415944686,0.7712331075346834,0.0,0,0,1,0,1,1,108.56787681651754,58.67358933053664,-52.63499571927451
0.4846028475169509,0.0,0.0,0.4345073358250213,0.6094357264576524,0.422146123176677,0.7592654468690652,0.0,1,0,1,0,0,1,109.21627820573744,56.99828708141679,121.24745153705244
0.3946060576925155,0.0,0.0,0.2595758476920004,0.5591377750445783,0.4253596557095122,0.8072429719589169,0.0,0,1,1,0,1,1,135.81975676567174,61.99457976933324,-50.08564284794734
0.478194871253883,0.0,0.0,0.2700882375675972,0.7628202725789236,0.4562469454752494,0.7902581689135668,1.0,1,0,0,0,0,1,174.83234315290335,143.43320670927716,196.0966741328468
0.6635147015304775,0.0,0.0,0.3689800545197313,0.7517422723459585,0.5427967111962351,0.7854054854022906,0.0,1,1,0,0,0,1,98.38682913745517,134.81570181904306,236.0341157383344
0.6903260420077685,0.0,0.0,0.2967563303978381,0.5717338799526291,0.3517618542117675,0.7881531250048105,0.0,1,0,0,1,1,1,72.92559551697657,139.20063288554869,202.85100661647027
0.4214881079876117,0.0,0.0,0.4511338968261248,0.559513594793563,0.4474087454602248,0.8148119519846114,0.0,1,0,0,0,0,1,212.44351625780573,118.2977141710117,200.2769848641648
0.4666822309248373,0.0,0.0,0.2099595342146109,0.592846519220075,0.531600409825419,0.8001633531082454,1.0,0,0,1,0,1,1,84.02383571358438,78.75623879331904,56.79790924133694
0.3853365938861141,0.0,0.0,0.438646950159171,0.6725432858948264,0.2726849583290257,0.7847746281948282,0.0,0,0,0,0,1,1,39.54875183850239,92.3779855445607,-88.5863471560083
0.384075768677351,0.0,0.0,0.4417242816835582,0.6695288385824856,0.229300354280184,0.7886461595036793,1.0,1,1,0,1,1,1,105.36383378604316,60.51860410682082,58.59682455950247
0.4394145201719143,0.0,0.0,0.4314759472139713,0.5430163186095098,0.4949863836309274,0.7601869855110838,0.0,0,0,0,0,0,1,65.58789407419697,56.70901466489972,-126.46769069993437
0.5669897008023176,0.0,0.0,0.4012173698224037,0.6649236928172363,0.5486506468579843,0.7942369252098697,0.0,1,0,0,1,1,1,66.79573297992641,59.05265132722751,6.153109773419288
0.6322483261577393,0.0,0.0,0.3605237448961259,0.6675613831194611,0.436706791888246,0.7877511267679579,0.0,0,0,1,0,1,1,87.8436840897082,40.95216204324266,54.09653326061198
0.6761323730765894,0.0,0.0,0.141489730410226,0.5760502178654525,0.3015989398839137,0.8254214799955758,0.0,0,0,0,0,1,1,54.0320666831587,45.31111336656713,75.2690704139359
0.4812784944283247,0.0,0.0,0.2274388359471263,0.6166893062030046,0.546237114602087,0.829449882776374,0.0,1,0,1,1,0,0,64.03633209487472,63.87046015673856,53.94340612440321
0.549156159507205,0.0,0.0,0.3584350529076384,0.5410998662796365,0.4813732871651427,0.8557191062901622,0.0,0,1,0,0,1,0,55.64875808471334,71.70518873488595,53.36619718271665
0.3942709186537399,0.0,0.0,0.4418610427195381,0.5777278072353569,0.3763043987702307,0.8055409112944247,0.0,1,0,0,1,1,0,129.35005259794326,97.48184916876312,148.31434895610465
0.5545546056748971,0.0,0.0,0.3224671618595431,0.621512897235279,0.5398256530003723,0.7892462824922972,1.0,0,0,1,0,1,0,208.7070292680232,57.471311593852576,130.16065065455282
0.5108646938290636,0.0,0.0,0.3288413427335247,0.5687719901417148,0.371468586205425,0.8131771381499605,0.0,0,0,1,0,1,0,0.8361369104357266,59.46311613985122,-39.08441494332987
0.4197339717073981,0.0,0.0,0.3878752205608921,0.5995010662055623,0.3521589203259946,0.8318232675984084,0.0,1,1,0,1,0,0,85.8662103063347,174.9664986676711,299.25030387937034
0.5212004441150381,0.0,0.0,0.3184339719618223,0.5902906329312269,0.3435749929311875,0.8208769518379392,0.0,0,0,1,0,1,1,101.92298325633053,59.177062653572094,58.09488313764726
0.4244790876627943,0.0,0.0,0.339653552677975,0.5559473057877606,0.4145557301896854,0.8123551625986627,0.0,1,0,0,1,0,0,78.19478133631749,136.29654166153614,153.64409169153743
0.6977533832314572,0.0,0.0,0.4049775400268118,0.6428696203619194,0.3908366705137696,0.7994398944560179,1.0,0,0,1,0,1,1,5.531620098197124,53.07030129694768,40.31562139319738
0.4057033816078252,0.0,0.0,0.441191609457034,0.7385192610339868,0.4887107935956321,0.8000830503603137,1.0,1,0,0,0,1,1,149.3902697280633,115.0688603958537,-11.086807015887544
0.4567741730377891,0.0,0.0,0.3999655253886974,0.5434581347831989,0.4853503949616713,0.8052238212630711,0.0,1,1,1,0,0,1,31.762343791969457,82.72269659482924,237.3549625965743
0.953919152553035,0.0,0.0,0.4124242854056287,0.677934531966146,0.5177306468539238,0.7695173074961956,0.0,1,1,0,0,1,1,135.52997119369985,70.81017923644143,75.3453285142107
0.399795851430527,0.0,0.0,0.2815258981031203,0.6176391251171395,0.2952244896091112,0.7553912034821062,0.0,0,0,1,0,1,1,119.21837960484568,70.03614200949885,-41.33768684847998
0.4440008161670894,0.0,0.0,0.415318227631528,0.587753953537419,0.429824514303167,0.770007742009115,0.0,1,0,0,1,0,0,164.3306797139951,83.42154856746211,61.72873348150721
0.5611296490525823,0.0,0.0,0.4093245558024754,0.7389765964570334,0.4268511393251458,0.8697129025706667,1.0,0,1,1,0,1,1,95.16132030343888,98.22760004162458,48.00897948678101
0.4642500615694181,0.0,0.0,0.2938289811838423,0.526841503492124,0.5420571799272035,0.7255003929394407,1.0,0,0,0,0,1,1,54.74018480835307,58.201953242500736,-86.41688123686127
