Number of Followers,Is Private,Number of Posts,Number of Mutual Followers,Mean Post Likes,Percentage of Following,Is Business Account,Length of Biography,Class,Sex,Is Joined Recently,Is Verified,Country Block_2,Country Block_1,Is Professional Account,Length of Username,Number of Video Posts
0.4544351495445459,0.0,0.6977936153407205,0.4722765339885885,0.5485539254434053,0.8460663862771763,0.0,0.589586072247152,0,0,0,1,0,1,0,-9.98324215433113,62.81497437462215
0.4136907411862277,0.0,0.6002112944060733,0.5232789601873998,0.5148505480492913,0.7289007772022992,0.0,0.4264594537551779,0,0,0,1,0,0,1,20.994130476071827,-5.5479664546265965
0.2598550505575264,0.0,0.5398881861928986,0.4769249898071436,0.5244916086703606,0.7751474626550864,0.0,0.2950183105189696,0,0,0,1,0,0,0,46.12742845794788,97.8518415586384
0.4471305548586882,0.0,0.6416226112178646,0.4978695378364685,0.5482957792493462,0.7980815439511285,1.0,0.4057067171609909,0,0,0,1,0,0,0,74.87703160700187,132.8999108820385
0.298683279616182,1.0,0.7936805024740075,0.5134866911154399,0.5922723964365171,0.769005624863253,0.0,0.5331168151531908,1,1,1,1,0,0,0,86.78452809415833,43.79736762382522
0.361183815552437,1.0,0.6229030158511055,0.5295697740210378,0.4881566249925539,0.7217385288747422,0.0,0.5469609862446133,1,0,1,1,1,0,1,101.60529790091792,24.42031056175861
0.3782213064275375,0.0,0.6076800205506564,0.3217545688834992,0.5731825080701353,0.770598534332873,1.0,0.5370922519014703,0,1,0,1,0,0,1,18.82384584576276,51.370520981078606
0.2279564626882409,0.0,0.5298086738219735,0.4998509816799946,0.5605166753224815,0.9000690420253026,0.0,0.4034191531885084,0,1,0,1,0,0,1,64.36694965562418,9.421037282451572
0.4317634790085897,0.0,0.7134484393456245,0.4619446524996744,0.4820681539389493,0.7817225849929185,0.0,0.3867417050540279,0,0,0,1,1,0,0,65.90549880489806,120.38267714283842
0.4293690388480342,0.0,0.5990932431510756,0.5099336962410737,0.5648403765959102,0.7998644231967034,0.0,0.2734241930247071,1,1,0,1,1,0,1,109.20566321186028,42.86374276819488
0.3683398622232667,1.0,0.6039473215466037,0.5166204370447053,0.4667416713410363,0.8049639485237632,1.0,0.1814808081427159,1,0,1,1,0,0,0,80.06753183257082,40.06708863949661
0.3782113825953401,1.0,0.6108404543473178,0.547172491306115,0.5931938268848622,0.8042426568726357,0.0,0.2351494686655725,1,0,1,1,1,0,1,86.9550016529121,45.87414010505063
0.4488686053624534,0.0,0.5694963817939475,0.5403396643192867,0.5422627148858974,0.7986217366897829,0.0,0.3699826532492879,1,0,0,1,0,0,1,82.60885392932906,64.95195975986147
0.3954965412448102,0.0,0.6606577948458535,0.4777351668982718,0.5469865859687861,0.7899090869101603,0.0,0.5811723093223675,1,1,1,1,1,0,0,106.90959738568796,48.58506146084965
0.3427484509684496,0.0,0.6366113322260792,0.3240711719916698,0.4444039307991899,0.7873149170517038,0.0,0.2947105485960397,1,0,1,1,0,0,0,93.31117978725302,54.08331920590218
0.433337813841001,0.0,0.5329242043007147,0.4924002036265412,0.5602390202894139,0.6828304483618353,1.0,0.2958571954824322,1,0,0,1,0,0,1,91.33497197449854,36.33160884272687
0.4458615796506743,0.0,0.5822023728736604,0.4016704429855995,0.5064438329411514,0.7460841875893424,0.0,0.6508963487259465,0,0,0,0,0,1,1,47.53360104569765,63.70382487666406
0.289534239916717,0.0,0.5356699317667253,0.4992664866191275,0.471052805486341,0.7536617939439905,1.0,0.1984365732867566,1,0,1,1,0,0,1,91.34073141750736,52.01161966459568
0.4224496579109458,0.0,0.5358126175322601,0.4409594718951032,0.5282033296623021,0.788512764321744,0.0,0.2982989571564077,1,1,0,1,0,0,0,94.21592462479292,23.842449066590724
0.4249501779697734,0.0,0.7591067823673097,0.2883454049011192,0.5566095934132035,0.8267658198153713,0.0,0.3627995914052604,0,0,0,1,0,0,1,70.64137737372673,2.113647911042761
0.4453781346510598,1.0,0.714683197042041,0.4115932391318836,0.6054897274118496,0.7769961298901825,0.0,0.3703347113580237,0,0,0,1,0,0,1,60.88947202063676,51.98777104425177
0.4361077858427463,0.0,0.5636154872170115,0.5001930295580724,0.6112577428868025,0.7612096325343994,0.0,0.2953795416069929,0,1,0,1,0,0,0,62.1173125064831,114.20726486612456
0.4333375301074604,0.0,0.6221738859266361,0.4096184050045052,0.5860360978532161,0.8053068198967419,1.0,0.2574838073985407,1,0,0,1,0,1,1,92.1557151578704,40.58434186621883
0.26686508091488,0.0,0.6614193396043888,0.5311685744201462,0.4976001294666502,0.8500139181496023,0.0,0.4146847209506484,1,0,1,1,0,0,0,100.57813877670336,42.0157886341652
0.4334980279602577,0.0,0.6087851572888259,0.5142093662459915,0.4851970298982246,0.7961577581220096,0.0,0.2994254313935094,1,0,1,1,0,0,0,95.57003970803608,60.102399614952205
0.3870063990837177,0.0,0.5626295586887817,0.5280077067756419,0.6662713999933982,0.8306500231502598,1.0,0.2541925016692969,1,1,1,1,1,0,0,86.46887419949621,46.92286576170131
0.2932439848262932,0.0,0.6654967805897123,0.4852473480477434,0.6372577112226427,0.8330888423447014,0.0,0.3169002915087887,0,0,0,1,0,0,1,79.75490043203214,88.88655771301023
0.3577693925277859,0.0,0.710353360167356,0.454714776490069,0.41965946606332,0.7629219913135642,1.0,0.5316139582746189,1,0,0,1,0,0,0,74.4669136779831,75.85408476089292
0.259899931807885,0.0,0.5694440889060596,0.5376195486473034,0.4737060254608284,0.8702028978069883,0.0,0.409614386094414,0,0,0,1,0,1,1,20.050021229355643,62.25325152569103
0.113983547731747,0.0,0.5609282767194098,0.5404344193145106,0.4645970116861624,0.7460152037716354,1.0,0.2701691616225101,1,0,1,1,0,0,0,102.16767749576012,77.80592801849733
0.4393664947758817,0.0,0.7355337394508904,0.4267404154029778,0.5213645233448803,0.8176942296053002,0.0,0.4534301070120974,1,0,1,1,0,0,0,110.9988936598264,51.693335030747846
0.2041470540211846,0.0,0.5957307819701588,0.3888393232508894,0.4471476597767194,0.8336411394724181,1.0,0.4050461706424541,0,0,0,1,0,0,0,-0.9444045359018248,69.1523210116175
0.3538001460302063,0.0,0.5447543573475314,0.5240301328190998,0.4811092247414776,0.8025306283360093,0.0,0.4890624741609687,1,0,0,1,0,0,0,92.74651094373468,38.5196969359617
0.3413718569582283,1.0,0.5388055375789919,0.4724667517529869,0.5936895579621033,0.7692638911963345,0.0,0.3268481371313413,0,0,0,1,0,0,1,-10.2405473701497,-81.74767253489779
0.3205583628046517,1.0,0.5536735789256906,0.3888679396409666,0.4917197772471873,0.8078422786938313,0.0,0.1365314047377334,1,0,1,1,1,0,0,84.38141751316101,63.62051227263971
0.3091786556605628,0.0,0.5199022374209022,0.4043649279332019,0.5007717117555127,0.759747069770752,0.0,0.5680238194361333,0,1,0,1,0,0,1,10.699115169914704,161.22510150235664
0.3122396073761304,0.0,0.594692326511233,0.5088299486076154,0.6535085557632038,0.800833914951133,1.0,0.3613862539813384,1,1,1,1,0,0,1,94.70393352960232,45.838228230924216
0.2700882375675972,0.0,0.7628202725789236,0.4562469454752494,0.4536695152095296,0.7902581689135668,1.0,0.3605295069186904,1,0,1,1,0,0,1,115.368823850918,47.28870296243269
0.2838728388984091,0.0,0.5410097079559285,0.4888032670457335,0.4948808761228559,0.8358190708985727,0.0,0.3271066209504608,1,0,1,1,0,0,0,96.3166410930209,58.390059019579965
0.2591267891542404,1.0,0.5205575501381658,0.387317944481596,0.567930066049454,0.8470029451901502,0.0,0.389466435243904,1,1,0,1,1,0,0,74.24250097752281,53.32259292238626
0.350359514455295,0.0,0.6201205646511546,0.5341593041319276,0.6517427858951235,0.7615899791723582,0.0,0.3581098049405825,1,1,1,1,1,0,0,108.5687184090969,70.91018681285088
0.1814362151284953,0.0,0.7519068776654709,0.5414477357331912,0.5021398241722833,0.7900588763291124,1.0,0.2863816455376881,1,0,0,1,0,0,1,80.08750281450575,71.88903809102476
0.2759301745924843,1.0,0.6791992284549427,0.2338294782427023,0.4963553027471442,0.8047996548341095,1.0,0.2234204815248116,1,0,0,1,0,0,0,116.85461828427644,42.06909930659472
0.4581045127994422,0.0,0.6109449146515616,0.4129421990506511,0.495081074769266,0.804026237916238,1.0,0.2742885539755083,1,1,0,1,0,0,1,73.17849533584571,30.08927742690153
0.3251281377723423,0.0,0.6075607042087936,0.4892348035138854,0.4831775197676464,0.7906202301011703,1.0,0.3587333317376719,0,0,0,0,0,1,0,53.62571752997506,45.96100966674818
0.1684884382752788,0.0,0.6098522167250339,0.5274288339777973,0.5236604746140989,0.7639746273488802,1.0,0.1100004856720347,0,0,0,1,0,0,0,40.04387717158729,34.96408944290134
0.2909501042079001,1.0,0.6088310127030406,0.4721034514177951,0.4763898477776683,0.7753481751553376,0.0,0.3053404127942082,0,0,0,1,0,0,1,48.21673647981076,55.09561415336156
0.420484072906555,0.0,0.626551500810213,0.5388633954252084,0.4796614532341751,0.766355755725777,0.0,0.2113223562053215,1,0,0,1,1,0,1,92.0066616597947,48.5046134919595
0.4545525528100156,0.0,0.5443585665467584,0.4637791937799674,0.4971688189834886,0.796404391877875,0.0,0.3058182817999708,0,0,1,1,0,1,0,-0.2242365364291458,20.143408399359977
0.3978052736331124,1.0,0.5634437309666003,0.3814680620209802,0.6053772202197562,0.7693822259323799,1.0,0.500653299483104,0,0,0,1,0,0,0,93.84008498830258,19.53642381774916
0.4246957112485441,0.0,0.5337667053789789,0.4763459569332049,0.6364049221952808,0.8019254218045684,1.0,0.2731020609665836,0,0,0,1,0,1,0,44.48794220916003,165.95913992890422
0.2410734876097081,1.0,0.5991710887859603,0.4058134890197672,0.5735353441668398,0.8022281312331523,1.0,0.3604145852456392,1,0,0,1,0,0,0,91.56369539273764,58.44470510042862
0.4481539786394667,0.0,0.62877609218799,0.5370011979598267,0.5276793693082644,0.8391775274940275,0.0,0.3809196273275976,1,1,0,1,0,0,0,114.76143538897378,52.49825242065359
0.3961741729234991,1.0,0.5802786757802146,0.3176914188234468,0.5392467507052918,0.8452501774962733,0.0,0.4123256811838258,0,0,0,0,0,0,0,68.14022325401021,84.03588843372228
0.3158775164534284,0.0,0.6524863010281273,0.3369766945931919,0.4809178017920025,0.7183665449036668,0.0,0.5623308209107117,1,0,1,1,1,0,0,96.92909370016132,39.08489017803844
0.3691102615734228,0.0,0.5294657882308753,0.5393778094189047,0.4915653175267314,0.8167938461690547,0.0,0.4902316562835828,1,0,0,1,1,0,0,88.53691834300713,30.15302392390796
0.1639228166565315,0.0,0.5699604493378946,0.3957293744637963,0.5382683225320265,0.7271438337998337,0.0,0.1842321994864054,1,0,0,1,0,0,0,95.51359856090532,73.829356685684
0.2352065022605646,0.0,0.6009269868286675,0.5307409328514457,0.4579637478354614,0.7878463514784358,0.0,0.357057822897599,1,0,0,1,1,0,0,101.8709841131264,41.36527032725237
0.2402335712519128,0.0,0.6038420199116974,0.4828393958024947,0.5173767214875593,0.7395824601527499,0.0,0.426354856327326,0,0,0,1,0,0,1,44.70979821921149,-52.23588845708822
0.4193780392403836,0.0,0.5231561236970592,0.3492058656580661,0.471283365592472,0.8167352281288504,0.0,0.3970688452124961,1,0,0,0,0,0,0,93.96285991103206,39.05123616034956
0.4290324664872519,1.0,0.5948467552792761,0.3963720710041942,0.5834130242155674,0.797764906548121,1.0,0.4333411356829136,1,0,0,1,0,1,1,77.32166653698243,35.20933129655245
0.3653376427902304,0.0,0.5752481973597864,0.5210904245559606,0.768969762442627,0.8125392526924715,0.0,0.6516127755959156,0,0,0,0,0,0,0,17.44506057423409,45.5715503068434
0.3982307773273028,0.0,0.6660319262176783,0.4142583329799504,0.4917866151705218,0.7744439309402695,1.0,0.5314186992626139,0,0,0,1,1,1,0,12.962092331977429,80.85395038842692
0.4390617801184424,0.0,0.6216326873747804,0.4119117153463651,0.5670208163936965,0.8322099391796285,0.0,0.4208942272508576,1,0,1,1,1,0,1,83.92833979610204,49.48017983923755
0.4296252772916866,0.0,0.5562642063528361,0.533095990179187,0.5410440684978439,0.8242855286566484,1.0,0.3102264695305448,0,1,1,1,0,0,0,3.286711871437028,95.23647966586722
0.3468264236709567,0.0,0.7285586030300754,0.4771544624858692,0.5374362896022824,0.7923598870636168,0.0,0.40440737646233,0,0,0,1,0,1,1,71.00258825209346,58.95393947311082
0.410936438516076,0.0,0.7268596250854724,0.4692302661397022,0.5847125939011236,0.831984214585098,0.0,0.4145152196078244,0,1,0,0,0,0,1,15.948540033912629,-28.220210082451857
0.3288413427335247,0.0,0.5687719901417148,0.371468586205425,0.4274202456755819,0.8131771381499605,0.0,0.2485127534224986,0,0,0,1,0,0,1,82.43403528383828,111.3045715031348
0.3570032251875853,0.0,0.5938239865258333,0.5442291867942612,0.4512127168487761,0.8008176409667129,1.0,0.3498931956367944,0,1,0,1,0,1,1,41.57785923359623,30.04301099867195
0.2487620823751877,0.0,0.6963300573695181,0.4899027597428393,0.4791855700416348,0.7530250123477887,0.0,0.4656092568167633,0,0,0,1,0,0,0,10.833915586405084,52.97048437046429
0.4143922912724072,1.0,0.5579853168480398,0.5379001768965509,0.5364854306014194,0.8603093712043757,0.0,0.5400859844690885,1,0,1,1,0,0,0,92.32843857338416,70.61951933533561
0.3864742111957094,1.0,0.6457020326574362,0.4467851151433711,0.6338720086289826,0.7228865838350144,0.0,0.2922957324767616,1,0,0,1,0,0,0,90.93548651236404,55.38678701526344
0.4499306624537871,0.0,0.8290088838483487,0.3950818866241285,0.5087454610872006,0.7869407805870807,0.0,0.4225757965050329,1,0,0,1,0,0,0,91.86069553340296,33.01492634140366
0.3925698582157546,0.0,0.7249956542421547,0.4481115850392464,0.5723674088068684,0.7701744660308747,1.0,0.3602671975962815,1,1,0,1,1,1,1,100.5263146213877,42.28290176167704
0.3930390905181047,0.0,0.5357556511263009,0.5053520981432277,0.6105311255814726,0.7874533750900911,0.0,0.2905402241829939,0,0,1,0,0,1,0,73.71097141657661,4.666725429688768
0.3985164747801256,0.0,0.6162129108760173,0.3827075324526591,0.5155155187702092,0.7806474259134267,1.0,0.3797663793163225,1,0,1,1,1,0,0,97.22259178009976,54.65603636606264
0.372415747116989,0.0,0.5395277495758054,0.3158827129857594,0.4853973565117716,0.8309407002337271,0.0,0.2152254956930835,1,1,1,1,0,0,0,101.11848277733009,90.19313774021364
0.4384819352438129,0.0,0.5576650480707451,0.4860999006405134,0.5993858190162432,0.7714162663709083,0.0,0.4810356893500661,0,0,0,0,0,1,0,49.87892021807268,159.04701723728567
0.339653552677975,0.0,0.5559473057877606,0.4145557301896854,0.459335773524099,0.8123551625986627,0.0,0.3167798437899579,1,0,1,1,0,0,0,88.83909031994479,71.72885714409473
0.3534857333866398,0.0,0.6826370984785397,0.5042950768771538,0.4992393783979596,0.8035469571595365,0.0,0.5015434864744961,0,0,0,1,0,0,0,10.20718848050474,30.08436703523714
0.1870692310793737,0.0,0.7205198689118755,0.3871584189511199,0.4677121355163107,0.8286484633326956,0.0,0.4698083529976058,1,1,1,1,0,0,0,84.40387092016681,65.04186048846458
0.3501786522976834,1.0,0.5833858843990619,0.5207024304783334,0.4888145420375634,0.7793608375068984,1.0,0.2921873152138791,0,0,0,1,0,0,0,73.38633149223023,72.4718352558684
0.3142091695538455,0.0,0.5685656392504844,0.3798394487165935,0.4682770364656879,0.7791706405053123,0.0,0.2826919730042428,0,0,0,1,0,0,1,61.80589278125685,48.11750381806529
0.209115219703454,0.0,0.5332351730089969,0.538508478457044,0.4899440405432191,0.7860646608797444,1.0,0.4036487173695487,1,1,0,1,0,0,1,107.23745320509995,51.67728458325955
0.2479109647672614,0.0,0.6395321941325408,0.5185163977551466,0.6103201081189895,0.7834057695806136,1.0,0.1443735887712958,0,0,0,0,0,0,0,-1.4199868574555623,-1.970539851015808
0.3542733034401652,0.0,0.6213459941843791,0.5346597026288743,0.4354003201431485,0.7815881556209657,1.0,0.3904691393881601,0,0,0,1,0,1,1,2.95211726468726,-14.333197408846878
0.4528153644924101,0.0,0.6395620488889455,0.4754982529872421,0.4946736790165169,0.7903206986358908,0.0,0.5295345652820715,1,0,0,1,0,0,1,105.52028088380308,67.04500333617918
0.4411508283266174,0.0,0.7125401860731958,0.3793280369079527,0.510745785436678,0.817094488947169,1.0,0.4480705774098674,0,0,0,1,0,0,0,13.649686205717131,5.96184045484668
0.396702745179068,0.0,0.6857941862506194,0.519348084512134,0.4964674480048248,0.805681956456809,1.0,0.329975121332448,0,1,0,1,0,0,0,24.15538372891107,93.8176358493006
0.2896019387263422,0.0,0.7200061694957876,0.4174137025914437,0.4923011614850324,0.8009723665710553,0.0,0.3208667597560914,0,0,0,1,0,1,1,1.1255866227731983,86.9007526368212
0.2878212001925195,0.0,0.5220722417172579,0.4853985368985835,0.5577219465614295,0.8124032640647755,1.0,0.4217075074566795,0,0,0,1,0,1,0,-18.234296015176803,72.84184961150537
0.4339540865415507,0.0,0.5964768083298702,0.5280604450620568,0.5603249319362403,0.833114373357144,0.0,0.481893150934282,0,0,0,1,0,0,1,47.201849557719584,69.83182969948459
0.3206425070250578,0.0,0.5630687350861429,0.5121501314154701,0.5817815694804797,0.8094011037836082,0.0,0.3793625261629219,1,0,1,1,0,0,1,113.6480194833356,82.73019197731111
0.2667399707300069,1.0,0.6289764347582679,0.4848336382867445,0.4631690996304047,0.8169875390754145,0.0,0.4472011160690268,0,0,0,1,0,0,0,16.84648165709545,0.9803634698950744
0.3122210935277182,0.0,0.6190986121473646,0.4204454773761032,0.5664755593545177,0.7776376327997634,1.0,0.3869820841237575,0,0,0,1,0,1,0,115.90812093472375,110.99435254156472
0.2010223832899862,1.0,0.7257804260122849,0.4265362989749049,0.5472204785783379,0.8328730929955542,0.0,0.401631458173887,0,1,0,1,0,0,1,-68.78845215131214,61.631865912540526
0.343369953967959,0.0,0.7990316316004888,0.4511641549376848,0.6042790846209551,0.7972973781704996,0.0,0.2026271794767973,0,0,0,1,0,1,0,39.12278647550512,58.90539836892359
0.382379339721865,0.0,0.6530161659940235,0.3829192111859034,0.6430568387996897,0.7675008744642351,0.0,0.3182698486329646,1,0,0,1,0,0,0,83.90521526628277,85.57434829296537
0.4554082276873226,0.0,0.6040235850081839,0.4585254877351962,0.4827066844970181,0.7893921147740686,1.0,0.4152541472112781,0,0,0,1,0,0,1,110.01351521262428,13.549852077368698
0.3636642033143365,0.0,0.6434494339527841,0.3801631107490185,0.5379635258872456,0.7076153228180221,0.0,0.3693643922376948,0,0,0,1,0,0,0,-20.472519842547925,123.63269240355233
0.3095000985307523,1.0,0.7926481535236289,0.4120875381507017,0.5573824634983578,0.7860547299452294,0.0,0.3316571219477862,0,0,0,1,0,0,0,88.88179498548826,41.50151403924016
0.337660564635163,0.0,0.6003114397569398,0.3973658491642074,0.5261329964000125,0.7876554189138547,1.0,0.3845837070384549,1,0,1,1,0,0,0,103.63562736795105,53.68455116525962
0.3639811036189485,0.0,0.783431939168191,0.3219692975161087,0.5230106740287896,0.7733453483688165,1.0,0.3222085213280649,0,1,0,0,0,0,0,16.92879655739539,-2.3645350314311315
0.3920077904354748,0.0,0.6093498585229189,0.3860717610013684,0.5141479108419498,0.7849096153929225,1.0,0.2971934596697776,1,0,0,1,0,0,0,78.92742076545078,47.12495737444735
0.4533806387034,0.0,0.7476324736203418,0.4790749554860716,0.5577469627825787,0.7805881850573496,1.0,0.2646027040394216,0,0,0,1,0,0,1,43.109923547050414,55.67741216925305
0.2679322265372382,0.0,0.6554255497264859,0.5340986500102134,0.5372401375404783,0.8078155596649726,1.0,0.4591702419541509,0,0,0,1,0,1,0,151.20081201880004,-16.894476818352928
0.4488511815160462,0.0,0.6842245069398658,0.3926341561084208,0.4725311613029318,0.7398405030653104,0.0,0.4442579411899213,1,0,0,1,0,0,0,86.58539671563808,43.65053345539945
0.2560207478871474,0.0,0.5440791775962542,0.4540759902992672,0.538823398180136,0.7749162043523042,0.0,0.545921822411304,1,1,0,1,0,0,0,78.53854111866653,54.43973284873744
0.3367380167333936,1.0,0.6865534834024287,0.4033500537787736,0.5382185941629699,0.7920617719497576,1.0,0.3174382687198757,0,0,0,1,0,0,0,-10.049852729698252,43.16108563936433
0.4320485363413086,0.0,0.6085576709898808,0.5004287781838482,0.4326704783613892,0.8169627225942531,0.0,0.4496559528087773,1,1,0,1,1,0,1,84.88154719477406,51.90987016550205
0.4248219284699737,1.0,0.8038962458692109,0.5065970201140518,0.468759740799311,0.7572575172272018,0.0,0.4584931678122371,0,0,0,0,0,0,1,43.30494128931783,32.9867735631903
0.3946254933326762,1.0,0.5304920266358872,0.4857500451816035,0.5966812517152685,0.7977615161251113,1.0,0.4094039757377513,1,1,0,1,0,0,0,113.69621167489385,68.63748410206739
0.2543327158499593,0.0,0.6933985086164716,0.5124647752147083,0.7444652454050676,0.8095359382158065,0.0,0.5793276893748086,0,0,0,1,0,0,0,49.42872596937255,43.42310476902744
0.2274388359471263,0.0,0.6166893062030046,0.546237114602087,0.5383586213538811,0.829449882776374,0.0,0.3450694825952236,0,0,0,1,0,0,1,83.23595790266464,35.69965921562702
0.4340313349542044,0.0,0.7060508674903891,0.3073553644624532,0.4965110982567137,0.8025913741927901,0.0,0.4597401868346253,1,0,1,1,0,0,0,94.98952380356972,48.37379395067743
0.4275797765270388,0.0,0.5332891872134654,0.4582979293557904,0.5238696188249696,0.7822271763047242,1.0,0.3352224444466007,0,0,0,1,0,1,0,28.92176825267952,73.92258611409558
0.4256591488309603,0.0,0.6863696637407042,0.4752812502056117,0.483109161310644,0.8216066671341308,1.0,0.2606978899906107,0,0,0,1,0,0,0,66.531763104919,21.80856034697246
0.4250922748265635,1.0,0.5855609304306751,0.5295654929187116,0.539871619953548,0.7436740662074833,1.0,0.3696496857916388,1,1,0,1,1,0,0,95.40755681567902,22.11467901093601
0.3628430948821398,0.0,0.6262480483567457,0.4567321358921092,0.6405040404883925,0.7349333268909313,1.0,0.2374287334965566,0,0,0,1,0,1,0,-1.91889241929804,174.27177919370916
0.3309004059256519,0.0,0.5367282433624635,0.4811481212619446,0.737661207826259,0.7842403344528739,0.0,0.3317207828447812,0,0,0,1,0,0,1,1.8604472908848704,77.02501779668974
0.2539048138554679,0.0,0.6136903740747938,0.4103015979838461,0.4887551628195712,0.8441479967100038,0.0,0.456738717895929,0,1,0,1,1,1,1,-11.685148685570148,34.670015294374515
0.2959046157884785,1.0,0.5906355534864663,0.4565702542599761,0.5157104710988814,0.8114262896941612,0.0,0.4036790257361142,0,0,0,1,0,0,0,67.86631811248853,34.161503766555164
0.2000723686700705,0.0,0.5538425994582467,0.5128432320416325,0.6000956056985531,0.8015008248120516,0.0,0.4947224675082956,1,0,0,1,0,0,0,86.42550313201693,64.08518628299174
0.2037647888703878,0.0,0.6286773640000847,0.4823684876659108,0.5652784418463199,0.8124390054110167,1.0,0.2717231491490414,0,0,0,1,0,0,0,5.717048012616203,2.086774087224292
0.2654072443050665,1.0,0.690883034123104,0.4323206037881321,0.5358772848830883,0.6721091402409743,0.0,0.3039623011375743,1,1,0,1,1,0,0,78.08338988153963,46.41106266734687
0.4270478453669618,0.0,0.5466625350283236,0.3187631646873535,0.7106723159618461,0.8753459912082425,0.0,0.5261482154180932,0,1,0,1,0,0,1,24.01218896304673,136.23421619101177
0.3277646809501059,0.0,0.568789039338543,0.2931520401152021,0.5457661252969077,0.8202061397629353,1.0,0.3255056536389124,0,0,0,1,0,0,1,65.14343798903857,134.85895476213994
0.4280081111838767,0.0,0.6282481276890167,0.5456681923418789,0.5594111849563919,0.8152524570244718,1.0,0.4361790337019663,1,0,0,1,0,0,0,78.1900083360224,28.299362095671025
0.437162612274131,0.0,0.7107065339794503,0.5006328502338309,0.7306850169213712,0.7538361746556926,0.0,0.390909773416127,1,0,1,1,1,0,1,77.80840363191018,40.80122797318376
0.2883581702898467,0.0,0.5856625507760945,0.5223951372057358,0.5419124304892224,0.8231022931881243,0.0,0.5325947572816029,1,0,0,1,0,0,0,102.00763404872208,50.81845268750842
0.4362669127918798,1.0,0.624043863299735,0.5219922360201312,0.5837595057334968,0.7772190589242504,1.0,0.2393249858319034,1,0,1,1,0,0,1,89.5809764620694,89.91235815246247
0.3050195147558693,0.0,0.586916312005015,0.376263377372159,0.4693880590775217,0.8596346744727119,0.0,0.4691876759750342,0,0,1,1,0,0,0,51.69993527640803,82.03212733110445
