Length of Username,Country Block_2,Number of Followers,Number of Posts,Number of Mutual Followers,Mean Post Likes,Percentage of Following,Is Business Account,Class,Sex,Is Joined Recently,Is Verified,Is Private,Country Block_1,Is Professional Account,Length of Biography,Number of Video Posts
0.6292885759276059,0.0,0.3351400183502219,0.6298903831924455,0.5047047535713766,0.4680063345752536,0.7564410617221486,0.0,1,0,1,0,0,1,1,51.71348517099048,94.24065645027984
0.4054247409641873,0.0,0.4499306624537871,0.8290088838483487,0.3950818866241285,0.5087454610872006,0.7869407805870807,0.0,1,1,0,1,0,1,1,42.045068569682975,82.41874419455735
0.7559460251715966,0.0,0.3332629631042139,0.6253697530009212,0.3410360667847246,0.5452012615302941,0.7828930014762285,0.0,0,1,0,1,0,0,0,35.39921318558196,103.95542641466211
0.390417902232993,0.0,0.2957917921839309,0.610309145104309,0.316301220990571,0.5446924629805007,0.8153049428153097,0.0,0,0,0,1,0,1,0,36.146411897971966,36.506175515607495
0.387932085175097,0.0,0.3386729110465303,0.5682126411613256,0.5364220580017716,0.6616180103536634,0.7988022011789007,1.0,1,0,0,0,1,1,1,37.94349402982639,84.49389358813987
0.5188913310019102,0.0,0.3952351454398452,0.7252996505022077,0.313153427503796,0.6216761505428149,0.8135504720109425,0.0,0,1,0,1,1,1,0,34.18403541434611,41.63380944230899
0.8921760053406488,0.0,0.4276392185500702,0.7123148616461017,0.5152761718866705,0.4924454730537138,0.8226895412433299,0.0,0,1,0,1,0,1,0,35.6999546449113,35.71964960033554
0.610399605549146,0.0,0.2633447465069611,0.6438846573205345,0.3497020144598335,0.5352792321831473,0.8126985294854876,1.0,1,0,1,1,0,1,1,29.924191457624307,65.62518460557082
0.5888308802021578,0.0,0.3635740704114673,0.5845016892222634,0.4568061488390817,0.4793143647009808,0.8194402844650839,1.0,1,1,1,0,0,1,1,38.40542746034979,91.14032201325035
0.5943230492029228,0.0,0.3863052874086446,0.6971081404377072,0.4067580836075483,0.4360661566388238,0.7835512809591282,1.0,1,0,1,1,1,1,1,52.60584761463664,66.05876695280261
0.4244096814330695,0.0,0.2056185337283314,0.6726020912471273,0.5247968477179842,0.6346171504892749,0.80053393782591,1.0,0,1,0,1,0,1,0,36.3270319420775,-26.072945853898567
0.6488095291951783,0.0,0.3575252321098532,0.5946453488207444,0.3837453803682165,0.5028918081302937,0.7203902453422363,1.0,1,0,1,1,1,1,1,55.20642891743361,89.92054446689745
0.5022078632003372,0.0,0.3683398622232667,0.6039473215466037,0.5166204370447053,0.4667416713410363,0.8049639485237632,1.0,1,1,1,1,0,1,1,45.64372438282628,73.15482660643906
0.5903507924777766,0.0,0.3838488924638044,0.5471607975224747,0.5337353001317954,0.5069737703464494,0.8179161080870375,1.0,1,0,1,1,0,0,0,66.47975657406928,83.69791777839689
0.5724046577079698,0.0,0.3562785175107576,0.665254147546782,0.4187853751773862,0.4557692984274021,0.75274433505644,0.0,0,1,0,1,0,1,1,34.274541986346605,11.121643146422706
0.459507835912801,0.0,0.4364492676185655,0.5991796741508566,0.5363513131343166,0.531871072083431,0.8401925169974046,1.0,0,1,0,1,0,1,0,35.84484688617896,24.105362843347827
0.4083398535799959,0.0,0.3764309161587004,0.6469783080009814,0.3544573862616575,0.6844356631652614,0.7755963443487575,1.0,0,1,1,1,0,1,1,38.41027856299895,140.19575381017208
0.4829310646674321,0.0,0.2794663528952554,0.6378170474892713,0.5249540540628475,0.6918737252285792,0.7989285732016727,0.0,1,1,0,0,0,1,1,-0.7770443025966998,65.58348561970115
0.518379389275953,0.0,0.3320889075910455,0.6142425397413437,0.4744670862628711,0.4605365390244477,0.8289789947865784,1.0,0,1,0,1,0,0,1,34.23060060333688,12.912987342425424
0.4416387893025189,0.0,0.4462052631340248,0.6782259528535362,0.3665142226190794,0.4630601464156277,0.7341458331841466,1.0,0,1,0,1,0,0,1,36.73171278406457,-20.596508277437728
0.4653591310329617,0.0,0.4327814489864115,0.5730722114717592,0.3525552326469891,0.5287884085374298,0.823565356927602,1.0,1,1,1,1,0,0,1,11.580280292405025,69.25241308882042
0.5627426427821115,0.0,0.3175502567608825,0.6751948601201654,0.1881541246669399,0.4834838578258914,0.7576270700920351,0.0,1,0,0,1,0,1,0,22.623166761904333,74.04590535225186
0.4583197830486724,0.0,0.3777609265657365,0.7767895279464554,0.5390624020819502,0.5075399722774757,0.782669334119326,0.0,1,1,1,1,0,1,1,54.91667256040037,81.17171890176289
0.5193028252777966,0.0,0.4250922748265635,0.5855609304306751,0.5295654929187116,0.539871619953548,0.7436740662074833,1.0,1,0,1,1,0,0,1,30.14742578801545,79.56905812929418
0.4147745459015312,0.0,0.3733702495729242,0.6671811090043801,0.3598857045584276,0.4568599299531397,0.8784336988869271,1.0,1,1,1,0,0,1,1,65.55430408488178,68.13639223257238
0.7136591167726151,0.0,0.2511168761350348,0.5586064821339215,0.3133301495689943,0.5282447049198834,0.8003530647393823,0.0,1,0,1,1,0,1,1,34.55163512843223,84.86180400768131
0.5046422236716892,0.0,0.2601817190591751,0.6119286077987194,0.5437179776545693,0.4786656870480432,0.8410775263624268,0.0,0,1,0,1,0,1,1,38.9535964010266,30.77907586963317
0.5345329854412828,0.0,0.2479109647672614,0.6395321941325408,0.5185163977551466,0.6103201081189895,0.7834057695806136,1.0,0,1,0,1,1,1,1,35.07876017774249,16.393381708904272
0.6846875295944432,0.0,0.4335604271592764,0.5908616985023982,0.3852966076439391,0.4333016116753447,0.7369903103593738,1.0,0,1,0,1,0,0,0,36.19005028515882,-16.9364147545082
0.7408056252578452,0.0,0.2747841093531805,0.5816834512283194,0.4825461757476012,0.4994006974912696,0.877949335589008,0.0,1,1,1,1,1,1,1,40.93919369088503,74.70822080146492
0.7538271148643584,0.0,0.4442409457056504,0.5213365750705535,0.3581216567158828,0.5238008368222176,0.8265583126630848,0.0,1,1,1,1,0,1,1,51.08082688052899,78.43515389576308
0.7354833385055028,0.0,0.4397461364825064,0.8203577709309082,0.3890302504228169,0.4656604231889777,0.7905497658172951,0.0,0,1,1,1,0,0,1,34.370755416743776,73.2600382827844
0.5358963966431933,0.0,0.4389645215900525,0.6253931283641825,0.4870078963874509,0.5400481562466599,0.8138631472209491,1.0,1,1,1,1,1,1,0,74.46326533032621,75.18761458410972
0.4278490986696068,0.0,0.4088020136805809,0.5326224090122965,0.476004126561351,0.5255066607780188,0.8181095650348909,0.0,0,1,0,1,0,1,1,35.94165825253911,-8.137637528993196
0.3874128594249352,0.0,0.4480096467555926,0.7203784566488807,0.4253894965310263,0.4496213905434937,0.784044357116676,0.0,0,1,1,1,0,1,1,35.06832168078717,13.1877276103153
0.4577990453750126,0.0,0.355103256793177,0.5375585842918383,0.3575383954939131,0.4911971568960895,0.8106675319028155,0.0,0,1,0,1,0,1,0,39.3667529540661,-29.069330921284504
0.4214881079876117,0.0,0.4511338968261248,0.559513594793563,0.4474087454602248,0.4554767506367994,0.8148119519846114,0.0,1,1,1,1,1,1,1,20.648822096917502,81.59029862544946
0.6977686259959365,0.0,0.3949492686850496,0.6047883994422545,0.4286270031511222,0.4999557400669811,0.8520303317018124,0.0,1,1,0,0,0,1,1,-7.507459545820318,78.48235911466509
0.5968176286085158,0.0,0.3124469630018376,0.6337660614701075,0.430460876526738,0.5512088001962059,0.8114199296998273,0.0,1,1,1,1,0,1,1,22.58064380059432,80.75418212047857
0.4014455044047425,0.0,0.3726702118453978,0.671830642809883,0.4543392735002708,0.823894798129967,0.7847602499769005,0.0,1,1,1,1,1,1,1,44.51248286485222,69.0293537137818
0.3769454191698364,0.0,0.1578413263482634,0.7555284179501622,0.5097320887553595,0.5190900952132705,0.790662842062678,0.0,1,0,0,1,0,1,1,14.791175279797317,96.50679910964772
0.4207793399276983,0.0,0.2667399707300069,0.6289764347582679,0.4848336382867445,0.4631690996304047,0.8169875390754145,0.0,0,1,1,1,0,0,1,35.01388648548965,4.051398768693176
0.4931214551500418,0.0,0.2512925602592526,0.6472130242353542,0.4530361944386946,0.4534813357186358,0.7938414412276015,1.0,1,1,1,1,0,0,1,28.732933437983768,104.9581476760006
0.5409829907838348,0.0,0.2641847922449511,0.7361829385761892,0.5339290756163285,0.486131291696838,0.7910984939626333,1.0,0,1,0,1,0,0,1,34.67860734473168,78.42920549005387
0.4108165716630579,0.0,0.4339540865415507,0.5964768083298702,0.5280604450620568,0.5603249319362403,0.833114373357144,0.0,0,1,0,1,1,1,1,39.92740846051807,-48.11358725419659
0.5400471244444763,0.0,0.4419650977243921,0.7122044380627492,0.5318137368757925,0.4813657158871232,0.7956500366504503,1.0,0,1,0,1,0,1,1,34.96769560892989,34.27670045645189
0.4573438221024519,0.0,0.3790140180991512,0.6770261796684732,0.4450450400689066,0.5327258232026435,0.8251511732712572,1.0,0,1,0,1,1,0,1,33.06881547344971,62.62706341810956
0.4595657049553224,0.0,0.2861483071331243,0.647677701638097,0.4988046407048231,0.4811657810787196,0.8023934359593237,0.0,0,1,1,1,1,0,0,35.199762403319205,78.06787005498178
0.5725153286754159,0.0,0.4166558985011185,0.5411888590336005,0.379312920674045,0.5715219365526649,0.7850911978431891,0.0,1,1,1,1,1,1,0,48.253890549339005,114.8974418741959
0.6183083525995485,0.0,0.3319457793945642,0.5493724380739027,0.187145085551056,0.6115769119151071,0.8040716148204875,0.0,0,1,0,1,0,1,1,36.52742843527865,-2.80340060322046
0.585708944941137,0.0,0.4406661601797055,0.672274911881664,0.5115674708517722,0.4284135294482479,0.7725563270022862,0.0,0,1,0,1,0,1,0,38.38127269866686,-36.11002430398871
0.3889947372219472,0.0,0.4270478453669618,0.5466625350283236,0.3187631646873535,0.7106723159618461,0.8753459912082425,0.0,0,1,1,1,0,0,1,35.31504859687281,-23.14169357215457
0.8267288910498152,0.0,0.3069692155377843,0.693739318564798,0.3779969436697084,0.5658876997659743,0.8100431458612134,1.0,1,1,1,1,1,1,0,22.337043985133928,81.49512881221604
0.4985702177817368,0.0,0.2719428218113668,0.5554969098629294,0.5328049410597617,0.5349638826777388,0.7677837294589978,1.0,0,0,0,1,0,1,1,35.06194140890979,-24.53062454913995
0.4109905533513803,0.0,0.3870063990837177,0.5626295586887817,0.5280077067756419,0.6662713999933982,0.8306500231502598,1.0,1,0,1,1,0,1,1,64.1954779191208,55.93576234442337
0.4582226231030775,0.0,0.2560207478871474,0.5440791775962542,0.4540759902992672,0.538823398180136,0.7749162043523042,0.0,1,0,1,1,0,1,1,30.015344467163523,57.11566187665268
0.3962537287575165,0.0,0.2812016846222224,0.5248844649756533,0.5300565952891912,0.5910639020084245,0.8318611398858714,1.0,0,1,0,1,0,1,0,37.48933842265346,49.72541169652822
0.4322973529837557,0.0,0.3132815465488899,0.5858173372249369,0.5406460629967166,0.5944021936884711,0.8078999002262512,1.0,1,1,1,1,1,0,1,32.898210334599824,93.3025225919789
0.4158629130550921,0.0,0.4585470405305301,0.5731413269053084,0.4826776071283678,0.4763487758927248,0.8111533607738313,1.0,0,1,0,1,0,1,0,37.28533094652558,35.48313654127038
0.4088048541283784,0.0,0.4229765962314847,0.6331255263465398,0.531657025109652,0.6224136902404458,0.8479911482406675,0.0,1,0,0,1,0,1,0,42.75310636002828,40.38904059858462
0.4808762837651406,0.0,0.4234535214593953,0.5284109348311886,0.5216581038291969,0.5370941397583948,0.8030202240659563,0.0,0,1,0,1,0,1,0,36.278093222307646,-7.908208284056378
0.5899235737080358,0.0,0.3831933390339634,0.6392645148280335,0.505951657001022,0.4627486747526032,0.8268940411698686,0.0,1,0,1,1,0,1,1,21.8146426358405,73.32684543145436
0.3914220315227964,0.0,0.3965308194289207,0.614130374972627,0.5386783199029774,0.4833690923325415,0.7784509163778232,0.0,0,1,0,1,0,0,1,34.44436138155865,52.027153989671945
0.5370967095101364,0.0,0.3335010994529431,0.5783938445629061,0.5147403747362678,0.5265397090875252,0.795910604962915,0.0,0,1,1,1,0,1,1,34.93694673655015,100.47728460489996
0.5953010728112318,0.0,0.4400705670610207,0.5535951500814928,0.4957070775453587,0.5537870828817459,0.8148313457107794,0.0,1,1,0,0,0,1,1,62.66473138859202,79.1366789395251
0.662566097854693,0.0,0.3831757209898118,0.6949417223423391,0.5129170809872109,0.7805529311885262,0.8386023029647218,0.0,0,1,1,1,1,1,1,39.09373901427077,54.884069555606914
0.4552302395866998,0.0,0.2770023972034446,0.5870382128415511,0.4527419963839464,0.5888811296514412,0.8066494750487658,1.0,1,0,0,1,1,1,1,34.800287683887355,43.56491191673768
0.4075913356226955,0.0,0.2073793864664074,0.5823012630429515,0.2799667338863552,0.5686245760625591,0.7837640716165339,1.0,1,1,1,1,0,1,1,50.92603247891912,84.84633022758536
0.5097205514928379,0.0,0.4402699154781213,0.7415804865667399,0.4057055328641159,0.5199944613155336,0.8116976285446266,1.0,1,0,1,1,0,1,1,60.26243341546267,98.36807057607535
0.4333230279252146,0.0,0.4443027086022486,0.5681791420718731,0.4420620633371215,0.5282116301078486,0.7878121211576978,1.0,1,0,1,1,0,1,0,28.789463317988307,36.82189026260839
0.4783947963686866,0.0,0.3951698171176682,0.7895589904373412,0.4872031109387549,0.6094899871206118,0.8058900090018801,0.0,0,1,0,1,0,0,0,39.52181868003224,8.575421204552132
0.5624072207212107,0.0,0.4075897982012219,0.6564380460059853,0.3306778389535163,0.4681930272804713,0.7915187409455315,0.0,0,0,0,1,0,1,0,39.11829912042546,-43.742816747864566
0.6121228248818762,0.0,0.3588198979541703,0.5348055876537557,0.4086292960442893,0.6514692483918056,0.835914802565093,0.0,0,1,0,1,0,0,0,37.57190694819708,64.48351312992986
0.4740290185500627,1.0,0.4032160704041366,0.6113067446939813,0.4845627497412377,0.6643444992497243,0.8132280764612971,1.0,0,1,0,1,0,0,1,38.60921789586598,50.2930869756167
0.4070688775802541,0.0,0.395707467401188,0.5950120127891881,0.4730171937107478,0.4382813996445329,0.7579823453389397,0.0,0,1,0,1,0,1,0,37.60407463190106,106.97828213174176
0.7107095486874156,0.0,0.2352276325250953,0.597390920129099,0.3703890652251535,0.4768843827132826,0.8296589457622008,0.0,0,1,0,1,1,1,1,37.86788596508359,38.637639553277815
0.3879795211340125,0.0,0.4072368702437425,0.5990744188139996,0.4801313891260994,0.597976544638104,0.8359743682515745,1.0,1,0,1,1,1,1,1,39.10713908124508,53.83794815297175
0.459778009938537,0.0,0.4444327020490051,0.5438830597494057,0.3253468175619288,0.5791810625981445,0.780946428243847,0.0,1,0,1,1,1,1,1,26.90982538167405,72.66464212031205
0.6625187644480235,0.0,0.4340313349542044,0.7060508674903891,0.3073553644624532,0.4965110982567137,0.8025913741927901,0.0,1,1,1,1,0,1,1,21.21518660401737,84.77228643157366
0.3875135018729586,0.0,0.3895599852454036,0.8220018627793222,0.4993180196559766,0.5031236671698163,0.8489018531263558,0.0,1,1,1,1,1,1,1,50.68123334793596,64.79291930093038
0.4132086082220313,0.0,0.3501786522976834,0.5833858843990619,0.5207024304783334,0.4888145420375634,0.7793608375068984,1.0,0,1,0,1,1,1,1,36.13225208292709,90.08387982407876
0.4666598903442256,0.0,0.4200451716561643,0.6887321357348751,0.519897019219806,0.6097475158753181,0.7654947067535043,0.0,1,1,1,0,1,1,1,21.18663443968737,91.14194007183542
0.3817621731121656,0.0,0.3600416395077324,0.5211198201972777,0.5405949103456329,0.5676096710035509,0.7575940345046519,0.0,0,1,0,1,0,1,0,33.77758054600005,53.296642288702415
0.4594162694821573,0.0,0.4259257331246141,0.5434383400185637,0.4096590717184007,0.6753630141414462,0.7704108026736658,0.0,1,0,1,1,1,1,1,13.322849853431382,74.8544445301447
0.7659845092958177,0.0,0.3967879745471553,0.6153613510563151,0.465289344427248,0.642536942300572,0.8066664144149558,1.0,0,1,1,1,0,0,0,36.15842399596679,100.28207485527882
0.6524160518461714,0.0,0.3180172781169814,0.5387995825315763,0.5371717702941282,0.5694449356338183,0.8345556473678695,0.0,0,1,0,1,1,1,1,35.84463328753226,5.627824204283542
0.4833011471344609,0.0,0.3579875657875701,0.5865745514436418,0.5188877143560686,0.53871093934104,0.8368707602014125,0.0,0,1,0,1,1,1,0,39.0702988096451,54.99885761042232
0.71717467526765,0.0,0.391796684259229,0.5753076173279246,0.4806770476575995,0.4579354267729847,0.8050509542149938,0.0,0,1,0,0,0,1,0,35.377644451463375,93.22549032127202
0.7234497706667051,0.0,0.4228383835901638,0.5794409964114025,0.3190351903011648,0.4933087925401252,0.7832714849078758,1.0,1,0,0,1,1,1,0,41.20860514286729,66.29972045261671
0.5164719582007892,0.0,0.4323375261566327,0.5795333590164905,0.4685207883457242,0.5640109502639369,0.8641008743299993,1.0,1,0,0,1,0,1,1,14.395054486242124,93.56723191220348
0.4672850829333054,0.0,0.3141009681441786,0.6157845130065874,0.3655822323994517,0.585156214155899,0.8653991029678123,0.0,0,1,0,1,1,0,1,35.401677537508455,64.00188862430964
0.4432115139077491,0.0,0.2113402442680372,0.5315888851065306,0.5427912871359536,0.7117361860464635,0.788163200278293,1.0,1,1,1,1,0,0,1,44.38562920476743,27.792974807987235
0.4209196131237263,0.0,0.3381938227991907,0.5454627267362585,0.4026584410023968,0.5164221625576527,0.8256933504933786,0.0,0,0,0,1,0,1,1,39.70111842472975,65.18202590266654
0.420083520435777,0.0,0.1333010825579782,0.8653292747774681,0.4205874116942004,0.4864476361040943,0.7941193755613978,0.0,1,0,1,1,0,1,1,19.744825944766152,98.3325674294514
0.4716988582425193,0.0,0.2790995361491372,0.6566239227386612,0.4661817228276306,0.4991720816706823,0.7760681650599732,0.0,1,0,0,1,0,1,1,28.17152887322245,61.02583350429916
0.4056257272928554,0.0,0.3825560509842914,0.5491878518390808,0.4419931498600095,0.4622097063752448,0.8583451387037364,0.0,0,1,0,1,1,1,0,36.67983211454631,33.48322666910559
0.5579841038235946,0.0,0.3405923170300838,0.8654815495621258,0.2884958655938105,0.5143170251355689,0.8037458847519308,0.0,1,0,1,1,0,0,0,18.47810673943082,59.47964489147621
0.4134143667869994,0.0,0.2455574835521364,0.7003594013251195,0.5204982644864641,0.4734534246810368,0.8607415904244972,0.0,1,0,1,1,0,1,1,40.06272004145109,56.75937335523544
0.4256525582204591,0.0,0.3981406500273453,0.6223978318988426,0.4626245933218455,0.6161669594060984,0.7825787182358523,0.0,0,1,0,1,0,1,0,34.082006940143,156.04219550934914
0.4889457147199162,0.0,0.3379235957336453,0.590392166012036,0.4709928369955154,0.5649162887775871,0.7827696867508193,0.0,0,1,0,1,0,1,1,35.24975967452596,11.231595048301967
0.5757638370284953,0.0,0.2131387284188918,0.6343612059552899,0.5182892039455348,0.5818306049826032,0.876565617074724,0.0,1,0,1,0,1,1,1,45.34823734692712,82.0562246075919
0.697588244091206,0.0,0.2242351363365125,0.816143641775788,0.3048486993400348,0.5805702490028501,0.787418796573624,1.0,0,1,0,1,0,1,0,39.71301243378689,55.73567826602204
0.4324489399603931,0.0,0.4512504294471533,0.5385362635242842,0.475067653796089,0.5586239993542298,0.7533505284651038,0.0,1,1,1,1,0,1,1,57.94532185248445,81.79473437893034
0.6812076217388983,0.0,0.3774054430249146,0.5396285191860217,0.434108140686909,0.4986873356525229,0.8012813974128067,0.0,1,1,1,0,0,1,1,24.03276109773108,48.58372013529014
0.6179051737133749,0.0,0.1801339556126329,0.5873072778703408,0.4999248068744249,0.4562441065959696,0.842911967148292,0.0,1,1,1,1,0,1,1,14.69606566889076,85.61046394962868
0.5886534752535779,0.0,0.2233945357790601,0.7108609687383877,0.5299118707956547,0.5840604910083551,0.7892913374214018,1.0,0,0,1,0,0,1,0,35.97229622990526,65.75082388284365
0.4089478857091513,0.0,0.3030089697207754,0.5548302938600338,0.5382769956658893,0.5714058270513683,0.8385801125639404,0.0,1,0,1,1,0,1,0,27.456015425363603,93.33934521192468
0.5957005390103265,0.0,0.4193780392403836,0.5231561236970592,0.3492058656580661,0.471283365592472,0.8167352281288504,0.0,1,0,0,1,0,1,1,39.05441343018046,50.3451391790744
0.3756871815424096,0.0,0.3951106985817501,0.7958489382429454,0.5195094288571586,0.6383458846954809,0.8081856905324701,1.0,0,1,0,1,1,0,1,38.75774668323689,71.08327379140826
0.5969385364880513,0.0,0.3155505968546689,0.6786539020682316,0.4552370981989749,0.5003666970049214,0.8027763243234117,0.0,1,0,1,1,1,1,1,55.719206717821145,63.24037906972565
0.6098291450059986,0.0,0.1126404379611171,0.7923274641223832,0.487308659963394,0.4993485037223194,0.763273845494045,0.0,1,0,1,1,1,1,1,31.73035316461556,83.06424541366256
0.3942709186537399,0.0,0.4418610427195381,0.5777278072353569,0.3763043987702307,0.5258716379618628,0.8055409112944247,0.0,0,1,0,1,1,0,1,38.3639505977177,121.82247004788772
0.3809312202127638,0.0,0.3325830539128038,0.7970048901435456,0.2241659092947388,0.4638689569424883,0.8601932563439986,0.0,0,1,0,1,0,1,1,37.36114017030991,59.178425161819135
0.5645105422635882,0.0,0.0993145471378555,0.6266893906290775,0.5135700403889424,0.4740957520135837,0.7503463536390325,0.0,1,1,1,0,1,1,0,27.40117249790958,65.63798254581411
0.4227610691258996,0.0,0.3914030796400287,0.640368303880819,0.2936219533010464,0.4550671370566412,0.8457367488689621,0.0,1,1,0,0,0,1,1,28.5065421196066,112.81462776904834
0.709000450483579,0.0,0.3801530919744652,0.5345793756530741,0.4338513566372723,0.6480224924947213,0.7781691464841052,0.0,1,0,0,1,1,1,1,46.03198757361896,112.21679732901468
0.4738438966154322,0.0,0.3146248728459472,0.5264262665096482,0.5086906629504939,0.4572216739271136,0.7852847017786894,0.0,1,1,0,1,0,1,1,58.64261130455492,84.64816894406117
0.6424853397701065,0.0,0.400669484606461,0.6965715519783628,0.321946325973814,0.5102859246441666,0.7850377755888507,1.0,1,1,1,1,0,0,0,15.021666404904613,63.64677456929872
0.3903759864814786,0.0,0.4618793959556539,0.5858437806710046,0.3510926401284568,0.5561007103546266,0.8281893424470107,1.0,0,1,0,1,0,0,1,37.74215781999764,-12.319784654252132
0.4115135375469071,0.0,0.3226481082117026,0.5418082679741846,0.3640282588830787,0.5327998973746447,0.7335612218256743,1.0,1,0,0,1,0,1,1,31.92046493558149,103.19881342051836
0.5678523244630358,0.0,0.3388429010449216,0.7200438210719677,0.5375802561836536,0.6737666385604208,0.7310069781733903,0.0,1,1,1,1,0,1,0,25.83642021459319,61.57632238882786
