Sex,Country Block_2,Number of Followers,Is Joined Recently,Is Private,Is Verified,Number of Posts,Number of Mutual Followers,Mean Post Likes,Percentage of Following,Is Business Account,Length of Biography,Class,Is Professional Account,Country Block_1,Number of Video Posts,Length of Username
0.0,0.0,0.2996256742947605,1.0,0.0,0.0,0.628037770321955,0.4681141032419518,0.5923695523384737,0.7868830858162305,0.0,0.5019178952971998,1,0,0,21.87857871863694,51.99371066756228
1.0,0.0,0.4329074241394051,1.0,1.0,0.0,0.7028138898716084,0.4874404269495387,0.4927824628284254,0.8170330852933247,0.0,0.3867489076232991,1,1,0,46.82063112676744,58.66568495173424
0.0,0.0,0.1092144900465784,1.0,0.0,0.0,0.7063179585405127,0.5374024766552129,0.4606812832517444,0.7630682298633844,1.0,0.2840821784362499,1,1,0,53.64565609928746,83.48502936325391
0.0,0.0,0.3764709087389137,1.0,0.0,0.0,0.5439317302542594,0.504053113666897,0.5647291779245178,0.8292330710172418,0.0,0.3271225067056889,1,1,0,16.14909090037825,16.890845953839012
1.0,0.0,0.3296216498869452,1.0,0.0,0.0,0.5573386115583241,0.4968220643151728,0.6552886670742427,0.7804940581342972,0.0,0.4048510764574803,0,0,0,-35.895421481629455,19.251305017447333
1.0,0.0,0.3896835370099223,1.0,0.0,0.0,0.5230546461621411,0.3847796449282007,0.4282323672280408,0.7606933762771712,0.0,0.4262233895818965,0,0,1,21.38896932989632,25.51855502010426
0.0,0.0,0.3572898994712574,1.0,1.0,0.0,0.5335304150281581,0.5161341667545783,0.4977133052028653,0.7768193412907832,0.0,0.3670436878508855,1,1,0,19.9090003612172,63.91766050109873
1.0,0.0,0.4200451716561643,1.0,0.0,0.0,0.6887321357348751,0.519897019219806,0.6097475158753181,0.7654947067535043,0.0,0.483632795660566,1,1,0,68.31019919367802,22.7240583906285
1.0,0.0,0.3858126132915056,1.0,0.0,0.0,0.6467327203587394,0.3211809915759248,0.5164524912643768,0.7976035041987632,1.0,0.3912615948026223,1,1,0,27.283008267851898,23.01287866197631
1.0,0.0,0.33811912765055,1.0,0.0,0.0,0.6041519424493507,0.5289059394999256,0.4836656249080068,0.7718136302660726,0.0,0.2374622268378535,1,0,0,63.82496322457781,99.94182442929169
1.0,0.0,0.4085527240011876,0.0,0.0,0.0,0.5998741378608133,0.4525710001587268,0.4927762472579956,0.7710810472466793,0.0,0.4854405148642601,1,1,0,60.49652382188155,23.28390539713878
1.0,0.0,0.3052025053163711,1.0,1.0,0.0,0.5723558639578049,0.4948576336373746,0.6042204743862931,0.8042654004566212,0.0,0.3719053119852278,1,0,0,-1.2217276660297005,22.925661860982583
1.0,0.0,0.3534857333866398,0.0,0.0,0.0,0.6826370984785397,0.5042950768771538,0.4992393783979596,0.8035469571595365,0.0,0.5015434864744961,0,0,0,56.80950152452801,36.7249156660493
1.0,0.0,0.3175502567608825,1.0,0.0,0.0,0.6751948601201654,0.1881541246669399,0.4834838578258914,0.7576270700920351,0.0,0.4794287511793666,1,1,0,44.762503364743466,69.20245127696106
1.0,0.0,0.329801392834151,0.0,0.0,0.0,0.6360102092753915,0.528306479615223,0.4860234620362412,0.734363172813521,0.0,0.3907379240099254,0,0,1,-22.66342739779325,-9.543873972541505
0.0,0.0,0.4566819628003343,1.0,0.0,0.0,0.577340864332244,0.4778983522995724,0.508602857431142,0.8142148479957291,1.0,0.1440708310144107,0,1,0,37.9234954828235,25.565322892121834
1.0,0.0,0.4398117093890866,1.0,0.0,0.0,0.6996243642320991,0.5116869223988961,0.7047289194289013,0.7936700046787144,0.0,0.4260919915413212,1,1,0,28.10610612304664,115.19334025956424
0.0,0.0,0.4417242816835582,1.0,0.0,0.0,0.6695288385824856,0.229300354280184,0.6019286164490613,0.7886461595036793,1.0,0.2904857338886086,1,0,0,-16.02184891402083,9.996734815931433
1.0,0.0,0.1995785660788431,1.0,0.0,0.0,0.5213642038472539,0.5256916152108181,0.6149418457753192,0.7550734760619215,0.0,0.5737745287004132,0,0,0,3.875564294767159,3.276146342008115
0.0,0.0,0.3351400183502219,0.0,0.0,0.0,0.6298903831924455,0.5047047535713766,0.4680063345752536,0.7564410617221486,0.0,0.5980311553051478,1,0,0,57.56834289611069,3.7572158704956
1.0,0.0,0.3608337915144479,1.0,0.0,0.0,0.6734703984191428,0.3556237558847788,0.5218769654691605,0.8068557074384677,0.0,0.4210460867281457,1,1,0,25.46064590289889,14.527851179511352
0.0,0.0,0.141489730410226,1.0,1.0,0.0,0.5760502178654525,0.3015989398839137,0.6137104209082745,0.8254214799955758,0.0,0.2903869812263021,0,1,1,23.00002009172137,44.24503985550703
1.0,0.0,0.4469033243385676,1.0,1.0,0.0,0.6417529961892515,0.5028168027082317,0.6102257224585113,0.808158315909115,0.0,0.4394424847369674,1,1,0,33.29735991885401,45.64264643853943
0.0,0.0,0.4480096467555926,1.0,0.0,0.0,0.7203784566488807,0.4253894965310263,0.4496213905434937,0.784044357116676,0.0,0.3313721363382846,0,0,0,-21.21436287157377,35.74402719486982
0.0,0.0,0.2861483071331243,0.0,0.0,0.0,0.647677701638097,0.4988046407048231,0.4811657810787196,0.8023934359593237,0.0,0.4660208485761038,0,0,1,-0.508805739864,32.570657404406646
1.0,0.0,0.3834179604434873,0.0,0.0,0.0,0.6839651124437155,0.3911912816820019,0.5595946541867642,0.8245251175811801,1.0,0.6492743417468244,1,1,0,98.0044919838241,95.19810267633213
0.0,0.0,0.432431235849341,1.0,0.0,0.0,0.5564489640020823,0.5432023824677501,0.4636434441557212,0.7554949884424725,1.0,0.4014081929803026,1,0,0,103.45496793794076,71.52087741203528
0.0,0.0,0.3979304285812466,0.0,1.0,0.0,0.6165488100582275,0.3281098765961688,0.7171254521597104,0.7858542593084831,0.0,0.5185306944160142,1,1,1,39.913924993770365,39.71750053618525
1.0,0.0,0.3485798912302203,0.0,0.0,0.0,0.7439159024889732,0.481732955706545,0.4760219105545333,0.8262214578159353,0.0,0.1500429161827425,0,1,0,37.64940624709513,-23.16492789549133
0.0,0.0,0.3311110024820467,0.0,0.0,0.0,0.5228282548860704,0.3663819738462884,0.5917751156174511,0.7957038085112688,1.0,0.3974165059670588,1,1,0,34.679628537379685,49.034324866756094
1.0,0.0,0.4233090403080987,1.0,0.0,0.0,0.6394492271554612,0.528077980119869,0.5764149216973109,0.7778950348896896,0.0,0.5351767906144661,1,1,0,62.10594296256423,159.5380624798929
1.0,0.0,0.3864742111957094,1.0,1.0,0.0,0.6457020326574362,0.4467851151433711,0.6338720086289826,0.7228865838350144,0.0,0.2922957324767616,1,0,0,85.97710490858383,71.94009874568256
1.0,0.0,0.4219563151056305,1.0,0.0,0.0,0.5525824584754331,0.493300168549079,0.6408528542305157,0.81165802011767,0.0,0.4299634874025557,0,0,0,49.72907111778645,20.29030015862392
0.0,0.0,0.3069692155377843,0.0,0.0,0.0,0.693739318564798,0.3779969436697084,0.5658876997659743,0.8100431458612134,1.0,0.3927850624422083,1,1,0,9.449094779843383,79.33514039316495
0.0,0.0,0.412829714968835,1.0,0.0,0.0,0.6802085817609886,0.5201761595423006,0.4856986723877995,0.8418754502857202,0.0,0.2284613547204323,0,1,1,52.64344390439649,78.23284530174128
1.0,0.0,0.4554082276873226,1.0,0.0,0.0,0.6040235850081839,0.4585254877351962,0.4827066844970181,0.7893921147740686,1.0,0.4152541472112781,0,1,0,6.047092869638617,25.62132496988327
1.0,0.0,0.2247156221873513,1.0,0.0,0.0,0.6416851714848876,0.4631637664287862,0.6570323051736862,0.7897055203372815,1.0,0.3996462949870603,1,0,0,67.23382812413644,99.071723840184
1.0,0.0,0.2896019387263422,1.0,0.0,0.0,0.7200061694957876,0.4174137025914437,0.4923011614850324,0.8009723665710553,0.0,0.3208667597560914,0,0,0,52.61017351118284,24.07304290614
1.0,0.0,0.3733826295250525,1.0,1.0,0.0,0.7880588581975381,0.3572866771933367,0.6220596821626997,0.741746976125794,1.0,0.4417934820453637,1,1,0,39.10481857702404,92.3373264587713
1.0,0.0,0.4141349867800666,1.0,0.0,0.0,0.5786111166228446,0.2958329823176059,0.459919149632477,0.794767631674802,1.0,0.3650356681530826,1,0,0,-5.202929690395493,13.41052498956752
1.0,0.0,0.3740557993775838,0.0,0.0,0.0,0.7502448791084709,0.4231191100034608,0.5176259991661813,0.7916342253107587,0.0,0.302116015446993,0,1,0,36.016119870007145,37.21692500938328
1.0,0.0,0.3806158956172034,0.0,0.0,0.0,0.6038909353550078,0.2760446780661021,0.5187760097357286,0.8777169717848622,1.0,0.458231949540602,0,1,0,5.870026217640827,19.16733125978535
1.0,0.0,0.430332032243748,1.0,1.0,0.0,0.6117688654997048,0.5237992150209311,0.4734187094056624,0.8064008316185498,1.0,0.277624630898529,1,1,0,-35.72751882161563,51.375623607503314
1.0,0.0,0.3386729110465303,1.0,0.0,0.0,0.5682126411613256,0.5364220580017716,0.6616180103536634,0.7988022011789007,1.0,0.46306968015348,1,0,0,88.1890664709355,87.62642937517366
1.0,0.0,0.2029176108503694,1.0,0.0,0.0,0.6226589942800249,0.4220879132465636,0.5305614283874048,0.8164799053218882,0.0,0.3442583111816131,1,0,0,51.67342593184193,-9.297526980379246
1.0,0.0,0.3154267194739955,1.0,0.0,0.0,0.6754969265788339,0.4831824714630973,0.4878321721330694,0.8352930763536581,0.0,0.3086473472803147,0,0,1,-44.37159578756837,9.237281151725746
1.0,0.0,0.3224193805142822,1.0,0.0,0.0,0.7982355934109829,0.3844692153426333,0.4710216890815959,0.8597009581214846,0.0,0.3577146642122713,1,0,0,24.392562061609063,131.7620188374823
0.0,0.0,0.2959423524240204,1.0,0.0,0.0,0.5891706837545801,0.4490245714024825,0.5672521206942428,0.7240276025353698,0.0,0.4065900443646758,1,1,0,79.00685771029146,81.2085247058356
0.0,0.0,0.4417040280399933,1.0,0.0,0.0,0.6127178744110358,0.5469158869449444,0.4798797251362633,0.7814601187306331,0.0,0.2856485881702054,0,0,0,0.2714927892286312,15.338028923698104
1.0,0.0,0.2977305452329994,1.0,0.0,0.0,0.6978169364623406,0.3473566136717079,0.4885414242738582,0.7832617741955694,1.0,0.5226065402350049,1,1,1,61.26796340030024,-9.967891877451592
1.0,0.0,0.4028153105805918,1.0,0.0,0.0,0.5766973905095911,0.3289673065888826,0.531564234978004,0.83900102381499,0.0,0.453491852732036,0,0,0,-16.353124997532415,6.201169056546181
0.0,0.0,0.4069615457551882,1.0,0.0,0.0,0.5943679940704726,0.3837012919275769,0.574216282322737,0.8058905175087479,0.0,0.4722588115819007,0,0,0,34.990073655993164,31.51169744244573
0.0,0.0,0.2590369480305456,1.0,0.0,0.0,0.6795741839542736,0.5008391331247658,0.4900350325003433,0.7418484416680571,1.0,0.4614114882504422,0,0,0,18.89705659764719,120.50178621927188
1.0,0.0,0.3251281377723423,1.0,0.0,0.0,0.6075607042087936,0.4892348035138854,0.4831775197676464,0.7906202301011703,1.0,0.3587333317376719,0,1,0,47.78774162272185,22.82386635300185
1.0,0.0,0.3911001435607245,1.0,0.0,0.0,0.5454121062684801,0.4355735838572626,0.5556418671681251,0.8122349185268829,0.0,0.4903840659647818,0,1,1,-24.913130299094924,58.855565099054296
0.0,0.0,0.4309312893655626,0.0,0.0,0.0,0.7535909126823863,0.5303698008587749,0.5430639297874765,0.7414812200321206,0.0,0.4866653353032678,0,1,1,4.549230449423525,30.54001093850449
0.0,0.0,0.324498080879035,1.0,1.0,0.0,0.5517114733631975,0.4173619351666888,0.4971453059472348,0.7912877198103454,1.0,0.1032277235302955,1,0,0,70.6186065035489,50.42532138961226
1.0,0.0,0.341690588262813,1.0,1.0,0.0,0.6412748395884383,0.4755404976843324,0.4698601922278468,0.822637565664735,1.0,0.408288373928668,1,0,0,25.2271506836662,42.06205868964126
1.0,0.0,0.4212108509876087,1.0,1.0,0.0,0.7358210244369316,0.4920226267942945,0.5089096143169893,0.8012519105732951,0.0,0.3828390875881435,1,0,0,21.98536735687752,71.30686088126716
1.0,0.0,0.410166459881319,1.0,0.0,0.0,0.7423916704518456,0.4088358227445553,0.477543353585496,0.77938450469384,1.0,0.3995208765007619,0,1,1,-6.240844362663012,36.54591314326656
0.0,0.0,0.3764309161587004,1.0,0.0,0.0,0.6469783080009814,0.3544573862616575,0.6844356631652614,0.7755963443487575,1.0,0.3004635577813377,0,1,0,41.356169460488125,39.28590106985038
1.0,0.0,0.1552258352042494,1.0,0.0,0.0,0.5289313550325133,0.4234474924320265,0.5400008112820399,0.8587965108203224,1.0,0.1672774448602007,0,1,0,30.82219026085172,23.375594526180333
1.0,0.0,0.298683279616182,1.0,1.0,0.0,0.7936805024740075,0.5134866911154399,0.5922723964365171,0.769005624863253,0.0,0.5331168151531908,1,0,0,49.849781852433445,68.15102611269687
1.0,0.0,0.4303274375676911,1.0,0.0,0.0,0.5640273432452286,0.4477583149060019,0.4921007197011454,0.8220786266747608,0.0,0.590489044632092,1,0,0,5.477338353057085,45.88134621286661
1.0,0.0,0.2281447463084475,1.0,0.0,0.0,0.5268791711057226,0.5222484844204145,0.7391655484093211,0.8189444938687243,1.0,0.3481581036787354,1,1,0,58.14655669245939,128.38335095703115
1.0,0.0,0.2662077512168043,1.0,0.0,0.0,0.7805783455908902,0.5254599207874661,0.4673408201418084,0.7641092408067045,0.0,0.3368382924745009,0,0,1,22.09587364840865,49.06273906404121
1.0,0.0,0.2086642651467782,1.0,0.0,0.0,0.5405130485789136,0.5090985388899917,0.5039334466388582,0.7962027821683259,0.0,0.5279324489177242,1,0,0,51.36633697425836,2.780398201304706
1.0,0.0,0.4318462642356293,1.0,1.0,0.0,0.7188808888372069,0.2638227030064901,0.5721692717822372,0.7309651390808838,0.0,0.4118571581885873,1,1,0,23.454285903526035,76.26084230527069
0.0,0.0,0.2454075077693239,0.0,0.0,0.0,0.5444134466824837,0.4611729775795217,0.5496717626158847,0.7522763429483322,0.0,0.250628450569171,0,1,0,28.70373374989056,63.22117150275727
1.0,0.0,0.3755721259874033,0.0,0.0,0.0,0.5880678192708584,0.473979500014094,0.6518046646805706,0.7604138434921207,0.0,0.3065086802076084,1,0,0,21.718152448503268,32.11406143295696
1.0,0.0,0.4022594607771459,1.0,0.0,0.0,0.658183293176239,0.4841950393198486,0.5091662283974063,0.8213298199470558,0.0,0.421226490179051,1,1,0,34.1072350316512,4.203735543911726
1.0,0.0,0.212376775352589,1.0,0.0,0.0,0.5277759235027204,0.4711205371276986,0.4406703892578688,0.7776480803488792,0.0,0.4733141542506431,1,1,0,49.84830469179899,87.32714305725946
1.0,0.0,0.3834281536240785,1.0,0.0,0.0,0.5249372501861821,0.3417311029507947,0.6273225575381332,0.8056973758433346,0.0,0.4329204800531548,0,1,0,-71.50863472745745,51.19188546467024
1.0,0.0,0.4501898315951037,0.0,0.0,0.0,0.5207965687505757,0.3992540377486413,0.4496585101735924,0.7046390261265094,1.0,0.3199077615290122,0,0,0,11.726988094547943,21.504373190356063
1.0,0.0,0.3633109163187958,1.0,0.0,0.0,0.5298011058010956,0.3876957386623134,0.4419735160978899,0.7681039436861222,0.0,0.5406385899520195,0,0,1,11.034909399976804,35.19914289748649
0.0,0.0,0.3332629631042139,1.0,0.0,0.0,0.6253697530009212,0.3410360667847246,0.5452012615302941,0.7828930014762285,0.0,0.2228325055711209,0,1,0,8.709861103854891,18.15954578386492
1.0,0.0,0.3525827550082255,0.0,0.0,0.0,0.5989871654478814,0.451756838999063,0.6157923880057177,0.7514449229942992,0.0,0.3576651425744006,0,1,1,49.62878023041304,3.9681508573647903
0.0,0.0,0.3221034936986288,1.0,0.0,0.0,0.5245459153597596,0.4892076804883775,0.5412403061969794,0.775250568349277,0.0,0.5231107649661038,0,0,1,-5.104940267435669,52.67688919081826
0.0,0.0,0.3736072600142907,1.0,0.0,0.0,0.7196373885086208,0.516354897516591,0.6396087388234439,0.7575635582647693,0.0,0.4447843748625387,1,1,0,40.303956053480825,35.865042673238015
0.0,0.0,0.2794663528952554,1.0,0.0,0.0,0.6378170474892713,0.5249540540628475,0.6918737252285792,0.7989285732016727,0.0,0.3048066492221569,1,1,0,-12.20496417812256,22.51853952774584
0.0,0.0,0.4553703551474279,1.0,0.0,0.0,0.5356793728377948,0.5077819099111389,0.5751272698722261,0.7422177647779136,1.0,0.3862003239962542,1,1,0,88.84444162157334,69.19465285366542
1.0,0.0,0.2845173434379021,1.0,0.0,0.0,0.7051260363619116,0.5450274061111415,0.5186802816550979,0.8151863981346867,1.0,0.3134998259287831,1,1,0,73.03484230795893,103.9130631084227
1.0,0.0,0.4618793959556539,1.0,0.0,0.0,0.5858437806710046,0.3510926401284568,0.5561007103546266,0.8281893424470107,1.0,0.3889808425827998,0,1,0,-36.2613058812397,14.03573142307361
0.0,0.0,0.3853594005173246,1.0,0.0,0.0,0.6403021895826192,0.4951104469091632,0.5663122409336554,0.7933141193209223,0.0,0.427670906245329,0,1,0,57.76434109559894,32.729437368286554
1.0,0.0,0.3438936205159796,1.0,0.0,0.0,0.8971058052553076,0.4797302804047748,0.5235975751460558,0.7757636795291614,0.0,0.1542409145270268,1,1,0,-7.598253677383603,51.48778860529372
1.0,0.0,0.432211231456617,1.0,0.0,0.0,0.6855759132255793,0.4421438690500779,0.5392435183012108,0.7761538202654334,0.0,0.3342210787415476,1,0,0,31.491228938580893,56.82758333510208
1.0,0.0,0.3880295030870973,1.0,0.0,0.0,0.5662560386155927,0.3829395408812687,0.7802941010078446,0.796507953961273,0.0,0.3998415639714564,1,0,0,14.050038661820455,89.89785779011419
1.0,0.0,0.4426000266544512,1.0,0.0,0.0,0.7728087848533487,0.4608791092877309,0.5865668089942573,0.77529599261169,0.0,0.2926255869235244,1,1,0,12.68997013659581,114.29539788201834
0.0,0.0,0.3284383788034279,1.0,0.0,0.0,0.7336636226755506,0.46576659925836,0.5473490992136085,0.8139894193531616,1.0,0.2977047600506164,0,0,0,34.24639696252926,-5.591030950103342
0.0,0.0,0.3328300728753803,1.0,0.0,0.0,0.5864753555331164,0.3068257227247633,0.5778599781462633,0.7478127841754052,0.0,0.3944821949087493,0,1,1,21.3410757905093,52.8597146039
1.0,0.0,0.3470532041477162,1.0,1.0,0.0,0.5506331524761695,0.3617908209038743,0.5625088235534839,0.752871711175745,1.0,0.6391419054334004,1,0,0,5.999218549100206,73.82630636819749
0.0,0.0,0.3222355144572577,1.0,0.0,0.0,0.5900740500981975,0.5197489375138103,0.5961188476373046,0.8237500696199977,1.0,0.4455492804180046,0,0,0,9.875839567082908,35.11992364990847
0.0,0.0,0.2948345357823023,0.0,0.0,0.0,0.7285881255611406,0.5443637697047187,0.4993501401258783,0.7862752783486276,0.0,0.5861347305309614,0,1,0,43.91818722574353,38.9896518973712
1.0,0.0,0.4270162557722929,1.0,0.0,0.0,0.7330419304536596,0.3841846367236581,0.5364386897744098,0.8666309663151471,0.0,0.3768277945216241,1,1,0,37.55915713298017,63.7862739363815
0.0,0.0,0.4290324664872519,1.0,1.0,0.0,0.5948467552792761,0.3963720710041942,0.5834130242155674,0.797764906548121,1.0,0.4333411356829136,1,1,0,-14.450435331705457,53.33623901972763
0.0,0.0,0.3570032251875853,1.0,0.0,0.0,0.5938239865258333,0.5442291867942612,0.4512127168487761,0.8008176409667129,1.0,0.3498931956367944,0,0,0,22.29657308972795,58.3037489011627
1.0,0.0,0.3653943418978059,1.0,0.0,0.0,0.5246002216187998,0.4883588180171482,0.5682370209094871,0.8751907339339552,0.0,0.3666046111061994,0,0,0,17.594282320066675,16.368495774308375
1.0,0.0,0.3468058727334385,1.0,0.0,0.0,0.6544055740210935,0.4285470406101357,0.6137623028836123,0.7708547277886838,0.0,0.4590114719519929,1,1,0,53.68383481604042,76.04225900090677
1.0,0.0,0.4170250753886622,1.0,0.0,0.0,0.9454797550809824,0.4757969897909236,0.494115071385183,0.7947859635378587,0.0,0.2658550244215846,1,1,0,62.45314901592292,91.61652371153238
1.0,0.0,0.3562785175107576,1.0,1.0,0.0,0.665254147546782,0.4187853751773862,0.4557692984274021,0.75274433505644,0.0,0.3477423939334798,0,0,0,4.698503527964571,2.7591734896743354
1.0,0.0,0.3790140180991512,1.0,1.0,0.0,0.6770261796684732,0.4450450400689066,0.5327258232026435,0.8251511732712572,1.0,0.5828727073022861,0,0,0,-7.272975977775314,31.227474912000904
1.0,0.0,0.3678310075639137,1.0,0.0,0.0,0.5560713174600095,0.4952980598843085,0.4611243608766636,0.7230711313506627,1.0,0.4028298143472693,0,0,0,13.196737265374717,20.86637256812571
1.0,0.0,0.1605970708172772,1.0,0.0,0.0,0.6388804998915292,0.4759250331246082,0.5349363049196286,0.8515575454185467,1.0,0.45388386899436,1,1,0,105.0022915046664,102.35082127650682
1.0,0.0,0.4481539786394667,1.0,0.0,0.0,0.62877609218799,0.5370011979598267,0.5276793693082644,0.8391775274940275,0.0,0.3809196273275976,1,1,0,17.05682638557258,169.62693057527616
1.0,0.0,0.4323289435324961,1.0,0.0,0.0,0.5737895813826535,0.5277237144384495,0.6063288189114128,0.7826560548234313,0.0,0.3804895248354751,1,1,0,20.407987680178884,77.1436207122307
1.0,0.0,0.3759699420674648,0.0,0.0,0.0,0.6507914099438097,0.4719561977787526,0.5107328119679928,0.821686544015044,0.0,0.2618406276830498,0,0,0,11.08298236936648,-11.764875604560793
1.0,0.0,0.3150009619666413,1.0,0.0,0.0,0.7940848660318014,0.4978361187202223,0.5071879403819193,0.835107019007336,1.0,0.3681472436157951,0,1,1,-27.798682858094608,24.733828160071777
1.0,0.0,0.4064975143455219,1.0,1.0,0.0,0.6130316210324761,0.4014977634771416,0.6500239029981019,0.7596830002631552,1.0,0.3395018999590951,1,1,0,20.226670624857068,27.575406540353228
0.0,0.0,0.4508854827175941,1.0,1.0,0.0,0.5324930518207638,0.4901697697737824,0.6983259935659842,0.7863242828975776,0.0,0.4314423348773107,0,0,1,30.658771212473656,56.242232790826826
1.0,0.0,0.3097462259136559,1.0,0.0,0.0,0.6033369818047472,0.4334099916291191,0.5299702802200956,0.799899529511872,0.0,0.4686088848270828,0,1,0,5.197558782186125,95.8543203129756
0.0,0.0,0.2759301745924843,1.0,1.0,0.0,0.6791992284549427,0.2338294782427023,0.4963553027471442,0.8047996548341095,1.0,0.2234204815248116,1,0,0,42.08560864734097,81.64955755562971
1.0,0.0,0.2299354212902136,1.0,1.0,0.0,0.574320141973738,0.386601059835397,0.4677269511295101,0.7647712405868335,0.0,0.357416094703204,0,0,0,-4.854782654911357,36.28824687499379
1.0,0.0,0.356734663445638,1.0,1.0,0.0,0.5465275702246891,0.3513283305425501,0.5497058420206595,0.8588740109236239,1.0,0.3401325252683542,1,1,0,50.68283791633798,12.200201477626004
0.0,0.0,0.4143922912724072,0.0,1.0,0.0,0.5579853168480398,0.5379001768965509,0.5364854306014194,0.8603093712043757,0.0,0.5400859844690885,1,1,0,50.91515791121461,45.16158590690603
0.0,0.0,0.3309004059256519,1.0,0.0,0.0,0.5367282433624635,0.4811481212619446,0.737661207826259,0.7842403344528739,0.0,0.3317207828447812,0,0,1,2.567307185799411,-40.42986664779438
1.0,0.0,0.3269525785314643,0.0,0.0,0.0,0.5970952783372897,0.464459516080709,0.5691878244305508,0.8201663456081026,0.0,0.2575252614069728,0,0,1,-41.593809756392346,-4.508499894878831
1.0,0.0,0.2462900504726175,1.0,0.0,0.0,0.6572994226301802,0.5161455983907375,0.6919690257691304,0.7330159345115639,0.0,0.2964993310595788,0,1,1,-54.60418533529912,42.74030193902677
0.0,0.0,0.3920077904354748,1.0,0.0,0.0,0.6093498585229189,0.3860717610013684,0.5141479108419498,0.7849096153929225,1.0,0.2971934596697776,1,1,0,57.15678560975075,30.500989558325266
0.0,0.0,0.431786830985927,1.0,0.0,0.0,0.5662194439862054,0.4690287230783054,0.5408780348526789,0.8271281561405857,1.0,0.2480952771582867,1,1,0,85.31230087130996,16.14729234779913
