Length of Username,Sex,Is Professional Account,Country Block_1,Country Block_2,Number of Followers,Is Joined Recently,Number of Posts,Number of Mutual Followers,Percentage of Following,Is Business Account,Number of Video Posts,Class,Is Verified,Is Private,Mean Post Likes,Length of Biography
0.4520968357588139,1.0,0.0,0.0,0.0,0.4515906317608925,1.0,0.6339159662734526,0.4711758021829835,0.7875384302514321,1.0,0.4868509904583569,1,1,0,26.81646809450063,36.772837801490496
0.5979185009393716,1.0,0.0,0.0,0.0,0.3450996009472259,1.0,0.5562574830278588,0.2720387583396165,0.8220982718148675,1.0,0.5621921575515737,1,1,0,-73.5638464669668,84.3511704771081
0.4586109754786719,0.0,0.0,0.0,0.0,0.3988421006335174,1.0,0.5369770150305828,0.3335578280776484,0.8049984843835214,0.0,0.5670678522416212,1,1,0,44.51234857818362,68.1674056971305
0.3636550807562212,1.0,1.0,0.0,0.0,0.3529869797946481,1.0,0.5541406983911341,0.3528195806332908,0.7763405382214719,1.0,0.4443420391144496,0,1,1,5.9415837126002655,31.22669094638883
0.5234795605796226,0.0,0.0,0.0,0.0,0.2590369480305456,1.0,0.6795741839542736,0.5008391331247658,0.7418484416680571,1.0,0.6290722303529952,0,1,0,-99.15679446284751,5.321863266840218
0.6276763292362096,1.0,1.0,0.0,0.0,0.3973260959721447,1.0,0.5477490850924788,0.4996645180473376,0.8442297427089209,0.0,0.5239375034338655,1,0,1,63.82037188515668,21.59226905540324
0.5664616496872432,0.0,0.0,0.0,0.0,0.4527485672862304,1.0,0.5995539574572608,0.5203685685973345,0.7755261702283951,0.0,0.6803111500992738,1,1,0,114.41221313010888,71.77020800985406
0.5813354485693031,0.0,1.0,0.0,0.0,0.2632748767992341,1.0,0.5548115249724027,0.3866922021441383,0.7981666694905631,0.0,0.3757261127550239,0,0,0,-20.87553746655069,-62.98560283555548
0.3967627686300081,0.0,1.0,0.0,0.0,0.3234549979681461,1.0,0.5247448740339354,0.5300008681693485,0.7849223713615753,0.0,0.5475947014095578,1,1,1,-60.97085955740931,116.99161801088238
0.6584659117505383,1.0,1.0,0.0,0.0,0.4091558559086439,0.0,0.7231139173859774,0.404750588102896,0.8190478830736317,0.0,0.6332698657597439,1,1,0,15.312547516781354,51.06858420645972
0.3774952240679551,1.0,1.0,0.0,0.0,0.2661853280666437,0.0,0.7091866973372805,0.4153058096590701,0.7829278129865416,0.0,0.50611928155373,1,0,1,128.67821130463102,106.85737045785056
0.4187500165493108,0.0,1.0,0.0,0.0,0.2728331436139034,1.0,0.7199237191061701,0.4982799143834863,0.8144263833088579,0.0,0.551578296202243,1,0,0,17.384622247032414,82.31287633410899
0.6335193549794452,1.0,1.0,0.0,0.0,0.318335105717922,0.0,0.6080018655809559,0.3678041456304258,0.7962424595541555,1.0,0.6989871773574275,1,0,1,-51.77243683026472,-29.32265477759948
0.399795851430527,1.0,1.0,0.0,0.0,0.2815258981031203,1.0,0.6176391251171395,0.2952244896091112,0.7553912034821062,0.0,0.4208429521416867,0,1,0,-16.464959385997023,-72.09667745710496
0.4797830001522812,1.0,0.0,0.0,0.0,0.4285666077281758,1.0,0.5969266803350015,0.4183225635544921,0.7324194537408428,0.0,0.5206097535108716,1,1,0,-20.345376394101063,76.77496964735647
0.4291947396392898,1.0,1.0,0.0,0.0,0.2173842334356882,1.0,0.554219185693459,0.5218255511326417,0.8144652707547353,0.0,0.5768509544446866,0,0,0,35.32916569097978,-32.092848749913415
0.8544956045921701,0.0,0.0,0.0,0.0,0.3618949590770238,1.0,0.5564083687342203,0.4239735790757084,0.7960652730112638,0.0,0.6161227411790866,1,1,0,91.51702003794594,22.240740489878345
0.7136591167726151,1.0,0.0,0.0,0.0,0.2511168761350348,1.0,0.5586064821339215,0.3133301495689943,0.8003530647393823,0.0,0.5592970667621238,1,1,0,-76.71108865434097,6.030685449026066
0.4643580199490791,1.0,1.0,0.0,0.0,0.1605970708172772,1.0,0.6388804998915292,0.4759250331246082,0.8515575454185467,1.0,0.5554394018074356,1,1,0,31.620450744429046,-11.757220601849184
0.4286902746314986,1.0,1.0,0.0,0.0,0.3999048417098994,1.0,0.6787278082455581,0.5199889449186671,0.7892482988918542,1.0,0.4660989330775404,1,1,0,129.21890987421176,125.91432984659286
0.3822264211930141,0.0,0.0,0.0,0.0,0.3623205537679504,0.0,0.541225219857919,0.4983935112844532,0.7331885573604535,1.0,0.6349206503522503,0,1,1,-7.828890102041214,28.576477445475945
0.4985702177817368,0.0,0.0,0.0,0.0,0.2719428218113668,1.0,0.5554969098629294,0.5328049410597617,0.7677837294589978,1.0,0.6330742070106175,0,1,0,16.41213971130601,6.14396225529687
0.6625187644480235,1.0,0.0,0.0,0.0,0.4340313349542044,0.0,0.7060508674903891,0.3073553644624532,0.8025913741927901,0.0,0.6409383306354346,1,1,1,-55.43922039556391,14.46585137741419
0.4415417393781736,0.0,0.0,0.0,0.0,0.2453111691157043,1.0,0.5944199804511269,0.4172554194713481,0.7475412136609633,0.0,0.7009634071242905,0,1,0,-5.374153114455819,94.98479849218192
0.4555717750228244,1.0,0.0,0.0,0.0,0.317406004012384,1.0,0.7053473680816021,0.5483230027119895,0.845861716288506,1.0,0.4513689154616416,1,1,0,-26.28339006644915,89.80341729338598
0.8124900993974217,0.0,0.0,0.0,0.0,0.4354006690868131,1.0,0.6085646908621667,0.5350470293657124,0.774621756676656,0.0,0.5978866876995188,0,1,0,55.00137210719589,-4.790943696714223
0.575106858698413,1.0,0.0,0.0,0.0,0.4212108509876087,1.0,0.7358210244369316,0.4920226267942945,0.8012519105732951,0.0,0.67889220547713,1,0,1,-80.1033446824261,56.22035085161661
0.4852089698369606,1.0,1.0,0.0,0.0,0.4145207153611533,1.0,0.5597947784312898,0.3580296545669386,0.7375187535257897,0.0,0.5566621330840118,0,0,0,-38.166589447495255,146.5832417473736
0.4422052861549448,1.0,0.0,0.0,0.0,0.3926221856611357,1.0,0.649627739388807,0.425873118301132,0.8664993862453306,0.0,0.7334607693774741,1,0,0,19.538746148971523,38.8069476752715
0.4114189257085336,1.0,0.0,0.0,0.0,0.2654429125972974,1.0,0.5732795733154847,0.4956316583468118,0.7954126120486003,0.0,0.4346279886433841,1,1,0,111.1289325491048,68.10375084172034
0.6652673635811862,1.0,1.0,0.0,0.0,0.3954965412448102,1.0,0.6606577948458535,0.4777351668982718,0.7899090869101603,0.0,0.6763934328169805,1,0,0,-42.17517761493182,105.86336320121865
0.651941607639482,0.0,0.0,0.0,0.0,0.2638947198332159,1.0,0.5223227621676275,0.5134420488148279,0.8107214454416707,1.0,0.554584981276196,0,0,0,15.278670677249089,136.46300066440955
0.6458498116393938,0.0,0.0,0.0,0.0,0.2039118822417595,1.0,0.5795388553986267,0.3910548955336529,0.7719816095784053,1.0,0.4995289029751402,0,0,0,-20.981034338139068,194.56771340559493
0.4873582942413312,0.0,0.0,0.0,0.0,0.38796237131661,1.0,0.5826546855513096,0.4905390755898468,0.8367539821083912,1.0,0.5588041846902239,1,0,0,47.28638177124464,54.87207094231993
0.4781651869510208,1.0,0.0,0.0,0.0,0.3085980714339825,0.0,0.6244647797684286,0.5332525480944617,0.8060234411978358,0.0,0.5604281738952765,1,1,0,85.96686294811852,94.73782963960502
0.5426408144300773,1.0,0.0,0.0,0.0,0.4411095498442958,1.0,0.5978302711372037,0.5098447183599836,0.8141201659862968,0.0,0.5499222585964538,1,0,0,225.5789653455834,6.174368997209086
0.3868756904496858,1.0,1.0,0.0,0.0,0.4157055416438562,1.0,0.6008235672755109,0.4032791259413493,0.7564255947170825,1.0,0.419549655174851,0,1,0,39.43068763383104,-88.29671593841871
0.649967547059656,1.0,1.0,0.0,0.0,0.3904881151887093,1.0,0.6369342542669684,0.49595989099611,0.8160507247792117,0.0,0.5122843034041565,0,1,0,-88.2727777731818,26.84977755185784
0.662566097854693,1.0,0.0,0.0,0.0,0.3831757209898118,1.0,0.6949417223423391,0.5129170809872109,0.8386023029647218,0.0,0.6602153524166999,0,1,0,22.337886962877576,208.1077958527228
0.701949827060222,0.0,1.0,0.0,0.0,0.26686508091488,1.0,0.6614193396043888,0.5311685744201462,0.8500139181496023,0.0,0.5774701540966669,1,1,0,80.16501576333741,32.45274657588222
0.489527601231962,0.0,0.0,0.0,0.0,0.3595414634806178,0.0,0.790714790215846,0.3542003123710662,0.8262042545249819,1.0,0.5955630613555225,1,1,1,64.77961007094834,88.32884044994748
0.3875145145217119,1.0,1.0,0.0,0.0,0.4293690388480342,0.0,0.5990932431510756,0.5099336962410737,0.7998644231967034,0.0,0.6398221268378796,1,0,0,41.03571901214884,117.5316069044038
0.4277483187774896,1.0,1.0,0.0,0.0,0.4376215024503579,1.0,0.6486103720433924,0.3638996394746413,0.8268586389477386,1.0,0.5898584550508252,0,1,0,60.82161694629514,9.946611117251564
0.6404909453752875,1.0,1.0,0.0,0.0,0.2805821281107747,1.0,0.5921132654322272,0.4410540570390084,0.7938430096823061,1.0,0.5159562674080695,0,1,0,110.58249234428476,82.54511110417745
0.4528509854262302,1.0,0.0,0.0,0.0,0.4395059772978555,1.0,0.6154566417639842,0.5021291219340135,0.8248383668389159,1.0,0.6379414597175681,0,1,0,-56.13332937321636,-5.275785778604117
0.953919152553035,1.0,0.0,0.0,0.0,0.4124242854056287,1.0,0.677934531966146,0.5177306468539238,0.7695173074961956,0.0,0.608558606954785,1,0,0,-44.55118381756011,15.860991400856491
0.5969385364880513,1.0,0.0,0.0,0.0,0.3155505968546689,1.0,0.6786539020682316,0.4552370981989749,0.8027763243234117,0.0,0.4931588233733028,1,1,1,-43.90158240174004,63.04136688675167
0.522037165348929,1.0,0.0,0.0,0.0,0.3819372905429996,0.0,0.5464642668872184,0.5399508041504831,0.7996786082861249,1.0,0.5978194830496046,1,0,0,183.3485639682289,106.08339267922004
0.5317330158698852,1.0,0.0,0.0,0.0,0.276366229646541,1.0,0.6041941470742475,0.3142933092694498,0.8198341807767502,1.0,0.5520990098746545,1,1,0,3.2397227465276988,117.0689556435712
0.6066812237085514,0.0,1.0,0.0,0.0,0.3311110024820467,0.0,0.5228282548860704,0.3663819738462884,0.7957038085112688,1.0,0.5518830564280497,1,1,0,86.71475475226774,-18.546588823088285
0.5900770217217587,1.0,0.0,0.0,0.0,0.2203378099429258,1.0,0.7717852442851234,0.389462371733178,0.8156102372107712,0.0,0.6121284381063467,0,0,1,4.17836190719644,18.824337418993625
0.6569513908723645,0.0,1.0,0.0,0.0,0.3148644863121395,1.0,0.5302399680483719,0.4686116957686134,0.8018337596093588,1.0,0.52457738133885,1,0,0,-75.19432125710672,45.90159277248527
0.7892660871015821,0.0,1.0,0.0,0.0,0.3987923011282155,1.0,0.6657960227486504,0.4857886412787955,0.7701121445795686,0.0,0.452321442832118,1,1,1,17.31085747401776,51.61012164982216
0.5356828843797866,1.0,1.0,0.0,0.0,0.298683279616182,1.0,0.7936805024740075,0.5134866911154399,0.769005624863253,0.0,0.5286269308591719,1,0,0,27.90317719747692,69.69873270316916
0.4151653079629764,1.0,1.0,0.0,0.0,0.4234024621792747,1.0,0.6530582906097712,0.277518350552597,0.7951206841496334,0.0,0.4808325614719428,0,1,0,41.96059672733449,193.69486984350965
0.5183975190346285,1.0,1.0,0.0,0.0,0.3932040116339473,1.0,0.717281227618061,0.4644354282932166,0.796302656080631,0.0,0.5405637486420339,0,0,1,31.17165523706169,3.959331783794376
0.5704027056599663,0.0,0.0,0.0,0.0,0.2879643243126234,1.0,0.5361797058823853,0.2774044353142439,0.8952586685270579,0.0,0.6449291698741895,0,0,0,61.66137959668088,134.4774317897147
0.4217580377358977,1.0,0.0,0.0,0.0,0.2720219774379581,1.0,0.6158320502760547,0.5066742590188417,0.7646167636706364,0.0,0.6615002811098475,1,1,0,-69.9174190536848,12.03360405131599
0.5859138294498683,0.0,1.0,0.0,0.0,0.3137781698053228,0.0,0.6084509328711858,0.5268982583648375,0.7292053145911968,1.0,0.700628320123108,1,1,0,34.59360953184074,58.12576306920163
0.7123816440070805,1.0,0.0,0.0,0.0,0.3559612250388339,1.0,0.5914504774053544,0.4722579550357555,0.7698276327722585,1.0,0.4940172275025473,0,1,1,28.236288398076542,-72.01591180403472
0.5358963966431933,1.0,0.0,0.0,0.0,0.4389645215900525,1.0,0.6253931283641825,0.4870078963874509,0.8138631472209491,1.0,0.5608866612454969,1,1,0,20.373026239057467,80.33569482772748
0.5389420814094824,1.0,0.0,0.0,0.0,0.3427484509684496,1.0,0.6366113322260792,0.3240711719916698,0.7873149170517038,0.0,0.6213332954733054,1,1,0,92.41606451402532,8.397841729511704
0.6896803904137956,0.0,0.0,0.0,0.0,0.4398823727620227,1.0,0.6058654132511133,0.4968537190074885,0.855518964533311,1.0,0.5523719617567935,0,1,1,80.13975370953952,246.9982177345554
0.5820224224993809,1.0,1.0,0.0,0.0,0.2483808329000706,1.0,0.7811869291581494,0.5419200562377751,0.8019130676296506,0.0,0.6310654645111522,0,1,1,4.317634842626728,59.72541171465631
0.4440008161670894,1.0,0.0,0.0,0.0,0.415318227631528,1.0,0.587753953537419,0.429824514303167,0.770007742009115,0.0,0.667411346133265,0,1,1,71.22240490877438,66.30462648228546
0.5016380984689405,1.0,0.0,0.0,0.0,0.4406840871204633,1.0,0.6039703699648805,0.2760668888938244,0.8215984648705797,1.0,0.6066342184399884,1,1,0,75.90752355100918,20.76550076092232
0.4550883094207998,1.0,0.0,0.0,0.0,0.3911001435607245,1.0,0.5454121062684801,0.4355735838572626,0.8122349185268829,0.0,0.7505124754703091,0,0,0,-35.22797908559109,139.0189290629695
0.5094931799799527,1.0,0.0,0.0,0.0,0.2695897819387752,1.0,0.6001523831309098,0.3971767547647311,0.7649298746724041,1.0,0.5747700752567113,0,1,0,-50.80328034552085,91.210329507421
0.496921435900345,1.0,0.0,0.0,0.0,0.4003512207738557,1.0,0.5750419064154233,0.4563271877190545,0.7704541227767512,1.0,0.6226983357123544,1,1,0,67.35706194358546,53.349088201865854
0.5963456308591748,1.0,0.0,0.0,0.0,0.4075360534257832,1.0,0.6317871333994979,0.5146211902188689,0.8349303549673492,1.0,0.6095507630780455,0,1,1,37.78046954768054,188.3150816444937
0.6051700619277303,0.0,1.0,0.0,0.0,0.3056215001960453,0.0,0.7674436705298169,0.4188804257583864,0.8243540127160937,1.0,0.6354922383070156,0,1,0,-31.965500780367123,40.64983206635071
0.512615424309926,1.0,0.0,0.0,0.0,0.4077023896886645,1.0,0.5400436169176094,0.4924598705270298,0.794280498166732,1.0,0.5861419879114013,1,1,0,-30.20356152790479,45.55194317910368
0.7477762683576783,0.0,0.0,0.0,0.0,0.4566819628003343,1.0,0.577340864332244,0.4778983522995724,0.8142148479957291,1.0,0.5958661374324367,0,1,0,19.70677344173281,95.5213454780571
0.4278490986696068,1.0,0.0,0.0,0.0,0.4088020136805809,1.0,0.5326224090122965,0.476004126561351,0.8181095650348909,0.0,0.5577141446446359,0,1,0,-29.29220647344688,56.71295066124807
0.4588272756217737,0.0,1.0,0.0,0.0,0.3749706788463721,0.0,0.5563484728969159,0.4903430482222718,0.7448802500623897,0.0,0.657416791342686,1,1,0,-74.25382718612083,96.08875308372292
0.4324489399603931,0.0,0.0,0.0,0.0,0.4512504294471533,1.0,0.5385362635242842,0.475067653796089,0.7533505284651038,0.0,0.5731325120512989,1,0,0,3.541266916279984,67.66801124289391
0.517630693241021,1.0,1.0,0.0,0.0,0.4297716734575569,1.0,0.5680165969463778,0.5019118558578658,0.7927374493650817,0.0,0.5996054352416815,1,0,1,-44.29779850972749,25.37158722213362
0.38081609299178,0.0,0.0,0.0,0.0,0.2454075077693239,0.0,0.5444134466824837,0.4611729775795217,0.7522763429483322,0.0,0.5371054997087024,0,1,0,47.031447766741685,18.232565701191746
0.544986066174642,0.0,0.0,0.0,0.0,0.2996256742947605,1.0,0.628037770321955,0.4681141032419518,0.7868830858162305,0.0,0.5122028218961815,1,1,1,39.4229004226396,99.1335618514261
0.6809434715052525,0.0,1.0,0.0,0.0,0.352975671427969,1.0,0.6751372368606054,0.4468920801288731,0.8165358317838765,0.0,0.5785175004033157,1,1,1,-102.8231626422922,81.98177892645924
0.5287128139126737,1.0,0.0,0.0,0.0,0.3398538189794579,0.0,0.5246379970251764,0.4733684197766176,0.7824142741921339,1.0,0.5870309228227754,0,0,0,-82.33016261970086,-0.2675509066181263
0.5757638370284953,1.0,0.0,0.0,0.0,0.2131387284188918,1.0,0.6343612059552899,0.5182892039455348,0.876565617074724,0.0,0.6143456141592224,1,1,1,-2.213472195957948,-3.659296315660528
0.5286233056192684,1.0,0.0,0.0,0.0,0.3754451646126921,0.0,0.5964001163309636,0.5139108373244733,0.7939075397433516,1.0,0.5709351452569408,1,0,0,45.75741149748152,44.76518781039337
0.4156746208582038,0.0,0.0,0.0,0.0,0.3774646985663455,1.0,0.5664755966130802,0.5256949600817985,0.7750529851369294,0.0,0.4419549525525817,0,1,0,4.347348542451629,23.796520916594183
0.7865281963798698,0.0,1.0,0.0,0.0,0.4450225417506034,1.0,0.5999391444401526,0.4619500634648154,0.8706607040913641,1.0,0.6188060946648031,1,0,1,27.050146908333133,35.50055307939361
0.5431732437928414,1.0,0.0,0.0,0.0,0.4136907411862277,0.0,0.6002112944060733,0.5232789601873998,0.7289007772022992,0.0,0.3682106482229738,0,1,0,10.026310131308769,56.77431699467074
0.5758029950071266,1.0,0.0,0.0,0.0,0.341690588262813,1.0,0.6412748395884383,0.4755404976843324,0.822637565664735,1.0,0.5342229323850688,1,1,0,69.67635284429171,-17.311851011613186
0.5975264574741371,1.0,1.0,0.0,0.0,0.3822473995247479,1.0,0.6817266450027344,0.5396391972985475,0.7996304484991883,0.0,0.5913638401843399,1,1,0,7.244896603383933,26.390904279770123
0.6211416858496602,0.0,0.0,0.0,0.0,0.4524408473025535,1.0,0.6033696412664467,0.409109396772559,0.789667690242742,1.0,0.5221425888936909,1,1,0,79.11441011125807,66.19430761981963
0.4832197110836393,1.0,0.0,0.0,0.0,0.4284531288130774,1.0,0.7035592089966635,0.4724502274528317,0.7554410336132753,0.0,0.5406748056796882,0,1,0,72.30273985884317,143.54565746105996
0.4658897994914199,0.0,0.0,0.0,0.0,0.380216768970545,0.0,0.6566749925820802,0.4931358590219721,0.8432771673242437,0.0,0.5735310155476717,1,0,0,27.1671144061234,59.021724930142206
0.5394318170563387,1.0,0.0,0.0,0.0,0.4370504155622446,0.0,0.6342968790989846,0.3163033280217244,0.7201100857060556,0.0,0.7865271795824162,1,1,0,-12.769757036279213,105.59769756777509
0.4559651368422587,1.0,1.0,0.0,0.0,0.2726655815082107,0.0,0.6163548562302867,0.4508467014212358,0.7954361469875952,1.0,0.5753685495161046,1,1,0,145.38868792768147,41.07005241318539
0.6948001254305856,0.0,0.0,0.0,0.0,0.3050195147558693,0.0,0.586916312005015,0.376263377372159,0.8596346744727119,0.0,0.5497338623467289,0,1,0,79.5408308388354,177.1683711500822
0.3911810223601897,1.0,0.0,0.0,0.0,0.3540127851541053,1.0,0.5643179543915042,0.5050019860061749,0.8039218282069628,0.0,0.4863636096367585,0,1,1,54.64298179312148,-89.7058171509135
0.8719999791512691,0.0,0.0,0.0,0.0,0.3572898994712574,1.0,0.5335304150281581,0.5161341667545783,0.7768193412907832,0.0,0.6633766265121896,1,1,1,7.848245756788875,13.624710647196911
0.434220182300792,1.0,0.0,0.0,0.0,0.3011371621960137,1.0,0.5723168121885042,0.5370477502018811,0.7469927221474056,1.0,0.687033202201635,0,1,0,83.69213696319821,-167.2079734765908
0.4227610691258996,1.0,1.0,0.0,0.0,0.3914030796400287,0.0,0.640368303880819,0.2936219533010464,0.8457367488689621,0.0,0.596311135189468,1,1,1,43.0369938502574,5.298611411526835
0.3694600070523097,1.0,0.0,0.0,0.0,0.396702745179068,1.0,0.6857941862506194,0.519348084512134,0.805681956456809,1.0,0.5095512878350923,0,1,0,4.9963592686126965,281.3537010223789
0.5219035740564799,1.0,0.0,0.0,0.0,0.2370353558508799,1.0,0.5235393814189717,0.5093698724497251,0.8280224428933224,0.0,0.5404708784588139,1,1,1,133.1923106353421,-24.074256229820392
0.6083468347433796,1.0,0.0,0.0,0.0,0.2402335712519128,1.0,0.6038420199116974,0.4828393958024947,0.7395824601527499,0.0,0.6805766523897717,0,1,1,-19.508536115631287,49.53861063210714
0.5193028252777966,0.0,1.0,0.0,0.0,0.4250922748265635,1.0,0.5855609304306751,0.5295654929187116,0.7436740662074833,1.0,0.4616430503297305,1,1,0,74.22730396009374,56.63117326135925
0.4197100566189184,0.0,0.0,0.0,0.0,0.3983028486051678,1.0,0.5671899064541268,0.5261305036757231,0.7443431235445832,0.0,0.5815670845130174,0,1,0,-94.97553304022163,250.482415159906
0.5327294669419775,1.0,0.0,0.0,0.0,0.3162876561659929,1.0,0.5675581628107497,0.5371835652340957,0.7875758913969555,0.0,0.595419930826473,1,1,1,11.308652573750392,62.64498353458616
0.5408286754331985,1.0,1.0,0.0,0.0,0.450587102664779,1.0,0.582160203456721,0.3341358537230181,0.7733017085580621,1.0,0.7320196626956362,1,0,1,-112.36584834535776,69.03534406521064
0.4132086082220313,0.0,0.0,0.0,0.0,0.3501786522976834,1.0,0.5833858843990619,0.5207024304783334,0.7793608375068984,1.0,0.6836378385971988,0,1,0,30.38931606057968,150.33983260980918
0.4107478426382512,1.0,0.0,0.0,0.0,0.3052025053163711,1.0,0.5723558639578049,0.4948576336373746,0.8042654004566212,0.0,0.5583973970053077,1,1,0,91.32026263992093,148.49323444058496
0.5262563903921063,0.0,0.0,0.0,0.0,0.2713087795046847,1.0,0.6853549823849269,0.4668835419066592,0.798153755263952,0.0,0.6592907300394053,0,1,0,59.39829882939688,189.660684566439
0.4839565633360026,1.0,0.0,0.0,0.0,0.4252655962339743,0.0,0.6214221489830698,0.3860131316699604,0.8591409387044667,0.0,0.5925519145568017,1,0,0,-11.23914568911501,114.31816573238288
0.6751065044692175,1.0,0.0,0.0,0.0,0.337660564635163,1.0,0.6003114397569398,0.3973658491642074,0.7876554189138547,1.0,0.6492932386942021,1,1,0,1.194527023474638,115.32272299037022
0.4371252348830745,0.0,0.0,0.0,0.0,0.3528893825864274,1.0,0.5929264414043481,0.3915261786465154,0.7438693129611735,0.0,0.7011257161016036,1,1,0,-16.317419867027507,47.44537210648688
0.5550507137564505,1.0,0.0,0.0,0.0,0.3740557993775838,0.0,0.7502448791084709,0.4231191100034608,0.7916342253107587,0.0,0.694889428418413,0,0,0,60.90895231797406,18.60837469946296
0.5083346249142519,1.0,0.0,0.0,0.0,0.410166459881319,1.0,0.7423916704518456,0.4088358227445553,0.77938450469384,1.0,0.6452127109315696,0,0,0,41.47086436222183,21.89055625320476
0.5269775999232964,0.0,0.0,0.0,0.0,0.3991171434014691,1.0,0.6848347459740074,0.5043168301460945,0.8150268160328374,0.0,0.5079952494862848,1,1,1,-50.78989713850537,55.88620767366023
0.492209899383881,0.0,1.0,0.0,0.0,0.3209994981474189,1.0,0.572901359338298,0.4038806344958676,0.8305603665805423,0.0,0.4864857356760888,0,1,1,33.704844362047446,176.73378967271344
0.3915096782409862,1.0,1.0,0.0,0.0,0.3983468184788926,1.0,0.5524062386476554,0.542618000536323,0.8118177917052035,0.0,0.5827557070262549,0,1,0,-57.18887217026406,232.8859426621342
0.7282009038971171,1.0,0.0,0.0,0.0,0.3131262957907805,0.0,0.5920187295639001,0.5413811703266791,0.78907512055222,0.0,0.4168080772696573,0,1,0,92.48400282114578,-4.954738209610483
0.5345329854412828,1.0,0.0,0.0,0.0,0.2479109647672614,0.0,0.6395321941325408,0.5185163977551466,0.7834057695806136,1.0,0.6727486253086636,0,1,0,103.0457737663876,-10.685112504617592
0.514344350158409,1.0,0.0,0.0,0.0,0.2878212001925195,1.0,0.5220722417172579,0.4853985368985835,0.8124032640647755,1.0,0.6177567179918406,0,0,0,40.28178245281285,95.00607215813656
0.6765915917589952,0.0,0.0,0.0,0.0,0.3520590674366697,1.0,0.6233862502504127,0.3340433468618911,0.8155619172482482,0.0,0.4019454344660111,0,1,0,-3.412974530760497,-25.47759922833238
0.4573731980736745,1.0,0.0,0.0,0.0,0.2971973590201184,1.0,0.599339522829454,0.4576657244890603,0.8056470776402024,0.0,0.4903639873735117,0,1,0,-1.012391077008182,-92.85979930632828
0.7329927058119409,1.0,0.0,0.0,0.0,0.4256591488309603,1.0,0.6863696637407042,0.4752812502056117,0.8216066671341308,1.0,0.5100744146823107,0,1,0,-14.160100043971152,96.19646394874664
0.5827355225297086,0.0,0.0,0.0,0.0,0.3798207870449083,1.0,0.6070764482912957,0.3943450201005318,0.8093179124660801,1.0,0.5255462687703367,0,1,0,27.581610632515662,236.7551621126354
0.4941145257117985,1.0,0.0,0.0,0.0,0.4265294412311252,0.0,0.656378486104897,0.3595067278479666,0.7977156750397414,1.0,0.5112862575721154,0,1,1,-12.33417261300216,67.32254738736223
0.6322483261577393,1.0,1.0,0.0,0.0,0.3605237448961259,1.0,0.6675613831194611,0.436706791888246,0.7877511267679579,0.0,0.4748667358366114,0,1,0,43.73708110249409,25.47072227888468
0.5372185876058235,1.0,0.0,0.0,0.0,0.2820426184126788,1.0,0.5558145180135197,0.4660303667931875,0.8225180528108973,1.0,0.5014847512820787,1,1,0,-36.74546624127147,36.20984934508142
0.6272097386567368,0.0,0.0,0.0,0.0,0.289534239916717,1.0,0.5356699317667253,0.4992664866191275,0.7536617939439905,1.0,0.4407128804120083,1,1,0,-44.26955414146872,-3.1127394399510564
