Length of Username,Country Block_2,Percentage of Following,Is Business Account,Class,Country Block_1,Is Professional Account,Sex,Is Joined Recently,Is Verified,Is Private,Number of Video Posts,Length of Biography,Mean Post Likes,Number of Mutual Followers,Number of Followers,Number of Posts
0.5501743231376476,0.0,0.8201608983031624,0.0,1,0,0,1,0,0,1,-29.262041527446023,-20.405893321231403,170.88213722020657,145.0612090920681,34.92926933088616,-21.01321305632989
0.5011562035159559,0.0,0.772151169952711,0.0,0,0,1,0,1,1,1,129.30658873476955,116.11891464704428,62.1215535689546,96.81690333008322,-52.72179586011509,98.60492606745194
0.5567567197855839,0.0,0.7580809209844305,1.0,1,0,0,0,0,1,0,70.58970804587358,-59.59026959648001,138.94572433259447,22.857516351017345,27.34109222807361,-69.14953785759593
0.4944810918953961,0.0,0.7693025463366274,0.0,0,0,0,1,1,1,0,83.23846017327807,68.39366386535377,-4.397226232553365,-27.26818077131759,8.236371243778695,65.38677821569844
0.4470061563177743,0.0,0.7900588763291124,1.0,1,0,0,1,0,0,1,12.60363232810448,-44.63066693346576,157.05967582177698,20.99618281984161,27.554235496049163,130.4087857988307
0.4559651368422587,0.0,0.7954361469875952,1.0,1,0,0,0,1,0,0,1.2252515843469831,-29.99654503422994,93.2243780881964,52.78270941065673,30.366911300756204,184.31490549368743
0.537880497825891,0.0,0.8197551697695019,1.0,0,0,1,0,1,1,0,111.7637002940233,57.28686929944628,73.85416141665422,-61.98176433479982,-3.186797849062719,110.3154653254379
0.4606638845289321,0.0,0.7924735835676342,1.0,1,0,0,1,0,0,0,74.85947856864618,76.95858147948084,25.59386430099849,-112.5315994961894,30.77096010249617,190.5057706305833
0.6336998531579003,0.0,0.7943395280327953,0.0,1,0,0,0,0,1,0,132.0410362029656,4.8308103930222135,154.62646456473175,26.688984496228777,34.417582585800325,88.04072617746564
0.5048603958405691,0.0,0.8547051342528436,1.0,0,0,1,0,1,1,0,0.9683166457456238,114.80121299561878,-28.68464999935144,-10.42043856287495,115.4885980990384,34.36384884361697
0.434220182300792,0.0,0.7469927221474056,1.0,0,0,0,0,1,1,0,14.759743016020494,137.0622165095297,27.418968072731047,148.49258915371774,-33.448435488061726,101.04919523630224
0.4910374892915983,0.0,0.7912098078639882,1.0,0,0,1,0,1,1,0,117.4500267172638,163.53079324795215,131.2367207157502,13.622043432902174,-10.342665948456798,98.4787239518274
0.4610154573740734,0.0,0.7630682298633844,1.0,1,0,0,1,0,1,0,38.81971172786064,-15.35327697886073,82.00022791225476,106.80445455994678,27.31596388615276,40.25866104537475
0.4910826633082971,0.0,0.7861091806113428,0.0,1,0,0,1,0,0,0,-119.2391613231787,34.99530149033775,70.19065254665945,19.33725080694936,27.52741149828272,57.56367440194991
0.4916838097432119,0.0,0.7550119840072083,0.0,1,0,0,1,0,0,0,-47.99133117461398,-61.14459642519114,62.44656444946324,65.55162037220803,26.53125850314928,81.25543865677955
0.4074384069732099,0.0,0.8091751614094602,0.0,1,0,0,0,0,0,1,38.52695302682616,45.78858758395448,186.5773055635164,62.14671213477118,31.866779566026324,54.39250396523567
0.3809312202127638,0.0,0.8601932563439986,0.0,0,0,0,0,1,1,0,77.73457462640144,138.9662542103781,12.768369420525175,10.044894180202412,-153.9979176724528,48.30781616206404
0.4204079115013467,0.0,0.7751421450866148,1.0,1,0,0,1,0,0,0,-65.34699609033623,80.88062952159933,51.54726175192766,121.01428303297595,27.98776426688798,142.9153458982204
0.677952988711916,0.0,0.7579500687283017,0.0,0,0,1,0,0,1,1,73.32252483492186,48.13189724602898,62.75580748690081,71.12701808692056,48.57916397441336,110.94025232152714
0.4953988341475335,0.0,0.800361135670919,0.0,0,0,1,1,0,1,0,56.298824408955305,122.88492939539223,-47.73109140625176,104.7587888391834,82.33265966441708,79.3865550387676
0.3903759864814786,0.0,0.8281893424470107,1.0,0,0,1,1,1,1,0,28.1656178992942,75.56987939308942,63.48841310327452,136.65961981209605,-112.48881275852328,37.53800864512877
0.5539701535913464,0.0,0.8229129032622502,1.0,1,0,1,0,0,0,1,-18.821044046844925,118.01092541988302,61.48091624584416,-30.7473236879553,34.76374699106587,125.88983563774826
0.5571071734113963,0.0,0.7857893173841374,0.0,1,1,0,0,1,1,0,115.23699776168674,-8.106174470305277,99.85762765274217,169.8320089763669,35.05471766678688,57.31753832448839
0.4129671864399811,0.0,0.7598335198287933,1.0,0,0,1,1,1,1,1,48.76833024827879,165.73157612167176,53.1617738077878,-105.68842609943589,47.00004244711772,50.00653319632184
0.5033890299710684,0.0,0.7714358015916811,1.0,1,0,0,1,0,1,1,103.96349488488814,84.16278244090996,113.1904946575256,-83.61881624363446,35.85591234061233,125.38776114143856
0.5678523244630358,0.0,0.7310069781733903,0.0,1,0,0,0,0,1,0,26.187201405740595,36.96489676660352,91.6288989250484,339.9834008120865,31.992777302623303,53.23963355836855
0.8719999791512691,0.0,0.7768193412907832,0.0,1,1,0,1,0,0,1,-142.54142922791667,38.27599681932206,-62.35187354407532,-26.840207232941097,33.872979204772115,-47.3195791820425
0.4528509854262302,0.0,0.8248383668389159,1.0,0,0,0,0,0,1,0,4.336804567904622,104.91125920986188,73.0947529433169,93.04263087039924,91.27465637452926,41.69234920864494
0.4461278178246141,0.0,0.7692452565694825,1.0,0,0,0,1,1,1,1,57.35681430970117,133.38079344385454,70.72198535639879,-24.684277146393228,27.62096961441921,13.411993044417166
0.4884092220757718,0.0,0.7940043138983,0.0,1,0,1,0,0,0,1,51.25508786459841,27.15306665874332,162.09194618225743,49.728945213190144,29.31272413854124,54.82942545196771
0.7892660871015821,0.0,0.7701121445795686,0.0,1,0,0,0,0,0,1,-115.96823553011512,119.53274569720638,116.94215695867426,-94.69280381112472,31.768472838577125,-7.177154130906558
0.5696609711976313,0.0,0.7972689893675644,1.0,1,0,1,0,0,0,1,-182.93779159607132,16.98602086928294,61.96119107456277,134.18821049138484,33.08520853477181,-14.79327015430431
0.5762842878075174,0.0,0.8118551665665984,0.0,0,0,0,0,1,1,1,102.0704528959323,67.70103930269202,197.207535922942,72.1575162887008,-12.403826108443225,63.82937502478992
0.3555664351746227,0.0,0.7593294593493394,0.0,1,0,0,1,0,0,0,196.19457882758823,79.59781954577352,86.13907470620327,83.9448178492917,37.08715066401941,32.095448673218286
0.4642500615694181,0.0,0.7255003929394407,1.0,0,0,1,1,1,1,1,47.95146751504118,133.76757604358235,206.7135259391244,109.20329751899187,-1.224462953440165,73.78875812708914
0.6272097386567368,0.0,0.7536617939439905,1.0,1,0,1,1,0,0,1,-42.00102364809803,-96.69128544180772,114.04263424035452,147.7905793084669,34.91026922163354,83.00978529496469
0.4629086228703243,0.0,0.81443839162056,0.0,1,0,0,1,0,0,0,-11.266930405313214,-4.069916717140494,72.81632664090085,39.20354646708736,32.9996298301458,152.19164265571936
0.3978919052248097,0.0,0.7834726783077232,0.0,1,0,0,1,0,1,1,84.70265757969095,138.9663219692959,197.43247714133145,80.04890305612105,37.52640747504186,34.97640577118388
0.3978152819657166,0.0,0.8099612453935185,0.0,1,0,0,0,0,1,1,124.03444284704996,-112.23984004124986,98.81763833429538,76.34259795842691,27.617503330144324,-23.55789238052205
0.4532092553362962,0.0,0.8051526116303643,1.0,0,1,0,1,1,1,1,43.17908855182467,123.29770014882828,-107.06047630560596,271.56925073981824,64.67121093602749,83.33569841860955
0.5431732437928414,0.0,0.7289007772022992,0.0,0,0,1,0,1,1,0,139.1449056135247,80.05625346478668,52.97674501714179,46.50799596625371,-20.65848746360644,1.4498440742254672
0.5936491970284322,0.0,0.7959040105322299,1.0,0,1,1,1,1,1,0,78.84472005104467,29.564453412500285,-65.75900630307825,107.12164431698744,55.00603852053818,70.36598535621741
0.4266172343496818,0.0,0.8220281999178046,1.0,1,0,0,1,0,0,1,-198.3743383520536,62.85224078611495,87.3383860065343,-54.916373141315376,26.391192109426644,260.5755904626008
0.7107095486874156,0.0,0.8296589457622008,0.0,0,0,1,1,0,1,0,96.24167045182897,50.77836504791932,222.2929977579145,102.27291856798443,47.71877679728357,140.73617299250958
0.5956509270074397,0.0,0.8215548036680147,0.0,0,0,0,1,1,1,0,43.189594459418906,91.3427877666461,3.95043230099192,-48.87804364458064,-52.50203462806386,103.23019387976454
0.6688774875088931,0.0,0.8095359382158065,0.0,0,0,0,1,1,1,0,-19.0468621685348,157.2784563382797,44.65572329811287,-61.71046109754272,74.18689624241782,105.10371116070442
0.5169075264662656,0.0,0.7389362598885513,0.0,0,1,1,0,1,1,1,141.8308178034385,68.31481558436859,105.4646132182537,135.98068479172383,15.386691792861606,124.86235378432237
0.5692367740202587,0.0,0.7253992878571338,0.0,1,0,1,0,1,0,0,200.11586132408328,-3.792557733484312,134.37353362896735,214.6822409812032,33.27509607542198,95.658023956677
0.651941607639482,0.0,0.8107214454416707,1.0,0,0,0,0,1,1,0,66.01135342637312,135.4252897926529,-1.6713070957065383,64.09254081466263,108.1121508259075,66.38287838612891
0.6183083525995485,0.0,0.8040716148204875,0.0,0,0,1,1,1,1,0,81.4802448776158,67.36932062077645,108.80989757740068,98.64929418493696,9.801004699519735,18.67658744362556
0.5311843200193164,0.0,0.8268115538105217,1.0,0,0,1,0,1,1,1,69.39704090627706,42.54676974191205,-46.698776107821175,187.17732238657425,-69.67576161102272,109.47021195196658
0.3812137314334037,0.0,0.7827381197857239,0.0,0,0,0,1,0,1,1,82.0038574863545,104.23052207484638,109.56933084198148,78.75475278483017,82.15835406858287,5.88616813902766
0.5370876931763696,0.0,0.8439940021468537,0.0,0,0,1,0,1,1,0,75.238044048646,78.63155800000361,114.49406759602115,226.9821414979072,91.34407226252706,65.23203695667503
0.4260331689755797,0.0,0.7962027821683259,0.0,1,0,0,0,0,0,0,81.37933502152902,-93.94112282921864,91.8187331889586,135.62223254966096,30.28465698820739,119.007935870493
0.4229550867488861,0.0,0.8650453508415602,0.0,1,0,0,1,0,0,0,-116.79283288685484,-25.27996925945793,160.616711398073,127.71118791087903,31.626107672742496,189.6864295605941
0.3769454191698364,0.0,0.790662842062678,0.0,1,0,0,0,0,0,0,-23.855353099191305,-31.87814925784199,86.01908447704032,-55.97473924319493,29.101892059353823,161.08840482863735
0.4227610691258996,0.0,0.8457367488689621,0.0,1,0,0,1,0,0,0,158.46228186400302,46.53821876671978,117.7627264539863,112.75587565382172,28.76601630422781,111.92827847196192
0.535120354051301,0.0,0.748101748003196,0.0,1,0,0,1,0,0,1,76.63316739870103,-16.27804837447693,82.50856079777515,-68.74072776730148,31.94227116779282,125.1826862786095
0.3802093756813187,0.0,0.8058905175087479,0.0,0,0,1,1,1,1,0,16.20585636366731,117.38286456687196,142.54915405354086,22.44209581650619,14.539039792537007,79.63426250595151
0.4282183479923884,0.0,0.7894357043046234,0.0,0,0,1,0,0,1,0,50.002780723943765,141.74016557388478,25.75529010513361,50.08229697047659,-34.0990496599218,78.38347873628888
0.5097845134601013,0.0,0.794684448261735,1.0,0,0,1,1,0,1,0,28.62883959310011,102.84655907265858,195.8198725592321,46.61276906344301,71.36494025522248,118.49244460059246
0.5234795605796226,0.0,0.7418484416680571,1.0,0,0,1,0,1,1,1,85.71806277909516,62.976669860622,-28.035265841356207,79.54788258808495,29.534866612944658,143.1077371267537
0.7369779688742644,0.0,0.86904305510162,1.0,1,1,0,1,0,0,1,26.886587762509844,23.181160277242384,130.31211964245506,111.60727848314804,32.6401351806242,109.20170202673324
0.4657830567761711,0.0,0.7520947479665296,0.0,0,0,0,1,1,1,0,45.21711016886816,87.73707821975836,77.78521476490468,24.7306688054818,-21.42342419092682,13.619056559217412
0.5389420814094824,0.0,0.7873149170517038,0.0,1,0,0,1,0,0,1,28.82101631070958,73.34893872451643,102.59180984859928,162.68392144342664,35.54084712446658,51.11526018294288
0.5230356764523005,0.0,0.8030616065428092,0.0,0,0,1,1,1,1,1,127.98634566994464,119.33358080865273,127.45558791163732,96.99040030936344,25.781543243910825,43.27173206284908
0.4874131301841656,0.0,0.762741417877132,0.0,0,0,1,0,1,1,0,79.08073127429572,124.73267344276653,83.44466565295474,27.78282697698556,72.35475312654111,87.07213819627165
0.3623335360118772,0.0,0.7805881850573496,1.0,0,0,1,1,1,1,1,35.46254253422282,62.458452363978566,-16.327161348540926,185.5235933099554,110.91298935243054,41.158578573988
0.4411955294430231,0.0,0.7985525195832254,0.0,0,1,0,0,1,1,0,35.36737340544442,53.00583010575578,108.65644965908872,28.09519733700544,-65.70198496477504,47.05135247825866
0.5379851813312376,0.0,0.8035096921810692,0.0,1,0,0,1,0,0,0,161.00691821606495,-6.128400829451536,59.34256031189638,174.70608589362303,30.784171942987903,83.01375712171505
0.4114313066099766,0.0,0.793075281092829,1.0,1,0,0,1,0,0,1,152.42934837515904,7.872474545647471,131.6697540425809,138.7327920673991,32.36248238661484,-45.82519237554634
0.614723646289431,0.0,0.7890864204903668,0.0,0,0,1,1,1,1,0,76.74544412459608,126.55938014172,171.86697554086263,42.742266518716086,31.1943616674438,25.2143775219788
0.4003704659777306,0.0,0.8006792689782478,0.0,1,0,0,0,0,0,0,-6.751644391578825,25.42446555134854,62.16598990285143,74.94465110456738,31.308582211007707,-51.80971695933735
0.4736598330616785,0.0,0.8128036915123945,0.0,1,0,0,1,0,0,0,17.155454498578703,48.639648457573934,-8.979083133779511,46.931620456529934,32.43890712840007,119.31185542208752
0.5468843839606793,0.0,0.8053218117479339,0.0,1,0,0,1,0,0,0,38.20633665422305,9.625437839836616,162.06927432809454,-55.71680230321749,28.548915179047626,-20.4336860703432
0.4436995511321442,0.0,0.8177482779094755,1.0,0,0,0,0,1,1,0,62.85740300280574,94.5353979248586,7.339741715884379,30.452940733141663,-134.4170545846037,113.06837641647265
0.4636417200472061,0.0,0.81165802011767,0.0,0,0,1,0,1,1,0,24.761851527636807,78.29846110722342,113.6206098649534,-34.521761285985775,-21.721966081748818,-9.136152492446383
0.6066812237085514,0.0,0.7957038085112688,1.0,1,0,0,1,0,0,0,65.8491463065401,37.97191739520455,62.25726151520791,78.72992106383886,29.857800252214204,-1.5871209147335463
0.6501065172364782,0.0,0.7805981047828507,0.0,1,0,0,0,0,0,1,-153.82882709178776,77.7167433853548,49.13203781100189,64.05613042117054,37.26437933636287,116.51762191037704
0.4955554713544067,0.0,0.8801039702846255,1.0,1,1,0,0,0,1,1,66.26435439437408,-33.461784249884225,6.5873498220723405,109.36860914073786,35.07245519334067,-105.22598508935448
0.420083520435777,0.0,0.7941193755613978,0.0,1,0,0,1,1,0,1,-71.90578620252464,-13.55902287901494,132.36305844019176,75.98457328247738,32.03047123307369,101.8623137144355
0.4600146051386632,0.0,0.7936700046787144,0.0,1,1,0,1,0,0,1,31.2146285411188,-26.662393206088566,23.55138214741528,-43.69322907031884,32.43321483490407,-36.97082630052687
0.4766343504438128,0.0,0.7941286547291326,0.0,0,0,1,0,1,1,0,74.91027194360686,57.64355104789284,56.09189006801125,-154.97647369586423,-12.27763486471239,97.82796043090462
0.3749862080429084,0.0,0.7604138434921207,0.0,1,0,0,0,0,0,1,-38.8705770643667,-29.22114165536992,113.08212180221705,11.799552436523577,29.43020682647853,222.1410262503014
0.4089478857091513,0.0,0.8385801125639404,0.0,1,1,0,0,0,0,1,-94.42068623777968,65.76901675729266,105.16775988053378,-40.98481634918844,25.56352683608636,83.25764302235127
0.387932085175097,0.0,0.7988022011789007,1.0,1,0,0,0,0,0,0,-15.520284580587862,-40.8748167499989,112.3652350295592,27.52673862259407,29.9008139826957,240.89296177237657
0.4543860496636968,0.0,0.7923598870636168,0.0,0,0,1,0,1,1,1,88.82133597987651,98.32373032670418,-38.12776155269272,189.4981645073072,78.94846588044992,42.45964466255717
0.5975264574741371,0.0,0.7996304484991883,0.0,1,0,0,1,0,0,0,80.60562755358379,57.26025298003945,88.61278936078881,-11.589859777290265,29.990350365831432,53.58487327594486
0.533972821349373,0.0,0.7488140931180433,0.0,0,0,1,1,1,1,0,100.9089092387659,71.60212339190412,153.5633460856858,161.82079415508022,27.274114245978595,70.15747247910129
0.4489090671310062,0.0,0.7635256150991954,0.0,0,0,1,1,0,1,1,88.108535220247,101.77986680751836,15.801183729640776,93.8471654655574,-109.04557433762034,38.77227009002479
0.4161811348463656,0.0,0.8147718605033465,1.0,1,0,1,0,0,1,0,44.03430362307,62.54962380144336,137.70530644533167,73.95963147373962,35.670020641331426,159.5796764562001
0.7724320742096508,0.0,0.8014795487788282,1.0,0,0,1,1,1,1,0,34.0161502891964,61.47710846688768,40.237988437206326,-67.57846025979096,79.90346023496093,82.20787763308279
0.4808762837651406,0.0,0.8030202240659563,0.0,0,0,1,0,1,1,0,88.26038631238825,70.90170016705824,1.240345927073875,-40.92347501710853,35.76831754462561,110.67964353715416
0.4732004569974569,0.0,0.7817225849929185,0.0,0,0,1,1,1,1,0,78.41913417842777,73.60994557647074,208.00929898566008,161.94449945429807,-24.38040735897396,68.94469226536012
0.5803072320109919,0.0,0.8449166762043104,0.0,0,0,1,1,1,1,0,56.67637276204285,97.614836566801,173.5476271477774,-37.62650711368859,51.46693593986698,33.14871627425059
0.71717467526765,0.0,0.8050509542149938,0.0,0,1,1,1,1,1,0,82.80763955304435,117.32503081907832,23.42420241917383,73.47796159051876,-11.309359751246657,41.69927011307645
0.4432115139077491,0.0,0.788163200278293,1.0,1,0,0,1,1,0,0,-21.24087546253672,23.94026753659796,46.33277776191968,142.44954260109847,33.6696095171062,-45.73241194589366
0.4903670694468895,0.0,0.8530963059661224,0.0,1,0,0,0,0,0,0,-95.44260187794788,23.668972283248145,77.07034156400573,215.06940006033645,30.305053358410365,196.57340849344848
0.4305494895010194,0.0,0.7772190589242504,1.0,1,0,0,0,0,0,1,42.05242588987272,7.76703145495785,170.5130612380093,157.15227208856788,29.441689042748138,61.56979226008671
0.4070688775802541,0.0,0.7579823453389397,0.0,0,1,1,1,1,1,0,57.13510961231554,135.67274727993086,76.47554492238872,73.39393379482058,14.503504322782147,139.88079039695072
0.5630995793702148,0.0,0.7311547154088748,1.0,0,0,0,0,1,1,0,43.68519837422399,115.45941438891788,107.15876783575612,160.43238713940167,51.72762345858949,8.33182878233741
0.4552302395866998,0.0,0.8066494750487658,1.0,1,1,0,1,0,1,0,163.6895119530275,98.53420992828276,167.81507897835553,28.20023495985872,28.63814797941274,56.35178042736546
0.5372185876058235,0.0,0.8225180528108973,1.0,1,1,0,0,0,1,1,55.002931171108,-76.10869289419938,154.31665052586771,-64.75075938019897,36.35191943243028,153.4294130373366
0.5205695942855375,0.0,0.766362520955219,1.0,0,0,1,1,1,1,1,30.34143098754049,120.82914262106468,16.320791558449173,20.01865274631509,-2.824881057584397,70.90888933865025
0.4594162694821573,0.0,0.7704108026736658,0.0,1,0,0,0,0,1,0,6.693870205471116,62.84108893777922,87.76984789171308,-79.79224520668397,28.393989120536283,20.08448221563978
0.7253391235377453,0.0,0.7022393954563269,0.0,1,0,0,0,0,0,1,-9.980137458294106,55.04462916211417,41.37803284279739,-202.88624202748252,34.846091139379375,274.0943048240594
0.4109905533513803,0.0,0.8306500231502598,1.0,1,0,0,1,0,1,0,-92.77338004129204,15.551091983233194,107.73777515928302,26.378776627628543,37.75170023881495,42.81885857494336
0.4523479912426237,0.0,0.7743625011956462,0.0,0,0,1,0,1,1,1,54.43290370969699,108.8068780603552,102.10846280268927,2.169193535442276,23.44748270127488,0.1066211355980897
0.4374304796509153,0.0,0.7398405030653104,0.0,1,0,0,1,0,0,1,263.2452289444748,-122.56084172441804,167.94845397820615,122.04898531999736,38.46598607695879,21.371763612077807
0.4585915669082079,0.0,0.8125531992119339,0.0,0,1,1,1,1,1,0,76.76249041252642,112.1478753868747,-46.823668475674026,74.58324340714138,37.11982479945001,24.90269406618548
0.518379389275953,0.0,0.8289789947865784,1.0,0,0,1,0,1,1,1,7.259038445590853,34.16284606554828,9.045728540715864,25.6935135109062,2.7555587051108694,17.855074425295285
0.4322458030350008,0.0,0.8003041471292082,0.0,0,0,1,1,1,1,1,33.12670997691478,80.18306485914667,155.6111004655903,133.16530367831854,-74.31352900706891,68.77734865476594
0.483569748892511,0.0,0.7722857255717265,0.0,0,0,0,0,1,1,0,81.802567371903,119.013948199261,123.14026871166784,-44.306166837576896,12.474756919748794,73.75999394155023
0.4247177968112394,0.0,0.7076153228180221,0.0,0,0,1,1,1,1,0,89.7844528261933,107.15116387603727,192.2334317474116,-108.09659768517317,2.1592650247714453,30.06881562087358
0.512615424309926,0.0,0.794280498166732,1.0,1,0,0,1,0,0,1,4.953647036838602,-26.568542798159065,108.6020739787606,-19.64860940936491,30.29112480009577,-53.15236717262769
0.3833927064705563,0.0,0.7882671247541698,0.0,0,0,0,0,0,1,1,30.52852625496765,119.24872899415357,81.99557052523315,77.53934853622417,116.6261302853877,39.5152175491908
0.3979824469406691,0.0,0.7821972077690909,1.0,1,1,0,0,1,0,1,15.694416116570984,44.57252568190723,113.94459310557602,38.51392453272176,37.13261780381152,-78.07742259828672
0.434336976169855,0.0,0.7771744325227349,1.0,0,0,1,1,1,1,0,66.75863908332829,27.599521682201583,32.73190078118884,99.8187501526028,-7.669077540648375,145.74434447459106
0.442940456539638,0.0,0.8213132079532413,0.0,1,0,0,0,0,0,1,55.04967404291794,20.505210418634704,153.93740124024583,-23.893440008656384,31.15974447201404,147.0870948782064
0.3950528826310709,0.0,0.804026237916238,1.0,1,0,0,1,0,0,0,-74.9517657408012,41.16840346050982,85.87934502758227,245.7872631345029,29.50880507200337,157.2776546751054
0.5899235737080358,0.0,0.8268940411698686,0.0,1,0,0,0,0,0,1,-41.20571978177047,21.99636171711894,67.26998742704203,-205.8080328541128,34.4621119445293,354.16712766282933
0.4108165716630579,0.0,0.833114373357144,0.0,0,0,1,1,0,1,1,122.73938093013392,110.40001895814991,192.1913263189946,233.67539901188624,-117.18403258753096,48.09978980972352
0.4643580199490791,0.0,0.8515575454185467,1.0,1,1,1,0,0,0,1,17.230993370940716,128.96689742088304,23.3650574251614,-4.563680052441001,35.18906187616788,202.52870128405303
0.5034656936758278,0.0,0.7353899890852285,0.0,1,0,0,0,0,0,0,34.865581151379985,75.67592882142392,35.834348413576684,273.1419253464711,33.21221473770705,121.24420855678996
0.5011025695116677,0.0,0.7841239166177184,0.0,0,0,1,0,1,1,1,50.68985284396804,104.42651988024738,113.07501245839468,-133.8748668536197,-6.09866864489369,88.99621920313625
0.4594147196229211,0.0,0.7991476681232648,0.0,0,0,1,1,1,1,1,13.563933126147084,77.39903277321123,57.73971998693234,-26.737588073637028,77.61004493384377,27.067870098925702
0.3868756904496858,0.0,0.7564255947170825,1.0,0,0,0,0,1,1,0,126.33456229706243,132.55722658076837,157.05484455836887,-62.26368263803445,60.86809386350357,102.38416456729722
0.3853365938861141,0.0,0.7847746281948282,0.0,0,0,0,1,1,1,0,70.63832905524745,82.7333461620693,254.5808294566972,-12.994931269859464,-73.31536764722982,15.543888056955986
0.4852089698369606,0.0,0.7375187535257897,0.0,0,0,1,0,1,1,1,45.72099691986452,140.37695827576167,12.300294286386505,83.71902379229299,-2.268996002530685,91.42702110668527
0.3869087344768811,0.0,0.8621517328349536,0.0,1,0,0,1,0,0,0,20.31303365430628,60.059057725398205,-5.066600554078079,171.56038766192478,32.32603166515085,186.17303704157104
0.6051700619277303,0.0,0.8243540127160937,1.0,0,0,1,1,1,1,0,49.56111779768671,3.3725798808416414,59.08161355560578,26.762385504992665,-59.847155162646985,83.39133272553902
0.701949827060222,0.0,0.8500139181496023,0.0,1,0,0,0,0,0,0,-138.8650171437097,-65.08159533712748,59.72131993762498,87.88782409700858,28.41051182206011,29.139659325975323
0.4757981539073341,0.0,0.8124452234753589,0.0,0,1,0,1,1,1,1,52.62408986710011,73.8918932652614,18.647651639051134,-21.22797780378048,44.00872156569464,76.98997823649343
0.4882995570382422,0.0,0.8180122201478875,0.0,0,0,1,1,1,1,0,115.79749804503152,44.9542376368556,137.78321470275813,115.2512047502276,18.024232401154872,113.13900460836128
0.543991735540859,0.0,0.8587965108203224,1.0,0,0,0,1,1,1,0,92.37896677273008,98.41060403518438,53.09011162628978,61.26691295838605,137.99787125130243,-2.751856737309353
0.7865281963798698,0.0,0.8706607040913641,1.0,1,0,0,0,0,1,1,-47.86027022736897,-12.486982474478944,51.1548221155779,112.59726225619724,33.07024052079154,209.7071469204573
0.6207370004730963,0.0,0.7627693157679749,0.0,1,1,0,1,0,0,0,-161.0419213440674,79.34193822602538,93.86330570565204,96.60353460550216,34.000365955043314,87.06122327637563
0.5627426427821115,0.0,0.7576270700920351,0.0,1,1,0,0,0,0,1,-106.72023851237893,-16.231634330720127,64.45327315407134,171.63874460236536,31.124222748368307,-76.4495429736898
0.4797830001522812,0.0,0.7324194537408428,0.0,1,0,0,1,1,0,1,-51.57541826951935,23.298928540687903,65.19851301114463,-82.94273094759146,30.83066435066892,-39.58165977605647
0.5434471974793835,0.0,0.7472226081723702,1.0,1,0,1,1,0,0,1,-72.29146486720904,-1.7643722368073649,83.39502082625859,114.7870626156068,31.282229336720448,210.0296857889548
0.4037728817520097,0.0,0.8488750820417525,1.0,1,0,0,1,1,1,1,115.19313080100017,107.77176694665188,97.92887825590697,117.04629129536744,31.207818297251816,77.71042760761428
