Number of Followers,Number of Posts,Percentage of Following,Is Business Account,Class,Country Block_2,Country Block_1,Is Professional Account,Sex,Is Joined Recently,Is Verified,Is Private,Length of Username,Number of Video Posts,Length of Biography,Mean Post Likes,Number of Mutual Followers
0.2086642651467782,0.5405130485789136,0.7962027821683259,0.0,1,0,1,0,0,1,0,0,-6.394751462998073,36.23095723623633,118.24722349569186,46.72766383174916,16.536727078522794
0.3880295030870973,0.5662560386155927,0.796507953961273,0.0,1,0,0,1,0,1,1,0,47.25563441571493,62.16394277291736,62.9493698206831,45.434347375053065,-28.76584587108816
0.2539048138554679,0.6136903740747938,0.8441479967100038,0.0,0,0,0,0,0,0,1,1,68.72726370134052,-106.99922058496044,41.52317029519961,-96.46415074866816,60.14150080446851
0.4270162557722929,0.7330419304536596,0.8666309663151471,0.0,1,0,0,1,0,1,0,0,111.28287612182,31.025902822462022,26.320321397361862,45.68919098986537,-3.864829544096267
0.1526685821615976,0.648679211912506,0.8595537250569754,1.0,0,1,0,0,0,1,0,0,-11.602105802725449,132.53699285955298,19.35782077731823,-7.879644563687005,85.91746559545975
0.4289321217055675,0.5230588277340487,0.7689353819474758,1.0,0,0,0,0,0,0,1,1,13.760982068531751,141.14018310763444,8.514185203415195,-55.885528516775565,93.73199668498772
0.3823939306790982,0.5986065648932707,0.793075281092829,1.0,1,0,1,1,0,1,1,0,78.1864128720764,4.966026396706582,138.92157290108497,47.48042392615026,-3.677403867539127
0.3498397758586476,0.5436992071518483,0.7404430658100721,0.0,0,0,0,0,0,1,1,1,20.54495388738912,142.10769344354188,13.808719712462825,38.947388522137686,72.41178529495203
0.3320889075910455,0.6142425397413437,0.8289789947865784,1.0,0,0,0,0,0,0,0,1,70.26684020145132,153.15458965001943,39.11977312084856,4.380865910664089,48.3304996796115
0.382648217170437,0.593733923394254,0.7681260054651151,0.0,1,0,0,0,0,1,1,0,87.0579322273252,52.78656851165957,61.35738471470855,40.1830615789211,6.826575597545823
0.4191522075687337,0.6211851004894976,0.7494286578291058,1.0,1,0,1,0,0,1,0,0,41.62137409530426,51.08558672356127,74.53311869205817,44.00198074533743,9.35722223759544
0.3002144478478046,0.6278348429992735,0.785088767075409,0.0,1,1,0,1,1,1,0,0,-16.086277813238183,27.930575937172115,90.5709989025966,44.008488231816,-14.53449965401773
0.120849266555979,0.7359772436628678,0.8303391866695355,0.0,0,0,0,0,0,0,0,1,37.76846067236689,105.988186972553,10.948098104585998,24.08865831973659,66.19590767671696
0.2770023972034446,0.5870382128415511,0.8066494750487658,1.0,1,1,0,1,0,1,1,0,27.917159937999003,48.18343627228292,101.75772346126465,43.54616164206624,-16.513387893158047
0.3378991644148557,0.5416927335551871,0.8229129032622502,1.0,1,0,0,1,0,1,0,0,-14.769857760190035,10.592311906085088,54.85725580326024,47.358331352671286,1.2264562609210667
0.3748201873773159,0.6282411845404743,0.8042634979803561,0.0,0,0,0,0,0,1,0,0,-4.268692972349591,155.41071038117946,27.156906461447537,-108.23025429222096,94.63814955293311
0.3575252321098532,0.5946453488207444,0.7203902453422363,1.0,1,1,1,0,0,0,0,0,96.4677172266282,23.661621568107456,82.02348182514686,44.62280325415775,-4.766281986351633
0.4472631113599629,0.6038973003065998,0.801139027020519,0.0,1,0,1,1,0,1,0,0,72.51818123907829,42.088408510336,103.07106356308526,45.01659360156431,-5.399322469460387
0.4226199033052145,0.5349601460916052,0.7602289625520292,0.0,1,1,1,0,1,1,0,0,124.7884958883023,33.10229987387399,54.74884814925523,48.96413632911393,26.388034122093813
0.1870692310793737,0.7205198689118755,0.8286484633326956,0.0,1,1,0,0,0,1,0,0,130.14007314698716,10.484342673811664,100.21490506037688,43.83638077913452,13.715230647467138
0.431008943350565,0.6011333954917969,0.7550119840072083,0.0,1,0,1,0,0,1,1,0,110.12093336637662,18.482388858443567,107.64660058451383,44.64457990802914,71.56254033063271
0.1814362151284953,0.7519068776654709,0.7900588763291124,1.0,1,0,1,0,0,1,0,0,99.42443304046108,72.0945146927929,57.938063140067456,44.85812361103824,-43.38957515195415
0.4488511815160462,0.6842245069398658,0.7398405030653104,0.0,1,0,0,1,0,1,0,0,126.67375236072252,-14.075154653989088,88.68494890620296,42.82497917103071,-1.024835121524342
0.3749920857811561,0.5904372499325531,0.8257239131425396,1.0,0,0,0,0,0,0,0,1,11.519031367188886,125.76889573168798,69.18209996373992,-43.29629784565488,69.7943735910144
0.3021507692491613,0.5256363277835631,0.801994142846531,0.0,0,1,0,0,0,0,1,1,2.7209034954506848,43.43793046466405,17.65435148613261,-155.03185559559137,73.4744953294443
0.2617802841446252,0.6671116548768168,0.7689123512232052,0.0,0,0,0,0,0,0,0,1,11.691533904310742,82.83290758330409,43.46326088162829,-31.3360127971998,26.14313605639645
0.3529869797946481,0.5541406983911341,0.7763405382214719,1.0,0,0,0,0,0,0,0,1,3.17101850251596,91.75989746783904,50.61426286630389,-71.93893273190966,39.82481059072114
0.2695897819387752,0.6001523831309098,0.7649298746724041,1.0,0,0,0,0,0,0,0,1,97.61031473278588,3.874181159333979,22.864384674843045,-172.28158652514767,41.88291359023856
0.4103435704228531,0.5322515510595625,0.8569850885999513,1.0,1,0,1,0,1,1,1,0,59.71796579046816,55.15900095297957,54.96872991954926,44.592880827450514,45.600086730909965
0.1629794521894202,0.5541081710064341,0.7461757694064219,0.0,1,0,0,1,0,1,0,0,99.22912793905874,52.6026317035796,45.94377994530794,42.88343527347636,-26.176761287193106
0.3864742111957094,0.6457020326574362,0.7228865838350144,0.0,1,0,1,1,0,1,1,0,7.708601654468673,76.02477813059575,75.09248364745206,44.3778230513679,16.523573308452885
0.4469532426124092,0.5802594386726353,0.8007624585253488,0.0,0,0,0,0,0,0,0,1,34.695749981688465,215.6927751903832,22.210359580800443,-291.0023605817364,66.9516794488484
0.2453111691157043,0.5944199804511269,0.7475412136609633,0.0,0,1,0,0,0,0,0,1,-11.720656549915766,171.4930942685816,33.29269610987472,162.9675789949908,94.2626639713712
0.314476141674784,0.5453554171962479,0.7812185983707982,0.0,0,0,0,0,0,0,1,1,-2.035598633182566,221.2686486869061,11.769065391280318,90.64221913900052,93.49839405710313
0.4223146405624275,0.5281895009312699,0.8088967196123044,0.0,0,0,0,0,0,1,1,1,19.420223969301496,63.67729740271869,32.553423322643184,127.40488984710204,63.35547553505021
0.4462052631340248,0.6782259528535362,0.7341458331841466,1.0,0,0,0,0,0,1,0,1,-11.216909422596316,-114.67370401206918,54.35055913414572,-78.77257111622667,122.24768454625512
0.341690588262813,0.6412748395884383,0.822637565664735,1.0,1,0,0,0,0,1,0,0,98.77908881271983,32.45957279547113,84.56821957404173,41.75778821809914,-3.0869122039552863
0.3653376427902304,0.5752481973597864,0.8125392526924715,0.0,0,0,0,0,0,0,0,0,41.01838432651773,53.64427471283945,69.82620618022467,-55.75702264664872,36.92521528313996
0.4436097224297999,0.6104338985315616,0.8305459134621929,1.0,0,0,0,0,0,0,1,0,70.82833852906967,59.44155345291056,32.37150675057631,-107.49874372894288,54.8514392106635
0.1684884382752788,0.6098522167250339,0.7639746273488802,1.0,0,1,0,0,0,0,0,1,73.75490407599406,-109.45740565139904,52.156529992145806,-219.47141129734115,22.287239072468097
0.3421176115239169,0.6168706824273361,0.758516886899596,0.0,0,0,0,0,0,1,0,1,46.1062474206712,134.94065584737376,37.95648940067353,38.1770500218412,73.11339632219031
0.3967879745471553,0.6153613510563151,0.8066664144149558,1.0,0,0,0,0,0,0,0,1,44.48493480056717,94.630710844035,39.6800491763288,61.75642360677143,56.73264805647951
0.2997386308323058,0.7539812228181235,0.7819519137510096,1.0,0,0,0,0,0,0,0,1,-44.02670063752319,140.31486105348512,19.64572660793288,-99.04826557270546,37.51655799111421
0.3226488800444719,0.6642149671496695,0.7660910981010689,1.0,0,1,0,0,0,0,0,1,27.62881622784396,17.55375543883573,7.62032536214608,5.830888597635728,95.48886928665608
0.1126404379611171,0.7923274641223832,0.763273845494045,0.0,1,0,0,1,1,1,0,0,4.766008626828224,20.50091403273407,106.16292116704145,45.79985984914135,22.271454549766947
0.4290266174268073,0.6210422527142011,0.7500542281881101,1.0,0,0,0,0,0,1,1,1,46.23188280762331,6.957171874426443,10.371349150243482,170.50104429245064,98.89314038746338
0.3692634361943762,0.7184168453668145,0.7954662808227351,0.0,0,0,0,0,0,0,0,1,64.85055294898032,84.76239793525227,52.62114350583062,73.57212123639741,75.09164383242094
0.3983028486051678,0.5671899064541268,0.7443431235445832,0.0,0,0,0,0,0,1,0,0,64.16680925091728,123.96219159190038,47.6141023649004,58.51225164542485,76.9203285871452
0.358885831939322,0.7125569152247127,0.7860079966658097,0.0,0,1,0,0,0,0,1,1,55.80513776012039,106.61499868967802,8.169668385845739,59.976563000736334,45.120705145874666
0.4334980279602577,0.6087851572888259,0.7961577581220096,0.0,1,0,1,1,0,1,0,0,56.37871240421353,46.33967774264608,18.78060141005966,41.21369629289206,18.69410884703748
0.4270478453669618,0.5466625350283236,0.8753459912082425,0.0,0,0,0,0,0,0,1,1,86.57920427094248,63.53529293436318,48.60928211903183,87.77068273937564,89.50136590805026
0.4141349867800666,0.5786111166228446,0.794767631674802,1.0,1,1,1,1,0,1,0,0,50.6687395588484,53.33330811888837,121.97876911704284,46.790550843434445,32.846887905605385
0.4315393640241335,0.8379749148131136,0.8213132079532413,0.0,1,0,1,0,0,1,0,1,57.8134958047054,94.32429828114736,87.47681872526549,40.247876986531686,35.13463648247133
0.4077403553479028,0.5402303824127457,0.7997423988701455,0.0,1,1,0,0,0,1,1,0,113.560455754359,36.38354804474855,85.1100132232201,46.42051316772839,29.01753035269536
0.3733702495729242,0.6671811090043801,0.8784336988869271,1.0,1,0,1,1,0,1,0,1,-0.5122079670468622,76.07301658633122,127.19365623449625,46.24250553846626,11.494014309783518
0.4367173549501875,0.5326479003360439,0.8227810469595446,0.0,0,0,0,0,0,0,0,1,41.14948380185968,24.18024033228827,23.484733233620933,-74.14054732471078,89.91725839324229
0.3900348003258008,0.5368346085672624,0.8182551396982666,0.0,1,0,1,1,1,1,0,0,105.31188088184362,63.85478172454266,79.46859631356533,44.91370476067304,-1.1010766895900943
0.4234024621792747,0.6530582906097712,0.7951206841496334,0.0,0,0,0,0,0,1,0,1,66.62556527471921,-40.53195874274599,1.5053685863151038,80.32514404676215,89.00225935541232
0.442246534826356,0.6115646831889519,0.8215548036680147,0.0,0,0,0,0,0,1,1,1,27.277674615463123,18.45266805040036,39.42913263445972,38.21877478833848,81.22080253438986
0.4411095498442958,0.5978302711372037,0.8141201659862968,0.0,1,0,0,0,0,1,1,0,50.03763141964549,48.64518888130881,54.80394776922103,47.409745047709016,70.47580931379946
0.298683279616182,0.7936805024740075,0.769005624863253,0.0,1,0,1,1,0,1,1,1,13.776287863446464,-3.745902851421597,29.54442902612079,42.71866835912959,0.7939524402665388
0.2734033434785934,0.5244795959278955,0.7856880328651662,1.0,1,1,0,0,0,1,0,1,110.83521623479936,-10.514172473250838,86.00759051710524,42.955616947604206,43.43460617812698
0.448064699337055,0.8104060343898996,0.7943351524463442,0.0,0,0,0,0,0,0,0,0,17.94259182562392,20.772283571372505,18.04486830125145,45.42177527794392,78.63890672547305
0.3349349102966137,0.5423714721452472,0.8238841315437286,0.0,1,0,1,0,0,1,1,0,165.7040276384319,97.22364996600577,66.84088687282778,41.727800835584986,-6.3733140037993365
0.4376215024503579,0.6486103720433924,0.8268586389477386,1.0,0,0,0,0,0,0,0,1,-12.459506792860305,-21.899987604649027,18.40735645448581,-120.35525777383376,114.38440649063128
0.4419650977243921,0.7122044380627492,0.7956500366504503,1.0,0,0,0,1,0,0,1,1,5.133153035576051,151.95259201739566,35.996616315684875,182.6695507439897,114.24561684304872
0.3987923011282155,0.6657960227486504,0.7701121445795686,0.0,1,0,1,0,0,1,0,0,111.719534290869,52.53708843289158,70.77844082587026,43.76741716804766,29.79209119055659
0.3097462259136559,0.6033369818047472,0.799899529511872,0.0,0,0,0,0,0,0,0,1,2.7677459267321964,119.52814203680728,1.592145734234261,-60.4342492249128,72.2791205919408
0.4458615796506743,0.5822023728736604,0.7460841875893424,0.0,0,0,1,0,0,1,1,1,13.62343720908052,11.281468473258776,-1.8677501434645336,46.4415741554347,39.75672613418607
0.3858126132915056,0.6467327203587394,0.7976035041987632,1.0,1,1,1,0,0,1,0,0,34.522745369003886,43.03754641680629,88.28637489704258,43.137645215195285,13.627444361322045
0.2215954839844907,0.6007130601728679,0.7884868952320545,1.0,1,0,1,1,0,1,1,1,7.591847745266151,22.30952907925292,70.25466277518896,45.48077000482481,6.018498277394079
0.3346859093095563,0.5643970070442469,0.7918477953659764,0.0,0,0,0,0,0,0,0,1,-2.5114086037509367,-62.71021459624694,-10.503163579181738,-31.12931570454436,39.72396732496874
0.2512925602592526,0.6472130242353542,0.7938414412276015,1.0,1,1,1,1,0,0,0,0,166.7819217387752,56.65066683777145,66.62878464398001,41.87790754663844,55.81447441853936
0.3399592852158801,0.5506966601736202,0.7824105579159785,0.0,1,0,0,1,0,1,1,0,61.40358987621791,-31.48826041693877,91.94386843723532,41.049378844782495,72.35244125649542
0.3899455509976463,0.6831069728670548,0.7946954483951043,0.0,0,0,0,0,0,1,1,1,0.5225576715142708,112.86197677453606,29.495951239012903,96.32618862281238,58.51990023797012
0.3433280355695475,0.5285819618295492,0.8118001326962484,0.0,1,1,0,1,0,1,1,0,105.9005088039318,119.26485855362586,81.07179005040054,42.494483363334616,-21.3985349136341
0.432211231456617,0.6855759132255793,0.7761538202654334,0.0,1,1,1,1,1,1,0,0,120.7543558477631,56.930250644881525,53.37709593091042,46.02842456513345,-16.626373812887913
0.3402621741364575,0.7187903568513954,0.8430391045303477,0.0,1,1,0,0,0,1,1,0,58.48655273412762,51.28202238569445,76.41480405696713,47.76258511126031,36.74079744971103
0.4224496579109458,0.5358126175322601,0.788512764321744,0.0,1,1,1,1,0,1,1,0,51.57361315307088,5.860632332897836,110.75001892529222,45.425463856151474,-8.424283855126689
0.4492063508228192,0.5462140584062675,0.7537992427392877,0.0,1,0,0,1,1,1,1,0,91.65499399658546,-3.219148984341324,52.33262821998868,41.62464037715148,-3.878123925915176
0.4450225417506034,0.5999391444401526,0.8706607040913641,1.0,1,0,0,1,0,1,1,0,31.784392562929085,62.4652284203589,41.855288439014416,44.51037075306015,-65.76270524581457
0.1605970708172772,0.6388804998915292,0.8515575454185467,1.0,1,0,1,1,1,1,1,0,-4.194257943661398,59.29161393643565,75.97351049596506,39.9085950358474,32.31458377083467
0.2615703723247833,0.6942304377226115,0.7810336042764555,0.0,1,0,0,1,0,1,1,0,120.59269451403156,67.242032910587,70.5706295533691,42.479892740522736,-0.3758251609476328
0.3991171434014691,0.6848347459740074,0.8150268160328374,0.0,1,0,1,1,0,1,1,0,146.17052593973074,-10.374347162402309,78.35268687215691,46.12798362175887,63.75015789870574
0.2517510468628684,0.6396478278651723,0.8230772604158506,1.0,0,0,0,0,0,1,1,1,38.533610234630615,151.73915442427565,12.383557303640083,68.78035029951259,49.103344231573445
0.4345991347686238,0.5271660036920949,0.8005793077467265,0.0,1,0,1,1,0,1,1,0,77.52769456745605,22.265206429294963,45.70199775205427,42.32407881901042,37.798128597126606
0.3584350529076384,0.5410998662796365,0.8557191062901622,0.0,0,0,0,0,0,0,0,1,-0.169775768047284,151.56991484037582,56.01761850801866,-24.33124256866546,17.32604408483712
0.1333010825579782,0.8653292747774681,0.7941193755613978,0.0,1,0,1,0,0,1,0,0,24.758914320534387,64.05594314774162,86.36550059570956,40.74076295609903,-20.277496910099902
0.2410734876097081,0.5991710887859603,0.8022281312331523,1.0,1,0,1,1,0,1,1,0,91.37320679982344,37.34244785919941,89.63438378764744,40.33376089881062,-6.077455071855958
0.3172666707482163,0.7935950772984959,0.7487106008660542,1.0,0,0,0,0,0,0,0,1,3.149115429182732,55.30057775202303,44.13209641791588,-30.010862972860785,68.62726321342235
0.2993125838947048,0.5890515691282989,0.7800147056631583,1.0,1,1,0,1,0,1,0,1,107.82513993166276,47.47991829233192,36.04438104587625,42.98649875832236,-2.1611645558819355
0.3806158956172034,0.6038909353550078,0.8777169717848622,1.0,0,0,0,0,0,0,0,1,22.40542442105076,119.79668435047662,6.3093805428670855,-157.2579081292167,56.890960987287954
0.2837273631580115,0.5745904433554827,0.8271176985166997,1.0,1,0,0,1,0,1,1,0,7.541194336034714,12.81124554644896,92.59845475731302,44.34051731227943,-7.4508472992582355
0.4044918747755947,0.6482759727438565,0.8512545512361541,0.0,1,1,1,1,0,1,1,0,50.87884557712972,44.307808151573234,112.44041012877716,41.81381928493672,-9.239817432149213
0.3781539949169469,0.701380238633321,0.7276005887965353,1.0,1,0,0,0,0,1,0,0,49.03487630173872,-1.053666261463441,91.3515977109016,45.68536427909627,14.34274884426293
0.4088020136805809,0.5326224090122965,0.8181095650348909,0.0,0,0,0,0,0,0,0,1,31.472555525731707,69.03233679792682,59.41526612456851,-110.80725297266402,51.80840987204853
0.4499306624537871,0.8290088838483487,0.7869407805870807,0.0,1,0,1,0,0,1,1,1,44.03784883008808,50.02814639117194,116.11372989256282,44.08827825365428,19.938503017775485
0.4308851382560035,0.6225945945809372,0.7955256290608113,0.0,0,0,0,0,0,0,1,1,15.551217161629836,-3.276485887832365,30.316826898733737,-16.00358731040688,74.24704018538402
0.3309004059256519,0.5367282433624635,0.7842403344528739,0.0,0,0,0,0,0,0,0,0,15.785627605183882,48.53300105395381,16.463862803941094,-16.06454120005754,92.71373039473104
0.2428289115300033,0.6628658537580657,0.7584014993598787,0.0,1,0,0,0,0,1,1,0,141.28668913250436,72.20721891864906,164.76297978305274,43.35429788029536,30.81393034956255
0.3732131997666835,0.5747008541283096,0.7495819645663647,0.0,1,0,1,0,0,1,0,0,81.6192448987758,30.31776232678716,100.25038879762886,47.48415410900719,33.65658603536657
0.3954965412448102,0.6606577948458535,0.7899090869101603,0.0,1,1,1,1,1,1,1,0,87.79689637548708,40.54841457105415,98.95837671760862,44.782087787155774,36.69296695635453
0.26686508091488,0.6614193396043888,0.8500139181496023,0.0,1,1,0,1,1,1,1,1,79.11347111561426,45.22378738774145,72.9974556530658,41.830183090323736,-5.758500659854224
0.3998471374722435,0.5577844128308247,0.7905803420597468,1.0,0,0,0,0,0,0,0,0,30.80950328529439,28.8125282326818,21.030784326300967,-94.95721623267826,57.70172658585646
0.3267808074272183,0.5435188659902683,0.7734841908093808,1.0,0,0,0,0,0,1,0,1,8.705183786010412,112.98893052108484,26.01635327186649,-58.11634491477061,79.47702215949717
0.382379339721865,0.6530161659940235,0.7675008744642351,0.0,1,1,1,1,0,1,0,0,31.55515548869249,48.05009241150185,90.3674412393027,42.90598754895379,9.15314102938818
0.4061522573751076,0.6555744962252307,0.812382882174326,0.0,1,0,0,1,0,1,0,0,143.48987278176688,60.22769877955426,41.536559045607326,44.08589809337812,-36.70967206628211
0.3774464756687355,0.6124670759436034,0.7849128110746361,0.0,1,0,0,1,0,1,1,0,47.29540186476254,50.42398059833265,61.53002761441349,40.45290633698194,46.98224897970032
0.3907185691728938,0.7547186384882391,0.8758604157294565,0.0,0,0,0,0,0,0,0,0,20.288408682115563,160.09873200986806,68.19282577195071,121.8809047124068,54.47572209250012
0.2861483071331243,0.647677701638097,0.8023934359593237,0.0,0,0,0,0,0,1,0,1,11.3767724916537,106.1975036156387,68.60600824922466,-7.289870989292581,81.08363864943693
0.1801339556126329,0.5873072778703408,0.842911967148292,0.0,1,1,1,1,0,1,1,0,115.9449040285181,56.16213638576616,55.75701287523255,42.8727642352973,24.312279331398656
0.4506756905075323,0.5730314230702956,0.800361135670919,0.0,0,0,0,0,0,0,1,1,88.7528364592033,24.60513791915428,44.00796288980174,-121.94174589678516,90.03859874915383
0.4230722708184978,0.5827178174209866,0.7137599843270632,1.0,0,0,0,0,0,0,0,1,43.71363606477854,170.70186764753143,38.1962326551795,-82.36992154458049,58.14089458221079
0.4124242854056287,0.677934531966146,0.7695173074961956,0.0,1,1,1,0,0,1,1,0,56.53251677764604,69.97569836423956,82.31762268210176,44.31015126890664,27.57227721546622
0.2726655815082107,0.6163548562302867,0.7954361469875952,1.0,1,1,0,0,0,1,0,0,-14.72383187572369,16.97170981766233,76.6401365575022,40.660382314763226,28.622376911806708
0.2056185337283314,0.6726020912471273,0.80053393782591,1.0,0,0,0,0,0,0,0,1,67.17660943114164,-19.469079136709624,33.83196397194395,-63.71737909273709,90.405711286163
0.1250990900766283,0.6572043398653069,0.7890587962899008,0.0,0,0,0,0,0,0,1,1,34.85103428849345,80.17123992419525,46.602508301609774,57.28254954495968,79.9961611663392
0.4475490567427243,0.5446056863524872,0.8517471358397863,1.0,1,0,0,1,0,1,0,0,57.47264800600124,42.477774774740986,84.20039951482144,43.60554106540966,5.89369859787945
0.2459648358857477,0.7825548753991718,0.7645448437190555,0.0,1,0,1,1,0,1,1,1,75.74870918606253,19.92299619906794,80.99861380990991,46.89879826090722,6.38650615967593
0.4398117093890866,0.6996243642320991,0.7936700046787144,0.0,1,0,0,1,0,1,0,1,132.06620418718967,40.72258264146963,107.23769286118936,45.511660637858384,34.79734760867176
0.3398210790341638,0.5609652412248174,0.7792651762464017,0.0,0,1,0,0,0,1,1,1,32.17758677285529,60.26595301658847,27.72533550858332,-7.990553039750679,53.09232652475859
0.4218657674236703,0.5578388139063939,0.8616072793032274,0.0,1,1,1,0,1,1,0,0,120.49329792368684,104.05174211961447,43.17601764055875,46.128957654991865,50.19027443161345
0.4140160399109484,0.5624753756120645,0.8128036915123945,0.0,1,1,1,1,1,1,0,0,42.82979205443944,60.29248287044393,94.46505628878076,42.046549113423545,-20.985567707213413
0.2281447463084475,0.5268791711057226,0.8189444938687243,1.0,1,0,0,1,0,1,0,1,8.020798193454539,47.86559358582669,79.48568041619731,45.13000777199463,6.567918330050343
0.3683398622232667,0.6039473215466037,0.8049639485237632,1.0,1,0,1,0,0,1,1,0,113.79919219698743,15.21714088078762,88.30920233674706,45.723306029942535,74.52296813160049
0.2107769231000901,0.607806385385429,0.8449166762043104,0.0,0,0,0,0,0,1,1,1,88.23199826369904,82.79285383758594,42.97208667854864,136.8548068276853,80.60559673627924
0.2527636097623719,0.7091956726890353,0.7697053008196122,0.0,0,0,1,0,0,1,1,1,41.282620482091104,191.47721810590585,11.733039490006965,59.75088381183763,56.494760774225504
0.3740570318279443,0.5332873958752111,0.8053218117479339,0.0,1,1,1,1,1,1,0,0,18.517875245364515,33.07659746613938,62.329778010867926,43.58769747782265,60.28837953853107
0.3445066063127969,0.5607950114296963,0.7685064611165774,1.0,1,1,1,1,0,1,1,0,51.27057439204187,50.87374628248136,101.66776930157138,46.51913408669256,1.6069550195525295
0.3351400183502219,0.6298903831924455,0.7564410617221486,0.0,1,0,1,0,0,1,1,0,15.472454196860603,53.15184226175744,85.83108418264347,41.95760164262697,51.81014577843467
0.3605237448961259,0.6675613831194611,0.7877511267679579,0.0,0,0,0,0,0,0,0,1,45.88006734964013,0.6911314019749852,11.139991709132556,-108.14055381584004,72.27364116380308
0.4288785554042664,0.5291590366245555,0.7989446634998167,0.0,0,0,0,0,0,1,0,0,77.25260987290348,51.463301304879046,44.23138483745573,155.39532159886917,46.63649667807879
0.4170250753886622,0.9454797550809824,0.7947859635378587,0.0,1,0,1,1,0,1,1,0,66.16318406382,24.11022492170211,79.1293995170962,41.81447344644502,-0.7925219297684603
0.350359514455295,0.6201205646511546,0.7615899791723582,0.0,1,0,0,0,0,1,0,0,93.9903266171361,-13.405709532508553,78.52689883844579,43.93465005695282,21.417690904398967
0.3993866938248684,0.5237381180952476,0.7766047950824793,0.0,0,0,1,0,0,0,1,0,-6.141696348082899,269.64166697427584,35.53349360204615,38.705635040937125,23.38775956619517
0.4453008055401853,0.677414508416714,0.7366195961118096,0.0,0,0,0,0,1,0,0,1,61.9425369848873,-59.695252854092814,21.30526124411948,100.57091264547051,103.5453019632631
0.2104480923044855,0.8721497172258612,0.7579500687283017,0.0,0,0,1,0,0,0,1,1,35.45656151375122,89.99289229532296,58.10887482314489,-45.22305372219566,54.15679440602795
0.3365990216929966,0.5218750793361163,0.7789562495716029,0.0,0,0,0,0,0,1,0,1,16.403991859811534,126.30541698038397,81.93535975760321,-61.49671543297482,76.66476921117683
0.2747841093531805,0.5816834512283194,0.877949335589008,0.0,1,0,1,1,0,1,0,1,79.56497002381327,46.338496200442094,29.19512738496738,44.39506865400343,44.325293803132986
0.3470532041477162,0.5506331524761695,0.752871711175745,1.0,1,0,1,1,1,1,1,0,102.06370970077757,-0.880090667617111,88.48733680044364,44.479943326052506,-27.36136761805216
