Number of Followers,Number of Posts,Number of Mutual Followers,Percentage of Following,Class,Is Verified,Is Private,Is Professional Account,Sex,Is Joined Recently,Country Block_1,Country Block_2,Is Business Account,Length of Biography,Mean Post Likes,Length of Username,Number of Video Posts
0.3341299886214105,0.5861370953406058,0.5325514340611391,0.8142844282755362,0,1,0,1,0,0,0,1,0,41.69607687803687,-3.084060381263296,53.95383743289546,97.83466426641046
0.4443027086022486,0.5681791420718731,0.4420620633371215,0.7878121211576978,1,1,0,1,0,0,0,0,0,66.15480431872723,6.275652876551519,99.63426484096806,49.86189886094463
0.2812016846222224,0.5248844649756533,0.5300565952891912,0.8318611398858714,0,1,0,1,0,0,0,1,1,34.69925710238728,8.860520148836983,50.78458850427745,58.43502620543872
0.3632099409300546,0.6016587572222938,0.5157275382191627,0.8217635606236016,0,0,1,1,0,0,0,0,1,113.66446509041576,3.76533889643388,52.3367733707482,69.57423985519841
0.439177267552382,0.53681641828209,0.3367176428165074,0.8035096921810692,1,0,0,1,0,0,0,0,0,120.6541030381188,34.7731347958272,78.20190363175809,-26.11534519324674
0.367385745669939,0.5666217514983223,0.3605055362672986,0.7865945402717269,1,0,0,0,0,0,1,1,1,57.19352135268751,45.44939163104063,59.40108364184337,13.634422300186545
0.3379235957336453,0.590392166012036,0.4709928369955154,0.7827696867508193,0,1,1,1,0,0,0,1,1,-17.79904758678446,13.783940791954349,57.504466462899785,-1.637231776742837
0.3572180198457746,0.595869086378343,0.5063457991952565,0.800407828922001,0,1,1,1,0,0,0,0,1,23.559410372297407,46.916697692827896,55.77212552746268,107.23343237680228
0.4226199033052145,0.5349601460916052,0.3672777878890815,0.7602289625520292,1,0,1,0,1,0,1,0,1,40.66481056406589,-24.0259994316188,150.5952376696743,-7.105903342310896
0.4145069863993366,0.6850622104431161,0.4800941623785287,0.8644000411698902,1,0,1,1,1,0,0,0,1,181.4159068471205,2.7715511807533133,100.95820039032093,56.49692920639096
0.3588198979541703,0.5348055876537557,0.4086292960442893,0.835914802565093,0,1,0,1,0,0,0,0,0,10.065632531356917,39.22057849376616,59.85322608066639,-69.8165968797878
0.3572898994712574,0.5335304150281581,0.5161341667545783,0.7768193412907832,1,0,0,1,0,0,1,0,0,60.31957953619077,23.82059986017013,89.96269192877263,-18.217720268194768
0.3559612250388339,0.5914504774053544,0.4722579550357555,0.7698276327722585,0,1,1,1,0,1,1,1,1,-65.36627861953465,-1.6150568584943628,52.241260490507145,26.590676424422853
0.4089142163672614,0.6055037538556453,0.4368744886613898,0.7233508691152581,0,1,0,1,0,0,0,0,0,67.7868814825568,5.2799060246533305,50.1685951248356,69.50748025950587
0.4008673212238576,0.7583901119314619,0.4457145260885896,0.772151169952711,0,1,0,0,0,0,0,1,1,123.6385038553517,-9.26940220343324,51.7536057111568,204.46936692743373
0.2041470540211846,0.5957307819701588,0.3888393232508894,0.8336411394724181,0,0,0,1,0,0,0,1,0,48.44163960752007,2.061614277962814,58.11762176717302,219.80542633516004
0.2714094915547599,0.6837929435448469,0.4646364277544777,0.8150227528007549,1,0,1,1,1,0,1,0,0,73.05787723627064,59.18720266756821,52.9951950058985,113.61440859190492
0.4411508283266174,0.7125401860731958,0.3793280369079527,0.817094488947169,0,1,1,1,0,1,0,0,0,-48.41644157094305,-11.11493763035464,52.84266611931034,126.04990130280868
0.361183815552437,0.6229030158511055,0.5295697740210378,0.7217385288747422,1,0,0,0,0,0,1,0,1,68.42194179580403,13.822554956973548,88.02473807327803,34.31332781067933
0.2675601749909334,0.6762331098189587,0.3573656527145308,0.7921770797606248,0,0,0,1,0,0,0,1,1,16.70830691060407,-31.2614585272894,52.70254101938199,-38.23280105785184
0.3445678065655461,0.551586841592285,0.4601488426276202,0.7848595836564751,0,1,0,1,1,1,0,0,0,-38.96119764627137,14.4634386892042,52.25893531967319,3.4584233759211003
0.3588508974043838,0.5936303279805906,0.3364570857252245,0.8048744041737654,0,1,0,1,0,0,0,1,1,-69.43439733563835,-37.51428137034407,54.93578807057246,-10.723437678613664
0.4216595366493326,0.5797235377347615,0.3802109808475249,0.7931155814219057,1,0,0,0,0,0,1,0,1,102.68113881406636,-31.224002457817733,83.40837416161845,-36.74406459038048
0.2276607784264145,0.5816028731561573,0.5104667872715717,0.8129230992282913,0,1,0,1,0,0,0,1,1,-66.94526436768054,29.38984267960413,52.25063030792504,-37.46764520546853
0.4189219593462313,0.6861637299208376,0.5035316426385604,0.7943395280327953,1,0,0,1,0,0,0,0,1,158.85912675895622,70.42275421310262,128.98529183767556,28.09809527819537
0.3700645261507784,0.5682534669388967,0.5309459445919674,0.8101281845265248,0,1,1,1,0,0,0,1,0,75.68730704273774,23.77618783388934,54.944868956664514,39.51984938540453
0.3732131997666835,0.5747008541283096,0.546779111169171,0.7495819645663647,1,0,0,0,0,0,0,0,0,36.5292452504136,37.035844096369,61.12892697346865,149.68165094683832
0.3070044966552092,0.6277833663593567,0.4572291385326124,0.7967317037073427,0,0,1,0,0,0,0,1,1,-14.615078371227902,-16.715694851069262,51.47166512830715,93.54719084921112
0.4125493299403787,0.6709381895961669,0.4832000366127226,0.8650453508415602,1,1,0,0,0,0,1,0,1,-9.023783730296245,-1.590648552492219,96.0885972722322,82.17314542377392
